s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/215020,Bischoff  Eduard,1890-01-25,1974-01-04,Kaliningrad,Soest,fresco painter<|>watercolorist<|>painter<|>engraver (printmaker)<|>sculptor<|>designer<|>academy lecturer<|>draftsperson<|>wall painter<|>mosaicist<|>ceramic designer
https://data.rkd.nl/artists/302216,Laeuger  Max<|>Laeuger  Maximilian Joseph<|>Läuger  Max,1864-09-30,1952-12-12,Lörrach,Lörrach,architect<|>ceramicist
https://data.rkd.nl/artists/440160,Döcker  Richard,1894-06-13,1968-11-09,Weilheim,Stuttgart,architect
https://data.rkd.nl/artists/73696,Snippe  Pieter,1888-06-02,1948-12-14,Arnhem,Arnhem,glass engraver<|>draftsperson<|>designer
https://data.rkd.nl/artists/281230,Wersin  Wolfgang von,1882-11-08,1976-11-08,Prague,Bad Ischl,industrial designer
https://data.rkd.nl/artists/60873,Oppenoordt  Gilles Marie<|>Oppenord  Gilles Marie<|>Oppenordt  Gilles Marie<|>Oppenort  Gilles Marie,1672-07-27,1742-03-13,Paris,Paris,architect<|>engraver (printmaker)<|>draftsperson<|>designer
https://data.rkd.nl/artists/22880,Dijk  Gerardus Johannes Albertus van<|>Dijk  Gerrit van  1938 <|>Dreytvang  Rik<|>Dyk  Gerrit van  1938 ,1938-12-05,2012-12-04,Uden,Haarlem,collagist<|>etcher<|>designer<|>pen draftsperson<|>animator<|>draftsperson<|>cinematographer<|>painter
https://data.rkd.nl/artists/40199,Hrdlicka  Alfred,1928-02-27,2009-12-05,Vienna,Vienna,fresco painter<|>pastelist<|>sculptor<|>graphic artist<|>designer<|>academy lecturer<|>draftsperson<|>painter
https://data.rkd.nl/artists/63068,Peutz  F P J   ir  <|>Peutz  Fredericus Petrus Josephus<|>Peutz  Frits,1896-04-07,1974-10-24,Uithuizen,Heerlen,architect
https://data.rkd.nl/artists/19191,Croix  Guillaume Frédéric La<|>La Croix  Cris<|>La Croix  Guillaume Frédéric,1877-04-09,1923-07-21,Amsterdam,Oudenrijn,architect<|>designer
https://data.rkd.nl/artists/70168,Schamhart  Sjoerd,1919-05-19,2007-08-07,Genoa,The Hague,architect
https://data.rkd.nl/artists/301115,Kruse  Carl Max<|>Kruse  Max<|>Kruse Lietzenburg  Max,1854-04-14,1942-10-29,Berlin,Bad Kösen<|>Berlin,architect<|>author<|>professor<|>sculptor<|>etcher<|>painter
https://data.rkd.nl/artists/441649,Johan Maurits van Nassau Siegen<|>Nassau Siegen  Johan Maurits van<|>Nassau Siegen  Johan Maurits van  graaf ,,1679-12-20,Dillenburg,Berg en Dal,architect<|>military personnel<|>patron<|>prince<|>art collector<|>commissioner (person who orders works)
https://data.rkd.nl/artists/44909,Kloot Meijburg  Herman H  van der<|>Kloot Meijburg  Herman van der<|>Kloot Meijburg  Hermanus H  van der,1875-10-21,1961-04-19,Oudshoorn,The Hague,architect<|>architectural historian<|>draftsperson
https://data.rkd.nl/artists/10148,Bolleman  Hans<|>Bolleman  Johannes Hendrikus,1923-08-01,1968-08-19,Surabaya,Eindhoven,interior decorator<|>graphic designer<|>furniture designer<|>commercial artist
https://data.rkd.nl/artists/127563,Adam  Ken,1921-02-05,2016-03-10,Berlin,London,designer
https://data.rkd.nl/artists/299008,Knubel  Johannes,1877-03-06,1949-07-08,Münster,Düsseldorf,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/347579,Moor  Dmitri Stakhievich<|>Moor  Dmitrij Stachievic<|>Orloff  Dimitri Stachiewitsch<|>Orlov  Dmitrij Stachievic,1883-11-03,1946-10-24,Novocherkassk,Moscow,graphic artist<|>designer<|>academy lecturer<|>draftsperson<|>illustrator
https://data.rkd.nl/artists/12711,Brjoellov  Pavel Aleksandrovitsj<|>Brjullov  Pavel Aleksandrovic<|>Brullov  Pavel Aleksandrovich<|>Bruloff  Paul Alexandrowitsch<|>Bryullov  Pavel Aleksandrovich,1840-08-29,1914-12-16,Pavlovsk,Pavlovsk,watercolorist<|>architect<|>graphic artist<|>curator<|>painter
https://data.rkd.nl/artists/274621,Fehling  Hermann,1909-09-10,1996-01-11,Hyères,Berlin,architect
https://data.rkd.nl/artists/332398,Flinzer  Fedor Alexis<|>Flinzer  Feodor<|>Flinzer  Theodor<|>Zerflin  Alexis,1832-04-04,1911-06-14,Reichenbach im Vogtland,Leipzig,fresco painter<|>watercolorist<|>author<|>designer<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/14655,Caccini  Giovanni<|>Caccini  Giovanni Battista<|>Caccini  Giovanni Michelangelo de<|>Caccinis<|>De Caccini,1556-10-24,1612-03-13,Rome,Florence,architect<|>sculptor
https://data.rkd.nl/artists/486790,Frederiks  Jan Adriaan<|>Frederiks  Johan Adriaan<|>Scheld  J  van  t,1849-11-28,1931-11-07,Middelburg,The Hague,architect<|>author<|>collector<|>museum director<|>restoration architect
https://data.rkd.nl/artists/237841,Wachsmann  Konrad,1901-05-16,1980-11-08,Frankfurt an der Oder,Los Angeles,architect
https://data.rkd.nl/artists/309690,Trauner  Alexandre<|>Trauner  Sándor,1906-09-03,1993-12-05,Budapest,Omonville-la-Petite,cinematographer<|>draftsperson<|>designer
https://data.rkd.nl/artists/109361,Papillon  Jean  II <|>Papillon  Jean Michel<|>Papillon  Jean Bapt  Michel  1 ,1698-06-02,1776-06-08,Paris,Paris,wood engraver<|>art theorist<|>designer
https://data.rkd.nl/artists/18597,Costa  Lorenzo  I ,1460-11-08,1535-05-03,Ferrara,Mantua,miniaturist painter<|>painter<|>court painter<|>designer
https://data.rkd.nl/artists/19281,Crouwel  Willem Hendrik<|>Crouwel  Willm Hendrik<|>Crouwel  Wilm Hendrik<|>Crouwel  Wim,1928-11-21,2019-09-19,Groningen,Amsterdam,typographer<|>sculptor<|>graphic designer<|>designer<|>academy lecturer<|>museum director<|>draftsperson<|>painter
https://data.rkd.nl/artists/211928,Korovin  Konstantin Alexeevich<|>Korovine  Constantin Alexeievitch<|>Korowin  Konstantin Alexejewitsch,1861-11-23,1939-09-11,Moscow,Paris,manufacturer of gouaches<|>watercolorist<|>decorative painter of interiors<|>scenographer<|>designer<|>academy lecturer<|>lithographer<|>draftsperson<|>illustrator<|>painter<|>monumental artist
https://data.rkd.nl/artists/419521,Tollenaar  Wybrand,,1852-03-14,Amsterdam,Amsterdam,architectural draftsperson<|>draftsperson
https://data.rkd.nl/artists/247271,Hoffmann  Ludwig Architekt<|>Hoffmann  Ludwig Ernst Emil<|>Hoffmann  Ludwig von  1852 ,1852-07-30,1932-11-11,Darmstadt,Berlin,architect<|>architectural sculptor
https://data.rkd.nl/artists/359174,Gunckel  Frederik Lodewijk<|>Gunckel  Friedrich Ludwig<|>Gunkel  Friedrich Ludwig,,1835-07-01,Krofdorf-Gleiberg,The Hague,architect<|>draftsperson
https://data.rkd.nl/artists/84554,Wilkins  William  I ,1778-08-31,1839-08-31,Norwich,Cambridgeshire,architect<|>scientist<|>painter<|>scenographer
https://data.rkd.nl/artists/35074,Hack  Marinus Johannes<|>Hack  Rien,1871-11-08,1939-11-08,The Hague,Voorburg,sculptor<|>ornamental sculptor<|>jewelry designer<|>furniture designer<|>architectural sculptor
https://data.rkd.nl/artists/9574,Bodon  Alexander,1906-09-06,1993-01-22,Vienna,Amsterdam,architect
https://data.rkd.nl/artists/1246,Allinson  Adrian<|>Allinson  Adrian Alfred Paul<|>Allinson  Adrian Paul,1890-01-09,1959-02-20,London,London,modeler<|>ceramicist<|>scenographer<|>sculptor<|>decorative artist<|>graphic designer<|>designer<|>caricaturist<|>draftsperson<|>painter
https://data.rkd.nl/artists/45733,Koolen  Harry  1904 1985 <|>Koolen  Hendrik<|>Koolen  Hendrix,1904-06-22,1985-01-26,Meerssen,Heerlen,designer<|>draftsperson<|>wall painter<|>illustrator<|>painter
https://data.rkd.nl/artists/7895,Beurden  Alexander F W E   1883 1963 ,1883-11-08,1963-11-08,Roermond,Zuidlaren,painter<|>designer
https://data.rkd.nl/artists/479867,Frankefort  Hubertus Wilhelmus Petronella<|>Frankefort  Huib<|>Frankefort  Huub,1901-02-21,1949-11-26,Uden,Utrecht,architect
https://data.rkd.nl/artists/427736,Guerrini  Giovanni,1887-05-29,1972-03-20,Imola,Rome,architect<|>graphic artist<|>designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/374303,Alderwerelt van Rosenburgh  Jet Carolina Wilhelmina van<|>Alderwerelt van Rosenburgh  Jettie van,1886-03-07,1934-11-09,Gouda,Haarlem,textile artist<|>designer
https://data.rkd.nl/artists/419710,Stoothuis  Gerrit<|>Stoothuys  Gerrit,1800-04-27,1834-08-30,Amsterdam,Amsterdam,architectural draftsperson<|>architect<|>draftsperson
https://data.rkd.nl/artists/2038,Antes  Adam,1891-08-11,1984-11-28,Worms,Worms,architectural sculptor<|>sculptor<|>stonemason<|>ceramic designer
https://data.rkd.nl/artists/64950,Pronaszko  Zbigniew<|>Pronaszko  Zygmunt,1885-05-27,1958-11-08,Podolia,Kraków,sculptor<|>designer<|>set painter<|>draftsperson<|>painter
https://data.rkd.nl/artists/930,Albertolli  Giocondo,1742-07-24,1839-11-15,Bedano,Milan,architect<|>sculptor<|>draftsperson<|>designer
https://data.rkd.nl/artists/427765,Camp  Henri François Guillaume Nicolas,1821-12-06,1875-11-24,Mons,The Hague,architect<|>engineer
https://data.rkd.nl/artists/9807,Boermeester  Louis,1908-01-12,1992-11-02,Amsterdam,Ede,watercolorist<|>pastelist<|>glass painter<|>designer<|>draftsperson
https://data.rkd.nl/artists/62081,Patini  Teofilo,1842-11-08,1906-11-16,Castel di Sangro,Naples,painter<|>designer
https://data.rkd.nl/artists/21475,Deineka  Alexander Alexandrovitsch<|>Deinika  Alexander<|>Dejneka  Aleksandr Aleksandrovich<|>Dejneka  Aleksandr Aleksandrovitsj<|>Dejneka  Alexander Alexandrovitch<|>Deyneka  Aleksandr Aleksandrovich,,,Kursk,Moscow,fresco painter<|>manufacturer of gouaches<|>watercolorist<|>painter<|>scenographer<|>photographer<|>sculptor<|>graphic artist<|>designer<|>academy lecturer<|>director of academy<|>ceiling painter<|>draftsperson<|>wall painter<|>illustrator<|>mosaicist<|>monumental artist
https://data.rkd.nl/artists/325359,Valdevira  Andrés de<|>Vandaelvira  Andrés<|>Vandelvira  Andrés de,1509-11-08,1575-11-08,Alcaraz,Jaén,architect
https://data.rkd.nl/artists/2520,Arnold  Carl Heinrich<|>Arnold  Karl Heinrich,1793-09-17,1874-04-01,Kassel,Kassel,court painter<|>graphic artist<|>designer<|>lithographer<|>painter
https://data.rkd.nl/artists/35628,Amerani  Giovanni<|>Hameran  Giovanni<|>Hamerani  Giovanni,1763-08-01,1846-11-16,Rome,Rome,architect<|>medalist<|>draftsperson
https://data.rkd.nl/artists/62010,Passaroto  Bartolommeo<|>Passarotti  Bartolomeo<|>Passarotti  Bartolommeo<|>Passarotto  Bartolommeo<|>Passerotti  Bartolommeo,1528-06-28,1592-06-03,Bologna,Bologna,engraver (printmaker)<|>miniaturist painter<|>etcher<|>designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/126438,Reuter  Edmond Georges,1845-09-08,1917-11-08,Geneva,Geneva,decorative artist<|>designer<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/423795,Honcoop  Augustine Charlotte<|>Honcoop  Ties,1924-10-09,2013-12-03,Hattem,Laren,designer
https://data.rkd.nl/artists/421990,Wijdoogen  J <|>Wijdoogen  Jan,,1842-08-18,Amsterdam,Amsterdam,wallpaper manufacturer<|>designer
https://data.rkd.nl/artists/78002,Lautrec<|>Toulouse Lautrec  Henri Marie Raymond<|>Toulouse Lautrec  Henri Marie Raymond de<|>Toulouse Lautrec  Henri de<|>Toulouse Lautrec Monfa  Henri Marie Raymond de<|>Treclau,,1901-09-09,Albi,Château Malromé,ceramicist<|>graphic artist<|>designer<|>lithographer<|>draftsperson<|>painter
https://data.rkd.nl/artists/332958,Edel  Alfredo<|>Edel  Alfredo Leonardo,,1912-12-18,Colorno,Boulogne-sur-Mer,painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/62826,Baldassare da Siena<|>Baldassare da Volterra<|>Perucci  Baldassare<|>Perucci  Baldassare Tommaso<|>Perucio  Baldassare<|>Perucio  Baldassare Tommaso<|>Perugo  Baldassare<|>Perugo  Baldassare Tommaso<|>Perutio  Baldassare<|>Perutio  Baldassare Tommaso<|>Peruzzi  Baldassare<|>Peruzzi  Baldassare Tommaso<|>Petrucci  Baldassare<|>Petrucci  Baldassare Tommaso,1481-11-08,1536-01-06,Siena,Rome,fresco painter<|>architect<|>sculptor<|>designer<|>set painter<|>painter
https://data.rkd.nl/artists/80458,Verly  François,1760-03-09,1822-08-24,Lille,Saint-Saulve,decorative painter<|>architect<|>engraver (printmaker)<|>watercolorist
https://data.rkd.nl/artists/72900,Chterenberg  David<|>Chternberg  David<|>Shterenberg  David<|>Shterenberg  David Petrovich<|>Sjterenberg  David Petrovitsj<|>Sterenberg  David Petrovich<|>Sterenberg  David Petrowitsch,1881-07-26,1948-01-01,Zhytomyr,Moscow,manufacturer of gouaches<|>watercolorist<|>scenographer<|>graphic artist<|>designer<|>academy lecturer<|>set painter<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/310587,Tigerman  Stanley,1930-09-20,2019-06-03,Chicago,Chicago,architect
https://data.rkd.nl/artists/374863,Konijnenburg  Abraham Welsingh,,1836-04-05,Utrecht,Amsterdam,architectural draftsperson
https://data.rkd.nl/artists/236417,Carvalho  Flávio de Rezende<|>Resende  Carvalho Flávio de<|>Rezende  Carvalho Flávio de,1899-08-10,1973-06-04,Rio de Janeiro,São Paulo,architect<|>author<|>sculptor<|>designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/25852,Eisler  Georg,1928-04-20,1998-01-15,Vienna,Vienna,watercolorist<|>pastelist<|>graphic artist<|>designer<|>academy lecturer<|>set painter<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/454883,Coehoorn  Menno van<|>Coehoorn  Menno van  baron ,1641-03-08,1704-03-17,Britsum,Wijckel,fortress engineer<|>architect<|>military personnel<|>engineer<|>draftsperson
https://data.rkd.nl/artists/57899,Mortimer  John Hamilton,1740-09-17,1779-02-04,Eastbourne,London,architect<|>decorative painter of interiors<|>painter
https://data.rkd.nl/artists/70947,Schon Ritter  Otto<|>Schön  Otto,1893-03-26,1971-09-01,Suhl,Göppingen,graphic artist<|>painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/489841,Galassi  Enrico,1907-11-04,1980-09-01,Ravenna,Pisa,architect<|>mosaicist<|>painter
https://data.rkd.nl/artists/431683,Clasen  Lorenz,1812-12-14,1899-05-30,Düsseldorf,Leipzig,author<|>art critic<|>etcher<|>editor<|>designer<|>caricaturist<|>draftsperson<|>painter
https://data.rkd.nl/artists/102568,Oud  H E <|>Oud  H P <|>Oud  Hans  architect <|>Oud  ir H E ,1919-10-05,1996-08-02,Rotterdam,Hemelum,architect
https://data.rkd.nl/artists/433443,Bandura  Jerzy,1915-11-14,1987-11-08,Chabówka,Kraków,glass designer<|>sculptor<|>graphic designer<|>wood engraver<|>teacher<|>medalist<|>furniture designer
https://data.rkd.nl/artists/18908,Cozijnsen  Anton Jan<|>Cozijnsen  Antoon Jan<|>Cozijnsen  Ton,1917-05-31,1969-07-05,The Hague,The Hague,manufacturer of gouaches<|>designer<|>lithographer<|>pen draftsperson<|>draftsperson<|>painter
https://data.rkd.nl/artists/11577,Bouten  Amandus Franciscus Xaverius<|>Bouten  Armand<|>Bouten  Armand Ferdinand Xavier,1893-05-30,1965-11-20,Venlo,Amsterdam,manufacturer of gouaches<|>watercolorist<|>sculptor<|>draftsperson<|>furniture designer<|>illustrator<|>painter
https://data.rkd.nl/artists/280714,Hessen  Landgraf Moritz von<|>Hessen Kassel  Moritz von,1572-05-25,1632-03-15,Kassel,Eschwege,monarch<|>architect<|>commissioner (person who orders works)
https://data.rkd.nl/artists/82739,Walta  Meinte<|>Walta  Meinte Jarings,1920-04-06,2002-05-06,Wijtgaard,Leeuwarden,manufacturer of gouaches<|>industrial designer<|>glass painter<|>sculptor<|>teacher<|>draftsperson<|>wall painter<|>illustrator<|>painter
https://data.rkd.nl/artists/111180,Lemmers  Martinus Johannes,1875-11-19,1965-03-20,The Hague,The Hague,tile painter<|>woodcarver<|>furniture designer
https://data.rkd.nl/artists/508574,Michiel de Gand<|>Poucke  Jacobus van,1585-12-08,1657-10-20,Gent,Venice,architect<|>monk
https://data.rkd.nl/artists/282842,Bonaiuti  Telemaco<|>Buonaiuti  Telemaco,1801-04-18,1881-04-05,Florence,Florence,architect<|>draftsperson
https://data.rkd.nl/artists/17889,Commodi  Andrea<|>Comodi  Andrea,1560-12-27,1638-09-22,Florence,Florence,designer
https://data.rkd.nl/artists/69628,Cordiani  Antonio<|>San Gallo  Antonio da<|>Sangallo  Antonio da  II ,1483-11-08,1546-08-03,Florence,Terni,architect<|>sculptor
https://data.rkd.nl/artists/233341,Wacik  Franz,1883-09-09,1938-09-15,Vienna,Vienna,graphic artist<|>illustrator<|>painter<|>designer
https://data.rkd.nl/artists/24177,Drésa  Jacques<|>Saglio  André,1869-01-11,1929-05-15,Versailles,Paris,watercolorist<|>painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/468096,Wolff von Dopff  Daniël<|>Wolff  Daniël,1650-01-10,1718-04-15,Hanau,Maastricht,fortress engineer<|>architect<|>military personnel<|>draftsperson
https://data.rkd.nl/artists/4113,Baltard de la Fresque  Louis Pierre<|>Baltard  Louis Pierre,1764-07-09,1846-01-22,Paris,Lyon,architect<|>engraver (printmaker)<|>lithographer<|>set painter<|>draftsperson<|>painter
https://data.rkd.nl/artists/73120,Slothouwer  Dirk Frederik,1884-09-05,1946-12-03,Mayong,The Hague,architect<|>professor
https://data.rkd.nl/artists/129235,Campagna  Gerolamo<|>Campagna  Girolamo,1549-01-11,1625-06-18,Verona,Venice,architect<|>sculptor
https://data.rkd.nl/artists/12921,Bron  Jean Louis  1884 1954 <|>Bron  Jean Louis Henri<|>Bron  Louis<|>Bron  Loukie,1884-07-06,1959-01-02,The Hague,Leiden,watercolorist<|>painter<|>designer
https://data.rkd.nl/artists/71301,Schuhmacher  Wijtze Gerrit Carel<|>Schuhmacher  Wim<|>Schumacher  Wim,1894-02-28,1986-06-05,Amsterdam,Amsterdam,graphic artist<|>painter<|>furniture designer<|>draftsperson
https://data.rkd.nl/artists/1785,Andriesse  Emmy<|>Andriesse  Emmy Eugenie<|>Elffers  Emmy Eugenie<|>Elffers Andriesse  Emmy Eugenie,1914-01-14,1953-02-20,The Hague,Amsterdam,photographer<|>draftsperson<|>designer
https://data.rkd.nl/artists/86789,Zwintscher  Oskar<|>Zwintscher  Oskar Otto,1870-05-02,1916-02-12,Leipzig,Dresden,poet<|>painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/71438,Schytz  Carl<|>Schütz  Carl<|>Schütz  Janz Karel,1745-11-02,1800-03-14,Ljubljana,Vienna,architect<|>painter<|>engraver (printmaker)<|>draftsperson
https://data.rkd.nl/artists/15166,Cantré  Josephus<|>Cantré  Jozef,1890-12-26,1957-08-29,Gent,Gent,author<|>sculptor<|>graphic artist<|>designer<|>draftsperson<|>illustrator
https://data.rkd.nl/artists/35677,Hamilton  William,,1801-12-02,Chelsea,London,miniaturist painter<|>draftsperson<|>furniture designer<|>illustrator<|>painter
https://data.rkd.nl/artists/331754,Bettoli  Nicola<|>Bettoli  Nicolò,1780-09-03,1854-07-16,Parma,Parma,watercolorist<|>architect<|>engraver (printmaker)
https://data.rkd.nl/artists/6106,Bellanger  Francois Joseph<|>Bélanger  Francois Joseph,1744-11-08,1818-05-01,Paris,Paris,architect
https://data.rkd.nl/artists/23601,Ciampellus  Domenicus<|>Domenichino<|>Giampieri  Domenico<|>Zampieri  Domenico,1581-10-21,1641-04-06,Bologna,Naples,fresco painter<|>painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/109810,Jacob  Georges Alphonse<|>Jacob Desmalter  Georges Alphonse,1799-02-21,1870-06-07,Paris,Paris,ornamental sculptor<|>architect<|>painter<|>watercolorist
https://data.rkd.nl/artists/85362,Wolf  Rudi<|>Wolf  Rudi  1919 1989 <|>Wolf  Rudolf  1919 1989 ,1919-12-01,1989-10-07,Amsterdam,Amstelveen,architect<|>industrial designer<|>sculptor<|>furniture designer
https://data.rkd.nl/artists/86442,Zimmermann  Mac<|>Zimmermann  Max  1912 1995 ,1912-08-22,1995-06-11,Szczecin,Munich,graphic artist<|>illustrator<|>painter<|>designer
https://data.rkd.nl/artists/475623,Klinsky  Jan Bohumír<|>Klinsky  Johann Gottfried,1765-11-08,1828-02-28,Neustadt,Ulm,architect<|>draftsperson
https://data.rkd.nl/artists/279363,Posthumus Meyjes  Christiaan Bernhard  junior ,1893-05-09,1975-11-11,Amsterdam,Aerdenhout,architect
https://data.rkd.nl/artists/76093,Sturzvage  Léopold<|>Survage  Léopold<|>Survage  Lépold L vovich,,1968-11-01,Moscow,Paris,graphic artist<|>designer<|>set painter<|>illustrator<|>painter
https://data.rkd.nl/artists/231029,Förster  Richard,1873-09-13,1956-10-27,Sint-Petersburg,Munich,medalist<|>sculptor<|>designer
https://data.rkd.nl/artists/32402,Goetz  Gottfried Bernhard,1708-11-08,1774-11-08,Velehrad,Augsburg,miniaturist painter<|>etcher<|>painter<|>designer
https://data.rkd.nl/artists/24477,Dubrunfaut  Edmond<|>Dubrunfaut  Edmont Jules Victor,1920-04-21,2007-07-13,Denain,Veurne,painter<|>textile artist<|>designer
https://data.rkd.nl/artists/51437,Lutyens  Edwin<|>Lutyens  Edwin Henry Landseer  Sir <|>Lutyens  Ned,1869-03-29,1944-01-01,London,London,architect<|>interior decorator<|>caricaturist<|>draftsperson<|>painter
https://data.rkd.nl/artists/59522,Nieuwelaar  Adrianus Petrus Maria van den<|>Nieuwelaar  Aldo van den,1944-11-23,2010-10-23,Tilburg,Amsterdam,industrial designer<|>sculptor<|>furniture designer
https://data.rkd.nl/artists/102210,Andriessen  Nico<|>Andriessen  Nicolaas Hendrik,1923-06-20,1996-01-25,Haarlem,Haarlem,architect
https://data.rkd.nl/artists/12565,Briesen Gomori  August von<|>Briesen  August Gomori von<|>Briesen  August von,1935-08-16,2003-09-02,Budapest,Paris,painter<|>draftsperson<|>designer
https://data.rkd.nl/artists/79230,Meeren  Willy van der<|>Van der Meeren  Willy,1923-08-07,2002-05-16,Lebbeke,Jette,architect<|>furniture designer
https://data.rkd.nl/artists/242093,Moller  Georg,1784-01-21,1852-03-13,Hannover,Darmstadt,architect
https://data.rkd.nl/artists/67199,Rivals  Jean Pierre<|>Rivaltz  Jean Pierre<|>Rivalz  Jean Pierre,1625-07-27,1706-05-17,Labastide-d'Anjou,Toulouse,fresco painter<|>architect<|>painter
https://data.rkd.nl/artists/25364,Eberling  Alfred<|>Eberling  Alfred Genrikhovich   Henrikovich <|>Eberling  Alfred Rudolfovich<|>Eberling  Alfred Rudolfovitsj<|>Eberling  Vilgelm  Alfred,1872-01-03,1951-11-08,Zgierz,Sint-Petersburg,graphic artist<|>designer<|>wall painter<|>illustrator<|>painter
https://data.rkd.nl/artists/70289,Schelfhout  Lodewijk<|>Schelfthout  Louis,1881-08-23,1943-11-05,The Hague,Amstelveen,painter<|>ceramicist<|>glass painter<|>graphic designer<|>graphic artist<|>art dealer (person)<|>draftsperson<|>furniture designer<|>wall painter<|>monumental artist<|>mosaicist<|>jeweler (craftsperson)
https://data.rkd.nl/artists/11216,Bot  Jaap<|>Bot  Jac <|>Bot  Jacques  Jaap  ,1892-08-14,1956-01-09,Amsterdam,Vlaardingen,architect<|>politician<|>furniture designer
https://data.rkd.nl/artists/311517,Thurnauer  Gerard,1926-11-08,2014-12-22,Paris,Paris,architect
https://data.rkd.nl/artists/281159,Molkenboer  Theo  architect <|>Molkenboer  Theodorus,1796-11-06,1863-12-11,Leimuiden,Leiden,architect<|>carpenter
https://data.rkd.nl/artists/122318,Hoetger  Bernhard,1874-05-04,1949-07-18,Hörde,Beatenberg,watercolorist<|>architect<|>professor<|>sculptor<|>etcher<|>painter
https://data.rkd.nl/artists/372229,Morisot  Auguste,1857-11-08,1951-11-08,Seurre,Brussels,watercolorist<|>painter<|>furniture designer<|>draftsperson
https://data.rkd.nl/artists/110376,Zijl  Johannes Wilhelmus van<|>Zyl  Johannes Wilhelmus van,1876-04-03,1955-08-26,Utrecht,Oegstgeest,painter<|>plateel painter<|>ceramic designer<|>designer
https://data.rkd.nl/artists/31528,Giese  Christian Johann Gotlieb<|>Giese  Gottlieb Christian Johann,1787-11-17,1838-03-30,Greifswald,Greifswald,architect<|>painter<|>sculptor
https://data.rkd.nl/artists/65417,Raemaekers  Louis<|>Raemaekers  Louis  dr <|>Ramaekers  Louis,1869-04-06,1956-07-25,Roermond,Scheveningen,vocational school art teacher<|>applied art lecturer<|>designer<|>lithographer<|>editorial cartoonist<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/87304,Tuijnman  G  W <|>Tuynman  G  W <|>Tuynman  Gerardus Willem,1895-09-10,1994-06-23,Bergen,Amsterdam,architect
https://data.rkd.nl/artists/31365,Ghigi  Giorgio<|>Ghisi  Giorgio<|>Mantewaen  Joorge<|>Mantewan  Joorgen<|>Mantovano  Giorgio<|>Mantuano  Giorgio,,1582-12-15,Mantua,Mantua,architect<|>reproductions engraver<|>engraver (printmaker)
https://data.rkd.nl/artists/119760,Egelie  Co<|>Egelie  Jacoba Maria<|>Loeber  Co<|>Loeber Egelie  Co,1905-01-16,1992-11-28,Rotterdam,Blaricum,watercolorist<|>decorative painter<|>designer<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/512770,Wilde  Bernard de  II ,1691-07-03,1772-03-24,Gent,Gent,ornamental sculptor<|>architect<|>stonemason
https://data.rkd.nl/artists/295897,Simons  Lodewijk,1869-06-30,1936-08-05,The Hague,The Hague,architect
https://data.rkd.nl/artists/498372,Nerven  Cornelis van  II ,1660-11-08,,Brussels,Brussels,architect<|>sculptor
https://data.rkd.nl/artists/466273,Sommer  Josef Daniel,1886-08-14,1979-03-18,Steinheim,Schlehdorf,architectural sculptor<|>academy lecturer<|>sculptor
https://data.rkd.nl/artists/79658,Veendorp  Reurt Jan,1905-05-15,1985-02-01,Appingedam,Bennekom,architect<|>painting collector<|>draftsperson<|>illustrator<|>drawing collector
https://data.rkd.nl/artists/360003,Suchodolski  Siegmund von<|>Suchodolski  Sigmund von<|>Sucholski  Siegmund von,1875-07-08,1935-07-25,Weimar,Munich,graphic artist<|>architect<|>illustrator
https://data.rkd.nl/artists/92042,Leeghwater  Jan<|>Leeghwater  Jan Adriaansz <|>Leeghwater  Jan Adriaanszoon<|>Leegwater  Jan<|>Leegwater  Jan Adriaansz ,1575-11-08,1650-01-15,De Rijp,Amsterdam,architect<|>engineer<|>inventor<|>master builder<|>carpenter<|>clockmaker<|>draftsperson
https://data.rkd.nl/artists/57806,Moro  Franz,1875-04-12,1961-01-22,Sankt Jakob,Vienna,architect<|>painter
https://data.rkd.nl/artists/53104,Mason  Frank Henry,1876-11-08,1965-11-08,Seaton Carew,Scarborough,watercolorist<|>graphic designer<|>etcher<|>designer<|>illustrator<|>painter
https://data.rkd.nl/artists/79425,Tongerloo  Georges van<|>Van Tongerloo  Georges<|>Vantongerloo  Franciscus Georgius Leonardus<|>Vantongerloo  Georges,1886-11-24,1965-10-05,Antwerp,Paris,architect<|>industrial designer<|>sculptor<|>draftsperson<|>furniture designer<|>painter
https://data.rkd.nl/artists/117282,Fichi  Ercole,1595-11-08,1665-11-08,Castel Bolognese,Bologna,architect<|>painter<|>sculptor<|>draftsperson
