,s,p,o
713,https://collectiedata.hetnieuweinstituut.nl/id/people/152168,name,"Pottjewijd, B.J."
714,https://collectiedata.hetnieuweinstituut.nl/id/people/152181,name,"Folkers, E."
715,https://collectiedata.hetnieuweinstituut.nl/id/people/152181,name,"Folkers, E."
716,https://collectiedata.hetnieuweinstituut.nl/id/people/152225,name,"Coppens, Martinus Franciscus Josephus"
717,https://collectiedata.hetnieuweinstituut.nl/id/people/152225,name,"Coppens, Martinus Franciscus Josephus"
718,https://collectiedata.hetnieuweinstituut.nl/id/people/15257,name,"Meijden, Arie van der"
719,https://collectiedata.hetnieuweinstituut.nl/id/people/15257,name,"Meijden, Arie van der"
720,https://collectiedata.hetnieuweinstituut.nl/id/people/15269,name,"Rood, Emanuel Marcus"
721,https://collectiedata.hetnieuweinstituut.nl/id/people/15269,name,"Red, Emanuel Marcus"
722,https://collectiedata.hetnieuweinstituut.nl/id/people/152739,name,"Meijer, Jan (1927-1995)"
723,https://collectiedata.hetnieuweinstituut.nl/id/people/152739,name,"Meijer, Jan (1927-1995)"
724,https://collectiedata.hetnieuweinstituut.nl/id/people/15277,name,"Messer, Eduard Pieter"
725,https://collectiedata.hetnieuweinstituut.nl/id/people/15277,name,"Messer, Eduard Pieter"
726,https://collectiedata.hetnieuweinstituut.nl/id/people/152867,name,"Mill, Eppe van der"
727,https://collectiedata.hetnieuweinstituut.nl/id/people/152867,name,"Molen, Eppe van der"
728,https://collectiedata.hetnieuweinstituut.nl/id/people/152924,name,"Kramer, Carel (sr.)"
729,https://collectiedata.hetnieuweinstituut.nl/id/people/152924,name,"Kramer, Carel (sr.)"
730,https://collectiedata.hetnieuweinstituut.nl/id/people/152937,name,"Klein, Frans (1907-1973)"
731,https://collectiedata.hetnieuweinstituut.nl/id/people/152937,name,"Klein, Frans (1907-1973)"
732,https://collectiedata.hetnieuweinstituut.nl/id/people/15295,name,"Huurman, Pieter Marinus Arnoldus"
733,https://collectiedata.hetnieuweinstituut.nl/id/people/15295,name,"Rentman, Pieter Marinus Arnoldus"
734,https://collectiedata.hetnieuweinstituut.nl/id/people/152959,name,"Grijpink, Johannes"
735,https://collectiedata.hetnieuweinstituut.nl/id/people/152959,name,"Grijpink, Johannes"
736,https://collectiedata.hetnieuweinstituut.nl/id/people/152978,name,"Helder, Eppe"
737,https://collectiedata.hetnieuweinstituut.nl/id/people/152978,name,"Bright, Eppe"
738,https://collectiedata.hetnieuweinstituut.nl/id/people/152993,name,"Buskens, Hans"
739,https://collectiedata.hetnieuweinstituut.nl/id/people/152993,name,"Buskens, Hans"
740,https://collectiedata.hetnieuweinstituut.nl/id/people/153266,name,"Dert, Charles Lodovicus"
741,https://collectiedata.hetnieuweinstituut.nl/id/people/153266,name,"Dert, Charles Lodovicus"
742,https://collectiedata.hetnieuweinstituut.nl/id/people/15344,name,"Volders, Jean Louis"
743,https://collectiedata.hetnieuweinstituut.nl/id/people/15344,name,"Volders, Jean Louis"
744,https://collectiedata.hetnieuweinstituut.nl/id/people/15364,name,"Mastenbroek, Hendrik"
745,https://collectiedata.hetnieuweinstituut.nl/id/people/15364,name,"Mastenbroek, Hendrik"
746,https://collectiedata.hetnieuweinstituut.nl/id/people/153700,name,"Rijswijk, Jeanne van"
747,https://collectiedata.hetnieuweinstituut.nl/id/people/153700,name,"Rijswijk, Jeanne van"
748,https://collectiedata.hetnieuweinstituut.nl/id/people/154258,name,"Ojen, Evert Marinus van"
749,https://collectiedata.hetnieuweinstituut.nl/id/people/154258,name,"Ojen, Evert Marinus van"
750,https://collectiedata.hetnieuweinstituut.nl/id/people/15496,name,"Koch, Willem"
751,https://collectiedata.hetnieuweinstituut.nl/id/people/15496,name,"Koch, Willem"
752,https://collectiedata.hetnieuweinstituut.nl/id/people/154960,name,"Schiet, Jan"
753,https://collectiedata.hetnieuweinstituut.nl/id/people/154960,name,"Shoot, Jan"
754,https://collectiedata.hetnieuweinstituut.nl/id/people/155085,name,"Jonker, Hendrik (jr.)"
755,https://collectiedata.hetnieuweinstituut.nl/id/people/155085,name,"Jonker, Hendrik (jr.)"
756,https://collectiedata.hetnieuweinstituut.nl/id/people/155226,name,DIT IS EEN TEST RECORD VOOR REPARATIE ZOEKPORTAAL 2
757,https://collectiedata.hetnieuweinstituut.nl/id/people/155226,name,THIS IS A TEST RECORD FOR REPAIR SEARCH PORTAL 2
758,https://collectiedata.hetnieuweinstituut.nl/id/people/15523,name,"Oudejans, Hendricus Theodorus"
759,https://collectiedata.hetnieuweinstituut.nl/id/people/15523,name,"Oudejans, Hendricus Theodorus"
760,https://collectiedata.hetnieuweinstituut.nl/id/people/155648,name,"Stokvis, Jan"
761,https://collectiedata.hetnieuweinstituut.nl/id/people/155648,name,"Stockfish, Jan"
762,https://collectiedata.hetnieuweinstituut.nl/id/people/155673,name,"Jonker, Hendrik (sr.)"
763,https://collectiedata.hetnieuweinstituut.nl/id/people/155673,name,"Jonker, Hendrik (sr.)"
764,https://collectiedata.hetnieuweinstituut.nl/id/people/15620,name,"Geldmaker, Melle"
765,https://collectiedata.hetnieuweinstituut.nl/id/people/15620,name,"Moneymaker, Melle"
766,https://collectiedata.hetnieuweinstituut.nl/id/people/15643,name,"Vrieze, Pieter Lauwrens de"
767,https://collectiedata.hetnieuweinstituut.nl/id/people/15643,name,"Vrieze, Pieter Lauwrens de"
768,https://collectiedata.hetnieuweinstituut.nl/id/people/15660,name,"Wierenga, Harm Albert"
769,https://collectiedata.hetnieuweinstituut.nl/id/people/15660,name,"Wierenga, Harm Albert"
770,https://collectiedata.hetnieuweinstituut.nl/id/people/15669,name,"Wit, Cornelis de"
771,https://collectiedata.hetnieuweinstituut.nl/id/people/15669,name,"White, Cornelis de"
772,https://collectiedata.hetnieuweinstituut.nl/id/people/15681,name,"Schutte, Matthijs Pieter"
773,https://collectiedata.hetnieuweinstituut.nl/id/people/15681,name,"Schutte, Matthijs Pieter"
774,https://collectiedata.hetnieuweinstituut.nl/id/people/157996,name,"Janssen, Johan Hubert"
775,https://collectiedata.hetnieuweinstituut.nl/id/people/157996,name,"Janssen, Johan Hubert"
776,https://collectiedata.hetnieuweinstituut.nl/id/people/157997,name,"Janssen, Willem Hubert"
777,https://collectiedata.hetnieuweinstituut.nl/id/people/157997,name,"Janssen, Willem Hubert"
778,https://collectiedata.hetnieuweinstituut.nl/id/people/15818,name,"Abma, Jelle"
779,https://collectiedata.hetnieuweinstituut.nl/id/people/15818,name,"Abma, Jelle"
780,https://collectiedata.hetnieuweinstituut.nl/id/people/158332,name,"Wit, Willem Christiaan de"
781,https://collectiedata.hetnieuweinstituut.nl/id/people/158332,name,"White, Willem Christiaan de"
782,https://collectiedata.hetnieuweinstituut.nl/id/people/15839,name,"Feberwee, Albert Jan"
783,https://collectiedata.hetnieuweinstituut.nl/id/people/15839,name,"Feberwee, Albert Jan"
784,https://collectiedata.hetnieuweinstituut.nl/id/people/15840,name,"Wildeboer, Thomas"
785,https://collectiedata.hetnieuweinstituut.nl/id/people/15840,name,"Wildeboer, Thomas"
786,https://collectiedata.hetnieuweinstituut.nl/id/people/15845,name,"Fiolet, Wilhelmus Johannes"
787,https://collectiedata.hetnieuweinstituut.nl/id/people/15845,name,"Fiolet, Wilhelmus Johannes"
788,https://collectiedata.hetnieuweinstituut.nl/id/people/15856,name,"Muller, Karel Joan"
789,https://collectiedata.hetnieuweinstituut.nl/id/people/15856,name,"Muller, Karel Joan"
790,https://collectiedata.hetnieuweinstituut.nl/id/people/15866,name,"Wentink, Enkbartus Gerhardus (sr. )"
791,https://collectiedata.hetnieuweinstituut.nl/id/people/15866,name,"Wentink, Enkbartus Gerhardus (sr. )"
792,https://collectiedata.hetnieuweinstituut.nl/id/people/15877,name,"Zinsmeister, August Hendrik"
793,https://collectiedata.hetnieuweinstituut.nl/id/people/15877,name,"Zinsmeister, August Hendrik"
794,https://collectiedata.hetnieuweinstituut.nl/id/people/158908,name,"Schuitvlot, Nic."
795,https://collectiedata.hetnieuweinstituut.nl/id/people/158908,name,"Schuitvlot, Nic."
796,https://collectiedata.hetnieuweinstituut.nl/id/people/159106,name,"Born, Hendrik"
797,https://collectiedata.hetnieuweinstituut.nl/id/people/159106,name,"Born, Hendrik"
798,https://collectiedata.hetnieuweinstituut.nl/id/people/159107,name,"Born-Themmen, Eddina"
799,https://collectiedata.hetnieuweinstituut.nl/id/people/159107,name,"Born-Themmen, Eddina"
800,https://collectiedata.hetnieuweinstituut.nl/id/people/159112,name,"Doorne, Johannes van"
801,https://collectiedata.hetnieuweinstituut.nl/id/people/159112,name,"Doorne, Johannes van"
802,https://collectiedata.hetnieuweinstituut.nl/id/people/15917,name,"Tupker, Hans"
803,https://collectiedata.hetnieuweinstituut.nl/id/people/15917,name,"Tupker, Hans"
804,https://collectiedata.hetnieuweinstituut.nl/id/people/15925,name,"Casseres, Joël Meijer de"
805,https://collectiedata.hetnieuweinstituut.nl/id/people/15925,name,"Casseres, Joël Meijer de"
806,https://collectiedata.hetnieuweinstituut.nl/id/people/15956,name,"Röling, Ludovicus C."
807,https://collectiedata.hetnieuweinstituut.nl/id/people/15956,name,"Röling, Ludovicus C."
808,https://collectiedata.hetnieuweinstituut.nl/id/people/15968,name,"Kazemier, Bonne"
809,https://collectiedata.hetnieuweinstituut.nl/id/people/15968,name,"Kazemier, Bonne"
810,https://collectiedata.hetnieuweinstituut.nl/id/people/159853,name,"Zeijlemaker, Co"
811,https://collectiedata.hetnieuweinstituut.nl/id/people/159853,name,"Zeijlemaker, Co"
812,https://collectiedata.hetnieuweinstituut.nl/id/people/159854,name,"Zeijlemaker, Willem Petrus (sr.)"
813,https://collectiedata.hetnieuweinstituut.nl/id/people/159854,name,"Zeijlemaker, Willem Petrus (sr.)"
814,https://collectiedata.hetnieuweinstituut.nl/id/people/15989,name,"Dunnebier, Jacob"
815,https://collectiedata.hetnieuweinstituut.nl/id/people/15989,name,"Dunnebier, Jacob"
816,https://collectiedata.hetnieuweinstituut.nl/id/people/15991,name,"Tholens, Karel Petrus"
817,https://collectiedata.hetnieuweinstituut.nl/id/people/15991,name,"Tholens, Karel Petrus"
818,https://collectiedata.hetnieuweinstituut.nl/id/people/16029,name,"Hallink, Hendrik"
819,https://collectiedata.hetnieuweinstituut.nl/id/people/16029,name,"Hallink, Hendrik"
820,https://collectiedata.hetnieuweinstituut.nl/id/people/16053,name,"Bakker, Gerardus Maria George"
821,https://collectiedata.hetnieuweinstituut.nl/id/people/16053,name,"Baker, Gerardus Maria George"
822,https://collectiedata.hetnieuweinstituut.nl/id/people/16105,name,"Zinsmeister, August Heinrich"
823,https://collectiedata.hetnieuweinstituut.nl/id/people/16105,name,"Zinsmeister, August Heinrich"
824,https://collectiedata.hetnieuweinstituut.nl/id/people/16107,name,"Lip, Jan van der"
825,https://collectiedata.hetnieuweinstituut.nl/id/people/16107,name,"Lip, Jan van der"
826,https://collectiedata.hetnieuweinstituut.nl/id/people/16117,name,"Blankenberg, Johan Frederik Lodewijk"
827,https://collectiedata.hetnieuweinstituut.nl/id/people/16117,name,"Blankenberg, Johan Frederik Lodewijk"
828,https://collectiedata.hetnieuweinstituut.nl/id/people/16133,name,"Choisy, Jacques L.C."
829,https://collectiedata.hetnieuweinstituut.nl/id/people/16133,name,"Choisy, Jacques L.C."
830,https://collectiedata.hetnieuweinstituut.nl/id/people/16136,name,"Smelt, Hendrik Gerrit"
831,https://collectiedata.hetnieuweinstituut.nl/id/people/16136,name,"Smelt, Hendrik Gerrit"
832,https://collectiedata.hetnieuweinstituut.nl/id/people/16211,name,"Benninga, Jan"
833,https://collectiedata.hetnieuweinstituut.nl/id/people/16211,name,"Benninga, Jan"
834,https://collectiedata.hetnieuweinstituut.nl/id/people/16383,name,"Weerkamp, Wilhelmus Martinus"
835,https://collectiedata.hetnieuweinstituut.nl/id/people/16383,name,"Weatherspoon, Wilhelmus Martinus"
836,https://collectiedata.hetnieuweinstituut.nl/id/people/16522,name,"Ley, Paul de"
837,https://collectiedata.hetnieuweinstituut.nl/id/people/16522,name,"Ley, Paul de"
838,https://collectiedata.hetnieuweinstituut.nl/id/people/16524,name,"Hoog, Pieter de"
839,https://collectiedata.hetnieuweinstituut.nl/id/people/16524,name,"High, Pieter de"
840,https://collectiedata.hetnieuweinstituut.nl/id/people/16748,name,"Jansma, Taco Hendrik"
841,https://collectiedata.hetnieuweinstituut.nl/id/people/16748,name,"Jansma, Taco Hendrik"
842,https://collectiedata.hetnieuweinstituut.nl/id/people/16794,name,"Nieuwenhuys, Constant Anton"
843,https://collectiedata.hetnieuweinstituut.nl/id/people/16794,name,"Nieuwenhuys, Constant Anton"
844,https://collectiedata.hetnieuweinstituut.nl/id/people/16795,name,"Elzinga, Hendricus Carolus"
845,https://collectiedata.hetnieuweinstituut.nl/id/people/16795,name,"Elzinga, Hendricus Carolus"
846,https://collectiedata.hetnieuweinstituut.nl/id/people/16798,name,"Hoorn, Tamme van"
847,https://collectiedata.hetnieuweinstituut.nl/id/people/16798,name,"Horn, Tamme van"
848,https://collectiedata.hetnieuweinstituut.nl/id/people/16814,name,"Dwars, Adriaan Willem Carel"
849,https://collectiedata.hetnieuweinstituut.nl/id/people/16814,name,"Dwars, Adriaan Willem Carel"
850,https://collectiedata.hetnieuweinstituut.nl/id/people/16817,name,"Gantvoort, Jan Derk"
851,https://collectiedata.hetnieuweinstituut.nl/id/people/16817,name,"Gantvoort, Jan Derk"
852,https://collectiedata.hetnieuweinstituut.nl/id/people/16905,name,"Graaff, Philippus Cornelis de"
853,https://collectiedata.hetnieuweinstituut.nl/id/people/16905,name,"Graaff, Philippus Cornelis de"
854,https://collectiedata.hetnieuweinstituut.nl/id/people/16932,name,"Nicolaï-Chaillet, Cora"
855,https://collectiedata.hetnieuweinstituut.nl/id/people/16932,name,"Nicolaï-Chaillet, Cora"
856,https://collectiedata.hetnieuweinstituut.nl/id/people/16961,name,"Ploeger, Jan Hendrik"
857,https://collectiedata.hetnieuweinstituut.nl/id/people/16961,name,"Ploeger, Jan Hendrik"
858,https://collectiedata.hetnieuweinstituut.nl/id/people/17120,name,"Lüning, Hans"
859,https://collectiedata.hetnieuweinstituut.nl/id/people/17120,name,"Lüning, Hans"
860,https://collectiedata.hetnieuweinstituut.nl/id/people/17121,name,"Ponsen, Cornelis"
861,https://collectiedata.hetnieuweinstituut.nl/id/people/17121,name,"Ponsen, Cornelis"
862,https://collectiedata.hetnieuweinstituut.nl/id/people/17261,name,"Faber, Lambertus"
863,https://collectiedata.hetnieuweinstituut.nl/id/people/17261,name,"Faber, Lambert"
864,https://collectiedata.hetnieuweinstituut.nl/id/people/17283,name,"Donders, Josephus Jacobus"
865,https://collectiedata.hetnieuweinstituut.nl/id/people/17283,name,"Donders, Josephus Jacobus"
866,https://collectiedata.hetnieuweinstituut.nl/id/people/17284,name,"Oomen, Johannes"
867,https://collectiedata.hetnieuweinstituut.nl/id/people/17284,name,"Oomen, Johannes"
868,https://collectiedata.hetnieuweinstituut.nl/id/people/17295,name,"Linden, Johannes Mattheus van der"
869,https://collectiedata.hetnieuweinstituut.nl/id/people/17295,name,"Linden, Johannes Mattheus van der"
870,https://collectiedata.hetnieuweinstituut.nl/id/people/17487,name,"Coenraad, Jacob"
871,https://collectiedata.hetnieuweinstituut.nl/id/people/17487,name,"Coenraad, Jacob"
872,https://collectiedata.hetnieuweinstituut.nl/id/people/17645,name,"Balen, Herman Jozef van"
873,https://collectiedata.hetnieuweinstituut.nl/id/people/17645,name,"Balen, Herman Jozef van"
874,https://collectiedata.hetnieuweinstituut.nl/id/people/17708,name,"Oever, J.R. van den"
875,https://collectiedata.hetnieuweinstituut.nl/id/people/17708,name,"Oever, J.R. van den"
876,https://collectiedata.hetnieuweinstituut.nl/id/people/17787,name,"Sutterland, Hendrik (jr.)"
877,https://collectiedata.hetnieuweinstituut.nl/id/people/17787,name,"Sutterland, Hendrik (Jr.)"
878,https://collectiedata.hetnieuweinstituut.nl/id/people/17937,name,"Croix, Guillaume Frédéric la"
879,https://collectiedata.hetnieuweinstituut.nl/id/people/17937,name,"Croix, Guillaume Frédéric la"
880,https://collectiedata.hetnieuweinstituut.nl/id/people/17939,name,"Croix, Willy la"
881,https://collectiedata.hetnieuweinstituut.nl/id/people/17939,name,"Croix, Willy la"
882,https://collectiedata.hetnieuweinstituut.nl/id/people/18016,name,"Dekker, Cor"
883,https://collectiedata.hetnieuweinstituut.nl/id/people/18016,name,"Dekker, Cor"
884,https://collectiedata.hetnieuweinstituut.nl/id/people/18153,name,"Doesburg, Theo van"
885,https://collectiedata.hetnieuweinstituut.nl/id/people/18153,name,"Doesburg, Theo van"
886,https://collectiedata.hetnieuweinstituut.nl/id/people/18213,name,"Dreesen, Martinus (sr.)"
887,https://collectiedata.hetnieuweinstituut.nl/id/people/18213,name,"Dreesen, Martinus (sr.)"
888,https://collectiedata.hetnieuweinstituut.nl/id/people/18719,name,"Helms, Johannes Hendricus"
889,https://collectiedata.hetnieuweinstituut.nl/id/people/18719,name,"Helms, Johannes Hendricus"
890,https://collectiedata.hetnieuweinstituut.nl/id/people/18813,name,"Roebbers, Martinus Antonius"
891,https://collectiedata.hetnieuweinstituut.nl/id/people/18813,name,"Roebbers, Martinus Antonius"
892,https://collectiedata.hetnieuweinstituut.nl/id/people/18839,name,"Rood, Isaac (Ezn.)"
893,https://collectiedata.hetnieuweinstituut.nl/id/people/18839,name,"Rood, Isaac (Ezn.)"
894,https://collectiedata.hetnieuweinstituut.nl/id/people/18966,name,"Dreesen, Martin Henri Hubert Pierre"
895,https://collectiedata.hetnieuweinstituut.nl/id/people/18966,name,"Dreesen, Martin Henri Hubert Pierre"
896,https://collectiedata.hetnieuweinstituut.nl/id/people/18973,name,"London, Jacob"
897,https://collectiedata.hetnieuweinstituut.nl/id/people/18973,name,"London, Jacob"
898,https://collectiedata.hetnieuweinstituut.nl/id/people/19153,name,"Dénis, Henri Léonard Barthélémi"
899,https://collectiedata.hetnieuweinstituut.nl/id/people/19153,name,"Dénis, Henri Léonard Barthélémi"
900,https://collectiedata.hetnieuweinstituut.nl/id/people/19358,name,"Lion Cachet, Carel Adolph"
901,https://collectiedata.hetnieuweinstituut.nl/id/people/19358,name,"Lion Cachet, Carel Adolph"
902,https://collectiedata.hetnieuweinstituut.nl/id/people/19396,name,"Meek, Atze"
903,https://collectiedata.hetnieuweinstituut.nl/id/people/19396,name,"Meek, Atze"
904,https://collectiedata.hetnieuweinstituut.nl/id/people/19398,name,"Meek, Jan"
905,https://collectiedata.hetnieuweinstituut.nl/id/people/19398,name,"Meek, Jan"
906,https://collectiedata.hetnieuweinstituut.nl/id/people/19650,name,"Eilmann, Herman Diderich"
907,https://collectiedata.hetnieuweinstituut.nl/id/people/19650,name,"Eilmann, Herman Diderich"
908,https://collectiedata.hetnieuweinstituut.nl/id/people/19651,name,"Eilmann, Johan Herman"
909,https://collectiedata.hetnieuweinstituut.nl/id/people/19651,name,"Eilmann, Johan Herman"
910,https://collectiedata.hetnieuweinstituut.nl/id/people/19662,name,"Eldering, Cornelis Hermanus"
911,https://collectiedata.hetnieuweinstituut.nl/id/people/19662,name,"Eldering, Cornelis Hermanus"
912,https://collectiedata.hetnieuweinstituut.nl/id/people/19740,name,"Gelderblom, Gerrit"
913,https://collectiedata.hetnieuweinstituut.nl/id/people/19740,name,"Gelderblom, Gerrit"
914,https://collectiedata.hetnieuweinstituut.nl/id/people/19742,name,"Gelderen, Willem Christiaan van"
915,https://collectiedata.hetnieuweinstituut.nl/id/people/19742,name,"Gelderen, Willem Christiaan van"
916,https://collectiedata.hetnieuweinstituut.nl/id/people/19759,name,"Gent, Willem van [1892-1961]"
917,https://collectiedata.hetnieuweinstituut.nl/id/people/19759,name,"Ghent, Willem van [1892-1961]"
918,https://collectiedata.hetnieuweinstituut.nl/id/people/19776,name,"Shepherd, Douwe de"
919,https://collectiedata.hetnieuweinstituut.nl/id/people/19776,name,"Herder, Douwe de"
920,https://collectiedata.hetnieuweinstituut.nl/id/people/19809,name,"Heukelom, Jan Bertus"
921,https://collectiedata.hetnieuweinstituut.nl/id/people/19809,name,"Heukelom, Jan Bertus"
922,https://collectiedata.hetnieuweinstituut.nl/id/people/19883,name,"Klein, F. (1907-1973)"
923,https://collectiedata.hetnieuweinstituut.nl/id/people/19883,name,"Klein, F. (1907-1973)"
924,https://collectiedata.hetnieuweinstituut.nl/id/people/19921,name,"Groot, A. de"
925,https://collectiedata.hetnieuweinstituut.nl/id/people/19921,name,"Groot, A. de"
926,https://collectiedata.hetnieuweinstituut.nl/id/people/20201,name,"Margry, Jos."
927,https://collectiedata.hetnieuweinstituut.nl/id/people/20201,name,"Margry, Jos."
928,https://collectiedata.hetnieuweinstituut.nl/id/people/20445,name,"Huszár, Vilmos"
929,https://collectiedata.hetnieuweinstituut.nl/id/people/20445,name,"Huszár, Vilmos"
930,https://collectiedata.hetnieuweinstituut.nl/id/people/20913,name,"Kuiper, Johannes Albertus"
931,https://collectiedata.hetnieuweinstituut.nl/id/people/20913,name,"Kuiper, Johannes Albertus"
932,https://collectiedata.hetnieuweinstituut.nl/id/people/20929,name,"Kuipers, Tjeerd"
933,https://collectiedata.hetnieuweinstituut.nl/id/people/20929,name,"Kuipers, Tjeerd"
934,https://collectiedata.hetnieuweinstituut.nl/id/people/21173,name,"Otten, G."
935,https://collectiedata.hetnieuweinstituut.nl/id/people/21173,name,"Otten, G."
936,https://collectiedata.hetnieuweinstituut.nl/id/people/21193,name,"Nijhuis, Gerrit"
937,https://collectiedata.hetnieuweinstituut.nl/id/people/21193,name,"Nijhuis, Gerrit"
938,https://collectiedata.hetnieuweinstituut.nl/id/people/21298,name,"Ovink, Hendrik Johan Lambert (sr.)"
939,https://collectiedata.hetnieuweinstituut.nl/id/people/21298,name,"Ovink, Hendrik Johan Lambert (sr.)"
940,https://collectiedata.hetnieuweinstituut.nl/id/people/21379,name,"Schrieke, Jaap"
941,https://collectiedata.hetnieuweinstituut.nl/id/people/21379,name,"Schrieke, Jaap"
942,https://collectiedata.hetnieuweinstituut.nl/id/people/21456,name,"Springer, Jan Cornelis"
943,https://collectiedata.hetnieuweinstituut.nl/id/people/21456,name,"Springer, Jan Cornelis"
944,https://collectiedata.hetnieuweinstituut.nl/id/people/21502,name,"Pauw, Jan Adrianus"
945,https://collectiedata.hetnieuweinstituut.nl/id/people/21502,name,"Peacock, Jan Adrianus"
946,https://collectiedata.hetnieuweinstituut.nl/id/people/21505,name,"Pavert, Reinerus Antonius van de"
947,https://collectiedata.hetnieuweinstituut.nl/id/people/21505,name,"Pavert, Reinerus Antonius van de"
948,https://collectiedata.hetnieuweinstituut.nl/id/people/21552,name,"Pothoven, Arie"
949,https://collectiedata.hetnieuweinstituut.nl/id/people/21552,name,"Pothoven, Arie"
950,https://collectiedata.hetnieuweinstituut.nl/id/people/21566,name,"Prins, Johannes Antonius"
951,https://collectiedata.hetnieuweinstituut.nl/id/people/21566,name,"Prince, Johannes Antonius"
952,https://collectiedata.hetnieuweinstituut.nl/id/people/21754,name,"Wentink, Dirk Egbert"
953,https://collectiedata.hetnieuweinstituut.nl/id/people/21754,name,"Wentink, Dirk Egbert"
954,https://collectiedata.hetnieuweinstituut.nl/id/people/21953,name,"Muller, Jan"
955,https://collectiedata.hetnieuweinstituut.nl/id/people/21953,name,"Muller, Jan"
956,https://collectiedata.hetnieuweinstituut.nl/id/people/22008,name,"Niegeman, Johan Casper Hendrik"
957,https://collectiedata.hetnieuweinstituut.nl/id/people/22008,name,"Niegeman, Johan Casper Hendrik"
958,https://collectiedata.hetnieuweinstituut.nl/id/people/22009,name,"Niegeman-Brand, Berendina Aaltje"
959,https://collectiedata.hetnieuweinstituut.nl/id/people/22009,name,"Niegeman-Brand, Berendina Aaltje"
960,https://collectiedata.hetnieuweinstituut.nl/id/people/22027,name,"Nieukerken, Johannes Jacobus van"
961,https://collectiedata.hetnieuweinstituut.nl/id/people/22027,name,"Nieukerken, Johannes Jacobus van"
962,https://collectiedata.hetnieuweinstituut.nl/id/people/22082,name,"Repko, Gerrit"
963,https://collectiedata.hetnieuweinstituut.nl/id/people/22082,name,"Repko, Gerrit"
964,https://collectiedata.hetnieuweinstituut.nl/id/people/22083,name,"Repko, Johan Frederik"
965,https://collectiedata.hetnieuweinstituut.nl/id/people/22083,name,"Repko, Johan Frederik"
966,https://collectiedata.hetnieuweinstituut.nl/id/people/22110,name,"Rietveld, Jan Cornelis"
967,https://collectiedata.hetnieuweinstituut.nl/id/people/22110,name,"Rietveld, Jan Cornelis"
968,https://collectiedata.hetnieuweinstituut.nl/id/people/22183,name,"Tennekes, H.J."
969,https://collectiedata.hetnieuweinstituut.nl/id/people/22183,name,"Tennekes, H.J."
970,https://collectiedata.hetnieuweinstituut.nl/id/people/22296,name,"Tricht, Johannes van"
971,https://collectiedata.hetnieuweinstituut.nl/id/people/22296,name,"Tricht, Johannes van"
972,https://collectiedata.hetnieuweinstituut.nl/id/people/22320,name,"Boosten, Alphons Jean Nicolas"
973,https://collectiedata.hetnieuweinstituut.nl/id/people/22320,name,"Boosten, Alphons Jean Nicolas"
974,https://collectiedata.hetnieuweinstituut.nl/id/people/22328,name,"Bosch, Theodorus Johannes"
975,https://collectiedata.hetnieuweinstituut.nl/id/people/22328,name,"Bosch, Theodorus Johannes"
976,https://collectiedata.hetnieuweinstituut.nl/id/people/22330,name,"Boterenbrood, Jan C."
977,https://collectiedata.hetnieuweinstituut.nl/id/people/22330,name,"Butterbread, Jan C."
978,https://collectiedata.hetnieuweinstituut.nl/id/people/22340,name,"Ruys, Wilhelmina Jacoba"
979,https://collectiedata.hetnieuweinstituut.nl/id/people/22340,name,"Ruys, Wilhelmina Jacoba"
980,https://collectiedata.hetnieuweinstituut.nl/id/people/22380,name,"Gosschalk, Isaac"
981,https://collectiedata.hetnieuweinstituut.nl/id/people/22380,name,"Gosschalk, Isaac"
982,https://collectiedata.hetnieuweinstituut.nl/id/people/22382,name,"Granpré Molière, Marinus Jan"
983,https://collectiedata.hetnieuweinstituut.nl/id/people/22382,name,"Granpré Molière, Marinus Jan"
984,https://collectiedata.hetnieuweinstituut.nl/id/people/22383,name,"Gratama, Jan"
985,https://collectiedata.hetnieuweinstituut.nl/id/people/22383,name,"Gratama, Jan"
986,https://collectiedata.hetnieuweinstituut.nl/id/people/22388,name,"Greiner, Karel Jacobus"
987,https://collectiedata.hetnieuweinstituut.nl/id/people/22388,name,"Greiner, Karel Jacobus"
988,https://collectiedata.hetnieuweinstituut.nl/id/people/22392,name,"Groenewegen, Johannes Martinus"
989,https://collectiedata.hetnieuweinstituut.nl/id/people/22392,name,"Groenewegen, Johannes Martinus"
990,https://collectiedata.hetnieuweinstituut.nl/id/people/22397,name,"Hanrath, Johan Wilhelm"
991,https://collectiedata.hetnieuweinstituut.nl/id/people/22397,name,"Hanrath, Johan Wilhelm"
992,https://collectiedata.hetnieuweinstituut.nl/id/people/22398,name,"Hanrath, Jan David"
993,https://collectiedata.hetnieuweinstituut.nl/id/people/22398,name,"Hanrath, Jan David"
994,https://collectiedata.hetnieuweinstituut.nl/id/people/22399,name,"Breuning, Hubert Albert"
995,https://collectiedata.hetnieuweinstituut.nl/id/people/22399,name,"Breuning, Hubert Albert"
996,https://collectiedata.hetnieuweinstituut.nl/id/people/22495,name,"Roosmalen, J.G.J. van"
997,https://collectiedata.hetnieuweinstituut.nl/id/people/22495,name,"Roosmalen, J.G.J. van"
998,https://collectiedata.hetnieuweinstituut.nl/id/people/22576,name,"Weber, Joseph Pierre"
999,https://collectiedata.hetnieuweinstituut.nl/id/people/22576,name,"Weber, Joseph Pierre"
1000,https://collectiedata.hetnieuweinstituut.nl/id/people/22944,name,"Stigt, A.J. van"
