s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/19921,Danckers de Rij  Peeter<|>Danckers  Pieter<|>Danckerse de Rij  Peter<|>Danckerse  Peter<|>Danckersse de Rij  Peter<|>Danckerts de Rij  Peter<|>Danckerts de Ry  Peter<|>Danckerts de Ry  Pieter<|>Danckerts  Peter<|>Dankert de Rij  Peter,,,Amsterdam,Amsterdam,architect<|>painter<|>decorative painter of interiors<|>draftsperson<|>court painter
https://data.rkd.nl/artists/29810,Furttembach  Josef<|>Furttenbach  Josef  de oude <|>Furttenbach  Jpseph  der Ältere ,1591-12-30,1667-01-17,Leutkirch im Allgäu,Ulm,architect<|>author<|>garden designer
https://data.rkd.nl/artists/420324,Tieleman  Johannes,1810-12-04,1843-12-19,Middelburg,Middelburg,draftsperson<|>architectural draftsperson
https://data.rkd.nl/artists/239319,Lescaze  William,1896-11-08,1969-11-08,Geneva,New York City,architect
https://data.rkd.nl/artists/216080,Boven  W  van<|>Boven  Willem van,1869-03-17,1940-09-07,Heinkenszand,Loosduinen,architect<|>draftsperson
https://data.rkd.nl/artists/296568,Wackerle  Joseph,1880-05-15,1959-03-02,Garmisch-Partenkirchen,Garmisch-Partenkirchen,sculptor<|>painter<|>cartoonist<|>illustrator<|>designer<|>academy lecturer
https://data.rkd.nl/artists/6665,Bentum  Hendrikus Johannes van<|>Bentum  Rik van<|>Rik,1936-12-11,1994-10-17,Amsterdam,Amsterdam,sculptor<|>painter<|>graphic designer<|>serigrapher<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/7619,Berthelin  Max,1811-06-18,1877-11-08,Troyes,Paris,watercolorist<|>architect<|>painter
https://data.rkd.nl/artists/99162,Delamair  Pierre Alexis<|>Lamair  Pierre Alexis de,,1745-07-25,Paris,Agde,architect<|>author
https://data.rkd.nl/artists/19279,Crouwel  Joseph,1885-03-15,1962-02-16,Amsterdam,The Hague,sculptor<|>architect<|>furniture designer<|>jeweler (craftsperson)
https://data.rkd.nl/artists/79498,Vasnecov  Viktor Michajlovic<|>Vasnetsoff  Victor Mikhailovitch<|>Vasnetsov  Victor Mikjailovitch<|>Vasnetsov  Viktor Mikhailovich<|>Wassnetzoff  Victor Mikjailovitch<|>Wassnezoff  Victor Michajlowitsch,1848-05-15,1926-07-23,Lop'yal,Moscow,graphic artist<|>architect<|>painter<|>decorative painter of interiors<|>mosaicist<|>wall painter<|>watercolorist<|>draftsperson<|>scenographer<|>illustrator<|>designer<|>monumental artist
https://data.rkd.nl/artists/203680,Arndt  Alfred,1898-11-26,1976-10-07,Elbląg,Darmstadt,architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/113372,Gir  Charles Félix,1883-11-01,1941-11-08,Tours,Paris,sculptor<|>painter<|>pastelist<|>watercolorist<|>illustrator<|>designer
https://data.rkd.nl/artists/8489,Binet  René,1866-11-08,1911-11-08,Chaumont,Ouchy,architect<|>painter
https://data.rkd.nl/artists/265206,Virilio  Paul,1932-11-08,2018-09-10,Paris,Paris,architect<|>photographer
https://data.rkd.nl/artists/244411,Thomassen  Hans<|>Thomassen  Henri Theodore Marie,1932-04-27,2002-03-25,Eindhoven,Eindhoven,architect
https://data.rkd.nl/artists/66340,Renwick  James  jr  ,1818-11-01,1895-06-23,Bloomingdale,New York City,architect
https://data.rkd.nl/artists/10267,Bonarelli  Godeardo  conte ,1806-01-13,1895-01-03,Sirolo,Ancona,architect<|>painter
https://data.rkd.nl/artists/271795,Eisenblätter  Gerhard,1907-05-28,1975-08-03,Kaliningrad,Lübeck,draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/20055,Daret  Jean<|>Daret  Jean Charlesz ,1613-11-08,1668-09-02,Brussels,Aix-en-Provence,architect<|>painter<|>etcher<|>draftsperson<|>court painter
https://data.rkd.nl/artists/79193,Van de Velde  Henry  1863 1957 <|>Velde  Henri Clemens van de<|>Velde  Henry Van De,1863-04-03,1957-10-25,Antwerp,Oberägeri,architect<|>painter<|>interior designer<|>author<|>interior decorator<|>glass painter<|>decorative artist<|>typographer<|>watercolorist<|>draftsperson<|>director of academy<|>designer<|>furniture designer
https://data.rkd.nl/artists/19828,Dam  Willem Jan van<|>Dam  Willem van,1895-09-21,1964-06-18,Montfoort,Amersfoort,painter<|>wall painter<|>etcher<|>draftsperson<|>designer<|>monumental artist
https://data.rkd.nl/artists/15770,Cassandre  Adolphe Mouron<|>Mouron  Adolphe Jean Edouard Marie<|>Mouron  Adolphe Jean Marie<|>Mouron Cassandre  Adolphe,1901-01-24,,Kharkiv,Paris,painter<|>set painter<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/225488,Kowalski  Piotr,1927-03-02,2004-01-07,Lviv,Paris,sculptor<|>architect<|>environmental artists
https://data.rkd.nl/artists/59493,Niermeijer  Theo<|>Niermeyer  Theo,1940-04-21,2005-04-06,Amsterdam,Amsterdam,installation artist<|>architect<|>sculptor<|>painter<|>lithographer<|>pastelist<|>etcher<|>draftsperson<|>watercolorist<|>pen draftsperson<|>assemblage artist
https://data.rkd.nl/artists/93700,Carelli  Augusto,1873-07-07,1940-11-23,Naples,Rome,designer<|>painter
https://data.rkd.nl/artists/20753,De Leeuw  Bert<|>Leeuw  Bert De,1926-06-08,2007-11-25,Antwerp,Antwerp,sculptor<|>draftsperson<|>designer<|>painter
https://data.rkd.nl/artists/28527,Fontana  Carlo Stefano<|>Fontana  Carlo Stefano  l Abbate ,1675-11-08,1740-10-29,Rome,Rome,architect
https://data.rkd.nl/artists/3327,Bacci  Baccio Maria,1888-01-08,1974-10-08,Florence,Florence,fresco painter<|>designer<|>painter
https://data.rkd.nl/artists/430499,Coene  Konrad<|>Coene  Konrad von der Hallen<|>Conrad von der Hallen<|>Franckenberg  Conrait von<|>Koene  Konrad<|>Koene  Konrad von der Hallen<|>Kuene  Konrad<|>Kuyn  Konrad<|>Kuyn  Konrad von der Hallen,,1469-01-28,Cologne,Cologne,architect
https://data.rkd.nl/artists/12909,Bromberg  Nettie<|>Steijns  Nettie<|>Steijns Bromberg  Nettie,1920-07-20,1990-06-17,Amsterdam,Jeruzalem,architect<|>painter<|>lithographer<|>watercolorist<|>draftsperson<|>pen draftsperson
https://data.rkd.nl/artists/19345,Cuijpers  Eduard<|>Cuijpers  Eduard Henricus Gerardus Hubertus<|>Cuypers  Eduard<|>Cuypers  Eduard Henricus Gerardus Hubertus,1859-04-18,1927-06-01,Roermond,The Hague,architect<|>glass artist<|>etcher<|>draftsperson<|>illustrator
https://data.rkd.nl/artists/40380,Hugo  Jean  1894 1984 ,1894-11-19,1984-11-08,Paris,Lunel,painter<|>set painter<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/4741,Barthel  Friedrich,1775-11-08,1846-11-08,Leipzig,Braunschweig,designer<|>painter<|>engraver (printmaker)
https://data.rkd.nl/artists/433410,Bitter  Karl<|>Bitter  Karl Theodore Francis,1867-12-06,1915-05-10,Rudolfsheim-Fünfhaus,New York City,architectural sculptor<|>sculptor<|>ornamental sculptor
https://data.rkd.nl/artists/16707,Chodacievich  Valentina Mikhailovna<|>Chodasevic  Valentina Michajlovna<|>Khodasevich  Valentina Mikhailovna,1894-03-07,1970-05-25,Moscow,Moscow,graphic artist<|>painter<|>decorative painter of interiors<|>cinematographer<|>watercolorist<|>scenographer<|>illustrator<|>designer
https://data.rkd.nl/artists/361670,Geymüller  Enrico von<|>Geymüller  Heinrich Adolf von<|>Geymüller  Heinrich Baron von<|>Geymüller  Heinrich von<|>Geymüller  Henri de,1839-05-12,1909-12-19,Vienna,Baden-Baden,art historian<|>architect<|>draftsperson<|>art collector<|>drawing collector
https://data.rkd.nl/artists/361226,Walther  Max,1856-07-30,1910-11-08,Dresden,Frankfurt am Main,set painter<|>designer<|>painter
https://data.rkd.nl/artists/29871,Gabriel  Jacques Ange,1698-10-23,1782-01-04,Paris,Paris,architect<|>draftsperson
https://data.rkd.nl/artists/92924,Meijer  Herbert  1908 <|>Meyer  Herbert  1908 <|>Ricard  Meyer,1908-05-20,1988-05-05,Frankfurt am Main,Blaricum,architect<|>graphic designer<|>lithographer<|>decorative artist<|>draftsperson<|>pen draftsperson<|>designer
https://data.rkd.nl/artists/388610,Bunzel  Hermann,1901-10-08,1985-11-08,Neustadt bei Coburg,Celle,architect
https://data.rkd.nl/artists/317855,Pelli  Cesar,1926-10-12,2019-07-19,San Miguel,New Haven,architect
https://data.rkd.nl/artists/78727,Ulivelli  Cosimo,1625-11-08,1704-11-08,Florence,Florence,draftsperson<|>designer<|>painter<|>fresco painter
https://data.rkd.nl/artists/37329,Hemelman  Albert,1883-01-07,1951-01-25,Neede,Amsterdam,graphic artist<|>painter<|>lithographer<|>teacher<|>etcher<|>draftsperson<|>designer
https://data.rkd.nl/artists/331138,Antonelli  Alessandro,1798-07-14,1888-10-18,Ghemme,Turin,urban designer<|>architect<|>draftsperson
https://data.rkd.nl/artists/360511,Geftler  Karl Eduardovich<|>Hefftler  Karl Eduard<|>Hefftler  Karl Eduardovich,1853-05-08,1918-11-05,Tallinn,Sint-Petersburg,watercolorist<|>architect<|>painter
https://data.rkd.nl/artists/25459,Edelmann  Heinz,1934-06-20,2009-07-21,Ústí nad Labem,Stuttgart,graphic artist<|>typographer<|>draftsperson<|>illustrator<|>designer<|>academy lecturer
https://data.rkd.nl/artists/84592,Willebeek le Mair  Ada,1919-05-06,2013-05-25,Rotterdam,Köthen,draftsperson<|>interior designer<|>furniture designer
https://data.rkd.nl/artists/433206,Orloff  Ssergej Michailowitsch<|>Orlov  Sergei Mikhailovich<|>Orlov  Sergej Michajlovič,1911-09-27,1917-11-18,Sint-Petersburg,Moscow,sculptor<|>designer<|>painter
https://data.rkd.nl/artists/86337,Zglinicki  Friedrich Pruss von,1895-04-11,1990-11-08,Berlin,Berlin,graphic artist<|>illustrator<|>designer<|>painter
https://data.rkd.nl/artists/421163,Vletter  Samuel Johannes de,1823-06-06,1872-08-26,The Hague,The Hague,architect<|>draftsperson<|>architectural draftsperson
https://data.rkd.nl/artists/362685,Apol  Pieter,1915-04-12,1957-03-29,Amsterdam,Amsterdam,architect<|>amateur painter<|>architectural draftsperson
https://data.rkd.nl/artists/16085,Cecchini  Giovanni Battista,1804-03-09,1879-02-18,Venice,Venice,architect<|>draftsperson<|>painter<|>lithographer
https://data.rkd.nl/artists/88775,Kruijff  Jacobus Roeland de<|>Kruyff  Johan R <|>Kruyff  Johan Roeland de,1844-08-12,1923-01-23,Haarlem,Arnhem,sculptor<|>architect<|>publicist<|>director of academy<|>academy lecturer
https://data.rkd.nl/artists/124899,Nassuth  Siegfried,1922-07-20,2005-04-05,Pekalongan,Amsterdam,architect
https://data.rkd.nl/artists/64651,Prampolini  Enrico,1895-04-20,1956-06-17,Modena,Rome,sculptor<|>architect<|>painter<|>set painter<|>designer
https://data.rkd.nl/artists/223980,Ingwersen  Arnold<|>Ingwersen  Arnold Ulricus,1882-10-19,1959-02-18,Amsterdam,Amsterdam,architect
https://data.rkd.nl/artists/241328,Dubois  Jean Baptiste  1762 1851 ,1762-11-13,1851-11-08,Arquennes,Dendermonde,architect
https://data.rkd.nl/artists/45556,Konaschewitsch  Wladimir Michajlowitsch<|>Konashchevitch  Vladimir Mikhailovitch<|>Konashevich  Vladimir Ivanovich<|>Konaševič  Vladimir Michajlovič,,1963-02-27,Novocherkassk,Sint-Petersburg,painter<|>engraver (printmaker)<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/239036,Downey  Juan,1940-05-11,1993-06-09,Santiago,New York City,graphic artist<|>architect<|>painter<|>photographer<|>performance artist<|>video artist
https://data.rkd.nl/artists/222974,Kraus  Günther  1930 1988 ,1930-08-20,,Klagenfurt,Vienna,sculptor<|>designer<|>painter
https://data.rkd.nl/artists/443440,Ashbee  Helen,1915-11-08,1996-11-08,Gloucestershire,Alessano,architectural sculptor<|>jewelry merchant<|>painter<|>tapestry manufactory
https://data.rkd.nl/artists/347130,Stone  John  1620 1667 ,,,London,Winchester,sculptor<|>military personnel<|>architect<|>clergy (person)
https://data.rkd.nl/artists/88059,Maciunas  George,1931-11-08,1978-05-09,Kaunas,Boston,architect<|>graphic designer<|>photographer
https://data.rkd.nl/artists/354561,Nipperdey  August Bernh <|>Nipperdey  August Bernhard,1800-11-08,1828-11-13,Schwerin,Vienna,designer
https://data.rkd.nl/artists/215432,Bardi  Lina Bo<|>Bo Bardi  Lina,1914-12-05,,Rome,São Paulo,designer
https://data.rkd.nl/artists/68397,Rossini  Luigi,1790-12-15,1857-04-22,Ravenna,Rome,etcher<|>architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/351113,Tarasova  Vera Yakovlevna,1896-11-08,1988-11-08,Moscow,Moscow,graphic artist<|>painter<|>watercolorist<|>draftsperson<|>designer
https://data.rkd.nl/artists/64314,Pöppelmann  Matthes<|>Pöppelmann  Matthäus Daniel,1662-05-03,1736-01-17,Herford,Dresden,architect
https://data.rkd.nl/artists/79492,Vasconi  Filippo<|>Vasconio  Filippo,,1730-10-07,Rome,Rome,architect<|>draftsperson<|>engraver (printmaker)
https://data.rkd.nl/artists/88902,Lauweriks  Johannes Ludovicus Mattheus<|>Lauweriks  Mathieu,1864-08-25,1932-04-15,Roermond,Amsterdam,furniture designer<|>graphic artist<|>architect<|>woodcutter (printmaker)<|>wood engraver<|>publicist<|>draftsperson<|>director of academy<|>graphic designer<|>academy lecturer<|>ceramicist<|>art theorist
https://data.rkd.nl/artists/440275,Pollini  Gino,1903-01-19,1991-01-25,Rovereto,Milan,architect
https://data.rkd.nl/artists/299219,Kock  Hans,1920-12-27,2007-09-10,Kiel,Schilksee,medalist<|>sculptor<|>architect
https://data.rkd.nl/artists/319477,Curjel und Moser<|>Moser  Carl  1860 1936 <|>Moser  Cölestin Carl<|>Moser  Karl  1860 1936 <|>Moser  Karl Coelestin<|>Moser  Karl Cölestin,1860-08-10,1936-02-29,Baden,Zürich,watercolorist<|>architect<|>designer<|>painter
https://data.rkd.nl/artists/91920,Wegerif  Chris<|>Wegerif  Christiaan,1859-10-06,1920-09-27,Apeldoorn,Amsterdam,sculptor<|>architect<|>interior decorator<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/481519,Roon  Arie,1977-11-08,2018-01-31,Brouwershaven,Brouwershaven,painter<|>draftsperson<|>designer<|>cartoonist
https://data.rkd.nl/artists/14255,Burki  Charles,1909-05-04,1994-05-02,Magelang,The Hague,commercial artist<|>industrial designer<|>painter<|>modeler<|>cartoonist<|>watercolorist<|>illustrator
https://data.rkd.nl/artists/15784,Cassi Ramelli  Antonio<|>Cassi  Antonio,1905-04-12,1980-08-23,Milan,Capiago-Intimiano-Olmeda,architect<|>painter
https://data.rkd.nl/artists/217420,Perret  Gustave,1876-11-08,1952-11-08,Elsene,Paris,architect
https://data.rkd.nl/artists/76565,Tatham  Charles Heathcote,1772-02-08,1842-04-10,London,Greenwich,architect<|>papercut artist<|>etcher<|>draftsperson<|>designer
https://data.rkd.nl/artists/316772,Bruinsma  Abraham<|>Bruinsma  Abraham Annastatius,1766-03-02,1849-12-20,Leeuwarden,Leeuwarden,architect<|>draftsperson
https://data.rkd.nl/artists/43574,Kasten  Justus Elias,1774-07-31,1855-08-03,Hannoversch-Münden,Hannover,decorative painter<|>designer<|>manufacturer of gouaches
https://data.rkd.nl/artists/63580,Pimenoff  Jurij Iwanowitsch<|>Pimenov  Georgiy Ivanovitch<|>Pimenov  Jurij Ivanovic<|>Pimenov  Youri Ivanovitch<|>Pimenov  Yuri Ivanovich,1903-11-20,1977-11-06,Moscow,Moscow,graphic artist<|>painter<|>cinematographer<|>watercolorist<|>draftsperson<|>scenographer<|>illustrator<|>designer<|>academy lecturer
https://data.rkd.nl/artists/451452,Zatzka  Ludwig,1857-08-25,1925-09-14,Vienna,Spital am Semmering,painting collector<|>architect<|>politician<|>drawing collector<|>government employee
https://data.rkd.nl/artists/59512,Nieukerken  Marie Adrianus van,1879-10-13,1963-05-14,Amsterdam,Gorssel,watercolorist<|>architect<|>draftsperson<|>painter
https://data.rkd.nl/artists/13880,Bugatis  Zanneto de<|>Bugatti  Zanetto<|>Bugatto da Milano  Zanetto<|>Bugatto  Zanetto<|>Jehannet de Milan<|>Zaneto  Bugatti,,,Milan,Milan,painter<|>draftsperson<|>court painter<|>fresco painter<|>designer
https://data.rkd.nl/artists/33073,Govaerts  Léon<|>Govaerts  Léon Jean Joseph,1860-04-05,1930-12-30,Sint-Joost-ten-Node,Brussels,architect<|>draftsperson
https://data.rkd.nl/artists/36906,Heerup  Henry,1907-11-04,1993-05-30,Copenhagen<|>Frederiksberg,Copenhagen<|>Vanløse,sculptor<|>designer<|>painter
https://data.rkd.nl/artists/303066,Bergöö  Karin<|>Larsson  Karin,1859-10-03,1928-02-17,Örebro,Fogdö,designer<|>painter
https://data.rkd.nl/artists/310834,Mascherini  Marcello,1906-09-14,1983-02-19,Udine,Padua,sculptor<|>painter<|>lithographer<|>fashion designer<|>scenographer<|>designer
https://data.rkd.nl/artists/219122,Grom Rottmayer  Hermann,1877-12-20,1953-01-24,Vienna,Vienna,painter<|>lithographer<|>watercolorist<|>draftsperson<|>designer
https://data.rkd.nl/artists/222764,Haak  Lex,1930-02-09,2018-08-17,Haarlem,Delft,architect
https://data.rkd.nl/artists/50857,Looijen  Johan Dionysius<|>Looyen  Johan Dionysius,1876-03-04,1944-01-30,Utrecht,Voorburg,pen draftsperson<|>architect<|>draftsperson
https://data.rkd.nl/artists/293055,Isozaki  Arata,1931-07-23,2022-12-28,Oita,Okinawa,architect<|>firm of architects
https://data.rkd.nl/artists/81305,Visser  Jaap  1923 1988 <|>Visser  Jacobus,1923-03-26,1988-06-02,Leiden,Gouda,designer<|>plateel painter
https://data.rkd.nl/artists/129096,Arnolfo di Cambio<|>Arnolfo di Lapo<|>Cambio  Arnolfo di,,1302-03-08,Colle di Val d'Elsa,Florence,sculptor<|>architect<|>painter
https://data.rkd.nl/artists/233722,Wecus  Walter<|>Wecus  Walter von,1893-07-08,1977-12-15,Düsseldorf,Neuss,graphic artist<|>painter<|>draftsperson<|>scenographer<|>designer
https://data.rkd.nl/artists/19060,Crepain  Jo,1950-10-21,2008-12-20,Brugge,Antwerp,architect
https://data.rkd.nl/artists/89138,Zaanen  Pieter,1931-05-31,1994-09-13,Rotterdam,Amsterdam,architect
https://data.rkd.nl/artists/8635,Bisscheroux  Laurens,1934-03-31,,Eygelshoven,Heerlen,sculptor<|>architect<|>painter
https://data.rkd.nl/artists/123981,Cuypers  Pierre<|>Cuypers  Pierre J J M ,1891-07-11,1982-04-04,Hilversum,Amsterdam,architect<|>firm of architects
https://data.rkd.nl/artists/245949,Arizmendi  José Manuel Sanz y<|>Sanz Arizmendi  José<|>Sanz y Arizmendi  José Manuel,1885-02-06,1929-12-17,Sevilla,Bern,architect<|>painter
https://data.rkd.nl/artists/61542,Palagi  Pelagio<|>Pelagi  Pelagio,1775-05-24,1860-03-16,Bologna,Turin,architect<|>painter<|>watercolorist<|>draftsperson<|>fresco painter<|>designer
https://data.rkd.nl/artists/22057,Derkinderen  Antonie<|>Derkinderen  Antonius Johannes  prof  dr  <|>Derkinderen  Antoon<|>Kinderen  Antonius Johannes der,1859-12-20,1925-11-02,Den Bosch,Amsterdam,painter<|>graphic designer<|>lithographer<|>author<|>wall painter<|>glass painter<|>etcher<|>draftsperson<|>watercolorist<|>director of academy<|>illustrator<|>designer<|>monumental artist
https://data.rkd.nl/artists/236320,Gaudi  Antoni,1852-06-25,1926-06-10,Reus,Barcelona,architect
https://data.rkd.nl/artists/31426,Giardini  Giovanni,1646-11-08,1722-11-08,Forlì,Rome,sculptor<|>jeweler (craftsperson)<|>designer
https://data.rkd.nl/artists/116471,Froger  Frans P M <|>Froger  Frans Peter Marie,1919-10-18,1997-10-13,Ginneken en Bavel,Breda,architect
https://data.rkd.nl/artists/293254,Boer  Adrianus de,1932-02-08,2003-11-14,Rotterdam,The Hague,architect
https://data.rkd.nl/artists/9796,Boerljoek  David Davidovitsj<|>Boerljoek  David Davidowitsj<|>Bourliouk  David<|>Burliuk  David Davidovich<|>Burliuk  David Davidovitch<|>Burljuk  David<|>Burljuk  David Davidovic<|>Burljuk  David Davidowitsch<|>Burlyuk  David Davidovich,,1967-01-15,Russia,Long Island,graphic artist<|>exhibition curator<|>painter<|>decorative painter of interiors<|>manufacturer of gouaches<|>watercolorist<|>draftsperson<|>collagist<|>art critic<|>illustrator<|>designer<|>poet
https://data.rkd.nl/artists/375213,Kuijk  Hubertus van<|>Kuyk  Hubertus van,1824-07-12,1876-09-06,Cuijk,Den Bosch,painter<|>amateur<|>watercolorist<|>draftsperson<|>architectural draftsperson
https://data.rkd.nl/artists/57352,Mont  Hans<|>Mont  Hans van<|>Mont  Jan<|>Mont  Johannes<|>Monte  Hans<|>Monte  Jan<|>Monte  Johannes,,1582-11-08,Gent,Istanbul,sculptor<|>architect<|>painter<|>court artist<|>draftsperson
https://data.rkd.nl/artists/429838,Lux  Eugene,1900-11-08,1985-11-08,Hungary,United States of America,sculptor<|>graphic designer<|>industrial designer<|>amateur photographer
https://data.rkd.nl/artists/424726,Jamar  Edmond,1853-05-14,1929-04-19,Luik,Luik,architect
https://data.rkd.nl/artists/445835,Balsac  Charles Louis<|>Balzac  Charles Louis,1752-11-08,1820-03-29,Paris,Paris,architect<|>draftsperson<|>poet
https://data.rkd.nl/artists/313649,Sagrekow  Nikolaus<|>Zagrekow  Nikolaj,1897-05-20,1992-11-08,Saratov,Berlin,architect<|>academy lecturer<|>painter
https://data.rkd.nl/artists/232076,Venturi  Robert,1925-06-25,2018-09-18,Philadelphia,Philadelphia,architect<|>photographer
https://data.rkd.nl/artists/28658,Forni  Girolamo,1540-11-08,1610-01-21,Vicenza,Vicenza,architect<|>painter
https://data.rkd.nl/artists/46693,Kruijne  Bernard<|>Kruijne  Bernard Laurens<|>Kruyne  Ben<|>Kruyne  Bernard Laurens,1914-07-24,1986-01-09,Amsterdam,Bussum,graphic artist<|>commercial artist<|>wood engraver<|>interior designer<|>watercolorist<|>draftsperson
https://data.rkd.nl/artists/483399,Chiese  Philip de<|>Chieze  Philippe de<|>Chièze  Philippe de La<|>La Chièze  Philippe de,1629-12-25,1673-04-08,Amersfoort,Berlin,architect<|>engineer
https://data.rkd.nl/artists/416164,Pennock  Johannes Jacobus,1849-08-04,1927-06-10,Dordrecht,The Hague,carpenter<|>coat of arms artists<|>draftsperson<|>coach painter<|>designer
https://data.rkd.nl/artists/334695,French  Edwin Davis,1851-06-19,1906-12-18,North Attleboro,New York City,designer<|>engraver (printmaker)
https://data.rkd.nl/artists/85297,Woerkom  Wilhelmus Antonius Maria Joseph van<|>Woerkom  Wim van,1905-03-08,1998-02-08,Nijmegen,Nijmegen,graphic artist<|>sculptor<|>painter<|>glass artist<|>glass painter<|>draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/5419,Bechteev  Vladimir Georgievic<|>Bechteiev  Wladimir<|>Bechtejeff  Vladimir Georgievitch<|>Bechtejeff  Wladimir Georgiewitsch<|>Bechtejeff  Wladimir von<|>Bechtejev  Vladimir Georgievitsj<|>Bekhteev  Vladimir<|>Bekhteev  Vladimir Georgievich,,1971-06-21,Moscow,Moscow,graphic artist<|>painter<|>manufacturer of gouaches<|>watercolorist<|>illustrator<|>designer
https://data.rkd.nl/artists/331149,Aschieri  Bruno,1906-11-08,1991-06-17,Verona,Cagliari,graphic artist<|>painter<|>author<|>draftsperson<|>designer
https://data.rkd.nl/artists/88490,Hoff  Robert van  t,1887-11-05,1979-04-25,Rotterdam,New Milton,architect<|>furniture designer
https://data.rkd.nl/artists/47500,Lalleman  Georges<|>Lallemand  Georges<|>Lallemant  Georges<|>lallman  Georges,1575-11-08,1636-11-08,Nancy,Paris,painter<|>engraver (printmaker)<|>wall painter<|>etcher<|>draftsperson<|>court painter<|>designer
https://data.rkd.nl/artists/316511,Peutz  P W L ,1940-05-18,2004-07-07,Heerlen,Princeton,architect
https://data.rkd.nl/artists/354418,Nechansky  Arnold,1888-03-17,1938-03-25,Vienna,Kitzbühel,sculptor<|>architect<|>painter<|>decorative artist
https://data.rkd.nl/artists/489878,Dante Persico<|>Giandante X<|>Persico  Dante<|>Pescò  Dante<|>Pescò  Giovanni<|>Piscò  Dante,1899-08-08,1984-11-08,Milan,Milan,architect<|>sculptor<|>painter<|>draftsperson<|>art critic<|>designer<|>poet
https://data.rkd.nl/artists/71370,Schumacher  Fritz,1869-11-04,1947-11-04,Bremen,Hamburg,architect
https://data.rkd.nl/artists/62289,Pechstein  Hermann Max<|>Pechstein  Max,1881-12-31,1955-06-29,Zwickau,Berlin,sculptor<|>glass designer<|>painter<|>lithographer<|>author<|>wall painter<|>etcher<|>designer<|>academy lecturer<|>mosaicist
https://data.rkd.nl/artists/22724,Diesner  Gerhild<|>Diesner Kampmann  Gerhild<|>Kampmann  Gerhild Diesner ,1915-08-04,1995-09-05,Innsbruck,Innsbruck,painter<|>manufacturer of gouaches<|>wall painter<|>watercolorist<|>draftsperson<|>designer<|>mosaicist
https://data.rkd.nl/artists/461653,Siegl  Karl Ritter von<|>Siegl  Karl von,1842-06-06,1900-04-12,Łańcut,Vienna,graphic artist<|>architect<|>engineer<|>draftsperson<|>reproductive printmaker
https://data.rkd.nl/artists/338058,Hallink  Hendrik,1924-07-26,2005-07-30,Amsterdam,Sassenheim,architect
https://data.rkd.nl/artists/425207,Gibbings  Robsjohn<|>Robsjohn Gibbings  Terence Harold,1905-11-08,1976-10-20,London,United States of America,furniture designer<|>art dealer (person)<|>interior decorator<|>decorative painter of interiors
https://data.rkd.nl/artists/110483,Wegerif  Ahazverus Hendrikus<|>Wegerif  Henk,1888-04-13,1963-03-19,Apeldoorn,Wassenaar,architect
https://data.rkd.nl/artists/90365,Sommer  Andreas Carl,1864-05-06,1953-01-14,Essen,The Hague,set painter<|>designer<|>painter<|>decorative painter of interiors
https://data.rkd.nl/artists/355466,Powolny  Michael,1871-09-18,1954-01-04,Judenburg,Vienna,sculptor<|>designer<|>ceramicist<|>teacher
https://data.rkd.nl/artists/1042,Aleotti  Giovanni Battista<|>Argenta  Giovanni Battista,1546-11-08,1636-12-09,Argenta,Ferrara,architect<|>set painter
https://data.rkd.nl/artists/223186,Kreibig  Erwin von,1904-07-27,1961-09-02,Munich,Munich,painter<|>designer<|>manufacturer of gouaches
https://data.rkd.nl/artists/65198,Quaglio  Giuseppe<|>Quaglio  Joseph,1747-12-02,1828-01-23,Laino,Munich,architect<|>painter<|>wall painter<|>decorative painter<|>fresco painter<|>designer
https://data.rkd.nl/artists/94254,Nuiver  Jac<|>Nuiver  Jacob,1892-10-01,1953-06-27,Groningen,Amsterdam,graphic designer<|>draftsperson<|>advertising draftsperson<|>illustrator<|>designer
https://data.rkd.nl/artists/500356,Bogers  Pieter Simonsz,1637-11-08,1699-12-24,Utrecht,Jylland,architect
https://data.rkd.nl/artists/130650,Buggiano<|>Cavalcanti  Andrea di Lazzaro,1412-11-08,1462-02-21,Borgo a Buggiano,Florence,sculptor<|>architect
https://data.rkd.nl/artists/314682,Eichler  Fritz,1911-02-24,1991-08-17,Luxembourg,Luxembourg,painter<|>historian<|>designer<|>director
https://data.rkd.nl/artists/9096,Block  Wilhelm von dem<|>Block  Wilhem van<|>Block  Willem van den<|>Blocke  Wilhelm von dem<|>Blocke  Willem van den<|>Bloocke  Willem van den,,1628-01-18,Mechelen,Gdańsk,sculptor<|>architect
https://data.rkd.nl/artists/232868,Thiemann  Hans,1910-04-18,1977-07-28,Langendreer,Hamburg,graphic artist<|>illustrator<|>designer<|>painter
