https://data.rkd.nl/artists/109717,"Truijen, Emile<|>Truijen, Emile G.K.F.<|>Truyen, Emile",1928-02-13,2003-10-22,Surabaya (Indonesia),Leiden (city),architect<|>furniture designer<|>industrial designer
https://data.rkd.nl/artists/226132,"Mendelsohn, Erich",1887-02-21/1887-03-21,1953-09-05/1953-09-16,Olsztyn (Warmia-Masuria),San Francisco,architect<|>draftsperson<|>photographer
https://data.rkd.nl/artists/41691,"Jans, Jan (1893-1963)",1893-10-01,1963-02-23,Stad-Almelo (hist. municipality),Almelo (place),architect<|>director of academy<|>draftsperson
https://data.rkd.nl/artists/20169,"David, Lodovico<|>David, Lodovico Antonio<|>David, Ludovico<|>Davide, Giacomo Lodovico",1648-06-13,1709-07-06,Lugano,Rome,architect<|>art theorist<|>print artist
https://data.rkd.nl/artists/217246,"Engels, Robert",1866-03-09,1926-05-24,Solingen,Munich,academy lecturer<|>designer<|>draftsperson<|>graphic artist<|>illustrator<|>painter<|>set painter<|>wall painter
https://data.rkd.nl/artists/73672,"Sneyers, Léon",1877,1949,Brussels,Ukkel,architect<|>photographer
https://data.rkd.nl/artists/33009,"Goggion, Jean<|>Gougeon, Jean<|>Gougon, Jean<|>Goujon, Jean<|>Gouyon, Jean<|>Gozzon, Jean",1510,1564/1568-12-09,Normandy (region),Bologna (city),architect<|>cutter of classical ornaments<|>draftsperson<|>engraver (printmaker)<|>illustrator<|>miniaturist painter<|>painter<|>sculptor
https://data.rkd.nl/artists/496522,"Chippendale, Thomas (1749-1822)",1749-04-23,1822-12-22/1823,London (England),London (England),draftsperson<|>furniture designer
https://data.rkd.nl/artists/442278,"Goble, Paul",1933-09-27,2017-01-05,Haslemere (Surrey),Rapid City (South Dakota),author<|>draftsperson<|>furniture designer<|>illustrator
https://data.rkd.nl/artists/17829,"Colona, Miguel<|>Colonna, Angelo Michele<|>Colonna, Michelangelo<|>Colonna, Michele",1604-09-21,1687-03-11,Rovenna,Bologna (city),decorative painter of interiors<|>designer<|>draftsperson<|>fresco painter<|>painter
https://data.rkd.nl/artists/68467,"Rothaug, Leopold",1868-10-28,1959-04-16,Vienna (city),Vienna (city),designer<|>painter
https://data.rkd.nl/artists/31953,"Giraud, Eugène<|>Giraud, Pierre-François-Eugène",1806-08-09,1881-12-28,Paris (city),Paris (city),designer<|>graphic artist<|>lithographer<|>painter<|>pastelist
https://data.rkd.nl/artists/260171,"Sansoni, Guglielmo<|>Tato",1896-12-29,1968/1974,Bologna (city),Rome,designer<|>painter<|>photographer<|>scenographer<|>sculptor
https://data.rkd.nl/artists/345154,"Kagan, Anna A. Nathanson<|>Kagan, Anna Aleksandrovna<|>Kagan, Hanna Abelevna<|>Kogan, Anna Aleksandrovna<|>Nathanson, Hanna A.",1902,1974,"Vitebsk (city, Belarus)",Sint-Petersburg (city),ceramic designer<|>designer<|>graphic artist<|>manufacturer of gouaches<|>painter
https://data.rkd.nl/artists/352162,"Verechtchaguine, Vassili Petrovitch<|>Verescagin, Vasilij Petrovic<|>Vereshchagin, Vasili Petrovich<|>Veretshchagin, Vassili Petrovitch<|>Wereschtschagin, Wassilij Petrowitsch",1835-01-13,1909-10-22,Perm (city),Sint-Petersburg (city),academy lecturer<|>designer<|>draftsperson<|>fresco painter<|>iconographer (painter)<|>painter<|>scenographer<|>wall painter<|>watercolorist
https://data.rkd.nl/artists/27826,"Ferstel, Heinrich Freiherr von<|>Ferstl, Heinrich Johann Freiherr von",1828-07-07,1883-07-14,Vienna (city),Vienna (city),academy lecturer<|>architect<|>author<|>director of academy<|>draftsperson
https://data.rkd.nl/artists/50897,"Lorch, Melchior<|>Lorck, Melchior<|>Lorichs, Melchior<|>Lorick, Melchior",1526/1527,1583-03-04/1584,Flensburg (place),Copenhagen<|>Hamburg (city)<|>Rome,architect<|>court painter<|>draftsperson<|>engraver (printmaker)<|>goldsmith<|>painter<|>woodcarver
https://data.rkd.nl/artists/19991,"Dankert, Jac. Th.<|>Dankert, Jacob<|>Dankert, Jacob Th.",1922-04-03,1985-05-08,Gytsjerk,Leeuwarderadeel (hist. municipality),designer<|>painter
https://data.rkd.nl/artists/515765,"Waghemakere, Dominicus de",1460,1542,Antwerp (city),Antwerp (city),architect
https://data.rkd.nl/artists/90558,"Noorwits, Pieter Aaronsz.<|>Noorwits, Pieter Aaronszoon<|>Noorwits, Pieter Adriaensz.<|>Noorwits, Pieter Arentssz.<|>Noorwitsz., Pieter Aaronssz.<|>Noorwitsz., Pieter Adriaensz.<|>Noorwitsz., Pieter Arentssz.<|>Norwits, Pieter Aaronssz.<|>Norwits, Pieter Adriaensz.<|>Norwits, Pieter Arentssz.",1612,1669-01-25/1669-01-31,'s-Gravenzande,The Hague (city),architect<|>draftsperson
https://data.rkd.nl/artists/29851,"Gaast, Koen van der<|>Gaast, Koenraad van der",1923-08-10,1993-02-07,Utrecht (city),Utrecht (city),architect
https://data.rkd.nl/artists/38106,"Heuff, Herman<|>Heuff, Herman Davinus<|>Heuff, Hermanus Davinus",1875-07-09,1945-07-01/1946,The Hague (city),"Heemstede (place, North Holland)",author<|>ceramicist<|>designer<|>draftsperson<|>etcher<|>graphic artist<|>graphic designer<|>lithographer<|>painter<|>sculptor<|>watercolorist
https://data.rkd.nl/artists/206295,"Papenhoven, Alexander van<|>Van Papenhoven, Alexander",1668-07-14,1759-02-15,Antwerp (city),Antwerp (city),architect<|>guildmaster<|>sculptor
https://data.rkd.nl/artists/343513,"Klotz, Gustave",1810-11-29,1880-01-24,Strasbourg,Strasbourg,architect<|>master builder
https://data.rkd.nl/artists/50330,"Amico di Sandro<|>Lippi, Filippino<|>Lippi, Filippo",1457,1504,Prato (city),Florence,designer<|>fresco painter<|>painter
https://data.rkd.nl/artists/92956,"Vinckboons, Joost<|>Vinckboons, Justus<|>Vinckeboons, Joost<|>Vinckeboons, Justus<|>Vingboons, Justus",1620/1621,1698-02/1698-09-02,Amsterdam (city),Amsterdam (city),architect<|>draftsperson<|>print artist
https://data.rkd.nl/artists/22982,"Dijke, Krijn Marinus van<|>Dijke, Krijn van<|>Dyke, Krijn van",1910-09-13,1980-10-31,Rotterdam (city),Rotterdam (city),architect<|>ceramicist<|>draftsperson<|>graphic designer<|>monumental artist<|>painter<|>pen draftsperson<|>sculptor<|>wall painter<|>watercolorist
https://data.rkd.nl/artists/344254,"Maréchal, Jean-Pierre",1805,1860,Luik (stad),Luik (stad),architect
https://data.rkd.nl/artists/2745,"Asprucci, Mario",1764-12-10,1804-05-07,Rome,Rome,architect<|>draftsperson
https://data.rkd.nl/artists/118294,"Maderna, Carlo<|>Maderni, Carlo<|>Maderno, Carlo",1556,1629-01-30,Capolago,Rome,architect
https://data.rkd.nl/artists/59136,"Nepo, Ernst",1895-10-17,1971-08-26,Dubá (Czechia),Innsbruck,designer<|>fresco painter<|>glass painter<|>graphic artist<|>painter
https://data.rkd.nl/artists/56502,"Moerkerk, Herman<|>Moerkerk, Hermanus Antonius Josephus Maria<|>Wladkine, Alecei<|>Wladkine, Alexei",1879-03-02,1949-08-23,Den Bosch (place),Haarlem (city),art critic<|>author<|>designer<|>director<|>draftsperson<|>engraver (printmaker)<|>illustrator<|>painter<|>set painter
https://data.rkd.nl/artists/75039,"Stenberg, Vladimir Augustovitch<|>Stenberg, Vladimir Augustowitsch<|>Stenberg, Vladimir Avgustovich",1899-04-04,1982-05-02,Moscow (city),Moscow (city),architect<|>assemblage artist<|>designer<|>draftsperson<|>graphic artist<|>painter<|>photographer<|>scenographer<|>sculptor
https://data.rkd.nl/artists/113228,"Garnier, Charles<|>Garnier, Jean Louis Charles",1825-11-06,1898-08-03,Paris (city),Paris (city),architect<|>author<|>painter
https://data.rkd.nl/artists/66372,"Retera, Wilhelminus Marinus (II)<|>Retera, Willem<|>Retera, Wim",1890-02-27,1955-12-23,The Hague (city),The Hague (city),academy lecturer<|>architect<|>draftsperson<|>etcher<|>furniture designer<|>interior decorator<|>painter<|>publicist<|>sculptor<|>textile designer<|>wallpaper painter
https://data.rkd.nl/artists/56556,"De la Gutierra, Antonio Mohedano<|>Gutierra, Antonio Mohedano de la<|>La Gutierra, Antonio Mohedano de<|>Mohedano de la Gujerra, Antonio<|>Mohedano de la Gutierra, Antonio<|>Mohedano, Antonio",1560/1563,1625/1626,Lucena (Córdoba),Lucena (Córdoba),architect<|>fresco painter<|>painter<|>wall painter
https://data.rkd.nl/artists/430092,"Biard, Pierre (I)<|>Biard, Pierre-Noël<|>Biart, Pierre",1559,1609-09-17,Paris (city),Paris (city),architect<|>draftsperson<|>engraver (printmaker)<|>sculptor
https://data.rkd.nl/artists/353307,"Lohse, Ernst Christian",1944-02-14,1994-10-23,Copenhagen,Copenhagen,architect<|>draftsperson
https://data.rkd.nl/artists/9988,"Bohrdt, Hans<|>Bohrdt, Johannes",1857-02-11,1945-12-19,"Berlin (city, Germany)","Berlin (city, Germany)",designer<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/362627,"Kustodiev, K.B.<|>Kustodiev, Kirill Borisovic<|>Kustodiev, Kyril Borisovich<|>Kustodijeff, Kirill<|>Kustopdiev, Kyril Borissovitch",1903,1971,Russia,Russia,designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/84810,"Wils, Henri<|>Wils, Henricus Franciscus",1892-11-28,1967-04-19,Antwerp (city),Rotterdam (city),designer<|>graphic artist<|>woodcutter (printmaker)
https://data.rkd.nl/artists/112,"Abate, Niccolò dell'<|>Abate, Nicolò dell'<|>Abbate, Niccolo dell'<|>Abbate, Nicolò dell'<|>Abbati, Nicolas Messer Nicolo<|>Labbé, Nicolas (1509/12-1571)<|>Messer Niccolò",1509/1512,1571,Modena (city),Fontainebleau,designer<|>fresco painter<|>painter<|>sculptor
https://data.rkd.nl/artists/102658,"Moreau, Charles (1762-1810)<|>Moreau, Jean-Charles-Alexandre<|>Moreau-Desproux, P. L.",1762,1810,Neufchâteau (France),Paris (city),architect<|>painter
https://data.rkd.nl/artists/108327,"Prent, Jan Rudolph",1881-05-14,1952-10-09,Amsterdam (city),The Hague (city),architect<|>designer<|>draftsperson
https://data.rkd.nl/artists/489283,"Colmo, Giovanni",1867-05-13,1947-01-24,Turin,Turin,architect<|>engineer<|>painter
https://data.rkd.nl/artists/324860,"Sapone, Natale",1921-01-01,2002-01-06,Reggio di Calabria (city),Frauenfeld (Switzerland),designer<|>painter<|>sculptor
https://data.rkd.nl/artists/416265,"Medd, David Leslie",1917-11-05,2009-04-07,Lancashire (county),Welwyn,architect
https://data.rkd.nl/artists/100063,"Guêpière, Philippe de la<|>Guêpière, Pierre-Louis-Philippe de la<|>La Guêpière, Philippe de",1715,1773-10-30,Sceaux,Paris (city),architect<|>author<|>engraver (printmaker)
https://data.rkd.nl/artists/88439,"Boks, Ineke<|>Deenik, Ineke<|>Deenik-Boks, Ineke<|>Deenik-Boks, Lammerdina Hendrika",1919-05-24,1994-08-31,Dordrecht (city),Amsterdam (city),interior designer
https://data.rkd.nl/artists/63014,"Petrini, Antonio",1621/1631-12-04,1701-04-07/1701-04-08,Trentino (province),Würzburg,architect<|>draftsperson
https://data.rkd.nl/artists/454480,"Eastlake, Charles Locke (1833-1906)",1833,1906,Plymouth (England),Bayswater (England),architect<|>art historian<|>curator
https://data.rkd.nl/artists/261642,"Gilardi, Piero",1942-08-03,2023-03-05,Turin,Turin,art theorist<|>designer<|>installation artist<|>painter<|>performance artist<|>sculptor
https://data.rkd.nl/artists/220638,"Beyrer, Eduard<|>Beyrer, Eduard (junior)<|>Beyrer, Eduard-Maximilian",1866-10-24,1934-07-07,Munich,Munich,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/441243,"Norwerth, Edgar Aleksander",1884-04-07,1950-09-19,Geneva (city),Warsaw,architect
https://data.rkd.nl/artists/67587,"Roelandt, Lodewijck<|>Roelandt, Louis<|>Roelandt, Louis Joseph Adriaan",1786-01-03,1864-04-05,Nieuwpoort (Belgium),Gent,architect<|>architectural draftsperson<|>painter
https://data.rkd.nl/artists/310864,"Mascarelli, Mario<|>Maskareli, Mario Miroslav",1918-10-20,1996-08-26,Cetinje (Montenegro),Risan (Montenegro),graphic artist<|>interior designer<|>painter
https://data.rkd.nl/artists/30274,"Garneray, Auguste<|>Garneray, Auguste Simon<|>Garnerey, Auguste<|>Garnerey, Auguste-Simon",1784-11-01/1785,1824-03,Paris (city),Paris (city),designer<|>draftsperson<|>lithographer<|>miniaturist painter<|>painter<|>watercolorist
https://data.rkd.nl/artists/226431,"Sambin, Hugues<|>Sambin, Huguet",1515/1520,1601/1602,Gray (Haute-Saône),Dijon,architect<|>print artist<|>sculptor
https://data.rkd.nl/artists/318465,"Ortner, Rudolf",1912,1997-11-11,Nuremberg,Munich,architect<|>painter<|>photographer<|>professor
https://data.rkd.nl/artists/27376,"Fassbender, Joseph",1903-04-14,1974-01-05,Cologne (city),Cologne (city),academy lecturer<|>designer<|>draftsperson<|>graphic artist<|>manufacturer of gouaches<|>painter<|>wall painter<|>watercolorist
https://data.rkd.nl/artists/500133,"May, Hugh",1621-02/1621-02-10,1684-02-21,Mid Lavant,Mid Lavant,architect<|>garden designer
https://data.rkd.nl/artists/69552,"Sandby, Paul",1731/1731-01-12,1809-11-09,Nottingham (England),London (England),cartographer<|>designer<|>drawing collector<|>etcher<|>interior decorator<|>manufacturer of gouaches<|>painter<|>print artist<|>print collector<|>watercolorist
https://data.rkd.nl/artists/64926,"Procaccini, Andrea",1671-01-14,1743-06-17,Rome,San Ildefonso (Spain),architect<|>draftsperson<|>engraver (printmaker)<|>painter
https://data.rkd.nl/artists/108348,"Pieterszen, Willem Cornelius van der Wayen<|>Waeyen Pietersen, W.C. van der<|>Waijen Pieterszen, Willem Cornelius van der<|>Wayen Pieterszen, Willem Cornelius van der",1819-01-14,1874-05-17,"Middelburg (city, Zeeland)",The Hague (city),architect
https://data.rkd.nl/artists/301884,"Kupsch, Felix",1885,1969,"Berlin (city, Germany)","Berlin (city, Germany)",architectural sculptor<|>professor<|>sculptor
https://data.rkd.nl/artists/67816,"Roller, Alfred",1864-10-02,1935-06-22,Brno,Vienna (city),designer<|>graphic artist<|>painter
https://data.rkd.nl/artists/92245,"Linssen, Lambertus Jacobus",1915-07-29,1971-05-11,Utrecht (city),Leerdam,architect<|>designer<|>draftsperson<|>etcher<|>glass designer<|>painter<|>pastelist<|>pen draftsperson<|>sculptor<|>watercolorist
https://data.rkd.nl/artists/367221,"Kelley, Alton",1940-06-17,2008-06-01,Maine (state),Petaluma (California),designer<|>draftsperson
https://data.rkd.nl/artists/500408,"Scholten, Jobst von",1647,1721-11-07,Amsterdam (city),Copenhagen,architect<|>fortress engineer<|>military personnel
https://data.rkd.nl/artists/38416,"Hilhorst, Gerardus Pieter Lambertus",1886-03-19,1957-02-07,Hillegersberg,Zeist (place),art teacher<|>designer<|>draftsperson<|>graphic artist<|>textile artist<|>woodcutter (printmaker)
https://data.rkd.nl/artists/86449,"Zingg, Jules<|>Zingg, Jules Émile<|>Zingg, Jules-Emilie",1882-08-25,1942-05-04,Montbéliard,Paris (city),designer<|>draftsperson<|>manufacturer of gouaches<|>painter<|>watercolorist<|>woodcarver
https://data.rkd.nl/artists/42880,"Jordaens, Jacob (I)<|>Jordaens, Jacques",1593-05-19,1678-10-18,Antwerp (city),Antwerp (city),designer<|>draftsperson<|>painter<|>print artist
https://data.rkd.nl/artists/19057,"Cremonini, Giovanni Battista<|>il Zamboni",1550,1610,Cento (Ferrara),Bologna (city),designer<|>fresco painter
https://data.rkd.nl/artists/43433,"Kandinsky, Vasili Vasileevich<|>Kandinsky, Wassily Wassiljewitsch<|>Kandynski, Vasilij Vasilijevitch",1866-12-04,1944-12-13,Moscow (city),Neuilly-sur-Seine,author<|>designer<|>engraver (printmaker)<|>illustrator<|>painter<|>sculptor<|>watercolorist
https://data.rkd.nl/artists/213515,"Bauernfeind, Gustav<|>Bauernfeind, Gustav Adolf<|>Bauernfeind, Gustave<|>Bauernfeld, Gustav<|>Baurnfeind, Gustav",1848-09-04,1904-12-24,Sulz (Vorarlberg),"Jeruzalem (city, Israel)",architect<|>illustrator<|>painter<|>watercolorist
https://data.rkd.nl/artists/27798,"Ferri, Augusto<|>Ferri, Augusto Antonio",1829,1895,Bologna (city),Pesaro,designer<|>painter<|>set painter
https://data.rkd.nl/artists/344000,"Cels, Emmanuel<|>Cels, Emmanuel Antoine Joseph",1821-07-07,1894-04-24,Doornik,Sint-Joost-ten-Node,architect
https://data.rkd.nl/artists/444243,"Geelkercken, Isaac van",1615-07/1615-07-25,1672-04/1672-04-12,Amsterdam (city),Arnhem (place),architect<|>cartographer<|>fortress engineer<|>surveyor
https://data.rkd.nl/artists/82222,"Vroom, Hendrick<|>Vroom, Hendrick Cornelisz.<|>Vroom, Hendrik<|>Vroom, Hendrik Cornelisz.",1562/1563,1640-01/1640-02-04,Haarlem (city),Haarlem (city),court painter<|>designer<|>draftsperson<|>member of family of artists<|>painter<|>print artist
https://data.rkd.nl/artists/51364,"Lunteren, Johannes Petrus Hendricus van<|>Lunteren, Joop van",1882-09-19,1958-03-11,Vrijenban (Delft),The Hague (city),architectural sculptor<|>monumental artist<|>sculptor
https://data.rkd.nl/artists/355241,"Pieper, Vincenz",1903,1981,"Münster (city, Germany)","Münster (city, Germany)",designer<|>painter
https://data.rkd.nl/artists/266650,"Cinger, Oleg Aleksandrovic<|>Zinger, Oleg Aleksandrovich",1909-02-21/1910,1998-01-09,Moscow (city),Nîmes,designer<|>graphic artist<|>illustrator<|>manufacturer of gouaches<|>painter<|>porcelain painter
https://data.rkd.nl/artists/49563,"Lersey, Roger<|>Lersy, Roger",1920-04-02,2004,Paris (city),Seine-Maritime (dept.),designer<|>graphic artist<|>painter<|>sculptor
https://data.rkd.nl/artists/433827,"Denecke, Friedel<|>Denecke, Johann Friedrich",1930,1992-02-28,Neuss,Düren,architectural sculptor<|>sculptor<|>teacher
https://data.rkd.nl/artists/16419,"Charlemont, Hugo<|>Charlemont, Hugo Franz Josef",1850-03-18,1939-03-18,Jemnice,Vienna (city),academy lecturer<|>designer<|>draftsperson<|>engraver (printmaker)<|>etcher<|>illustrator<|>interior decorator<|>manufacturer of gouaches<|>painter<|>sculptor<|>wall painter<|>watercolorist
https://data.rkd.nl/artists/48179,"Laske, Oskar",1874-01-08,1951-11-30,Chernivtsi (city),Vienna (city),architect<|>engraver (printmaker)<|>painter
https://data.rkd.nl/artists/215930,"Brunner, Hans Alexander",1895-11-07,1968-11-24,Vienna (city),Vienna (city),designer<|>fresco painter<|>graphic artist<|>painter
https://data.rkd.nl/artists/62411,"Peiner, Werner",1897-07-20,1984-08-19,Düsseldorf (city),Leichlingen,designer<|>painter
https://data.rkd.nl/artists/237874,"Kasbergen, Arie Anthonie",1934-11-04,2001-11-14,Krimpen aan de Lek,Rotterdam (city),architect
https://data.rkd.nl/artists/78908,"Váchal, Josef",1884-09-23,1969-05-10,Milavče,Studeňany,author<|>designer<|>draftsperson<|>graphic artist<|>illustrator<|>painter<|>photographer<|>typographer<|>watercolorist<|>woodcarver
https://data.rkd.nl/artists/262778,"Tetar van Elven, Hermanus Martinus",1827-01-17,1899-07-18,Vilvoorde,The Hague (city),architect<|>engraver (printmaker)
https://data.rkd.nl/artists/2480,"Arms, John Taylor<|>Taylor Arms, John",1887-04-19,1952-10-13/1952-10-14,Washington (D.C.),Fairfield (New York),architect<|>engraver (printmaker)<|>illustrator
https://data.rkd.nl/artists/230467,"Schidlo-Riedl, Johanna",1923-08-20,1972,Branná (Czechia),Vienna (city),designer<|>painter<|>tapestry artist
https://data.rkd.nl/artists/69468,"Salvi, Niccolò<|>Salvi, Nicola",1697-08-06,1751-02-08/1751-02-09,Rome,Rome,architect<|>sculptor
https://data.rkd.nl/artists/17646,"Colenbrander, Theo<|>Colenbrander, Theodoor<|>Colenbrander, Theodoor Christiaan Adriaan",1841-10-31,1930-05-28,Doesburg (place),Laag-Keppel,architect<|>ceramicist<|>decorative artist<|>designer<|>draftsperson<|>entrepreneur<|>illuminator<|>manufacturer<|>plateel potter
https://data.rkd.nl/artists/128936,"Agostino Ducci<|>Agostino d'Antonio di Duccio<|>Agostino di Duccio<|>Agostino di Guccio<|>Augustinus de Florentia<|>Duccio, Agostino di",1418,1481,Florence,Perugia (city),architect<|>sculptor
https://data.rkd.nl/artists/451305,"Vivenel, Antoine",1799,1862,Compiègne,Paris (city),architect<|>book collector<|>drawing collector<|>entrepreneur<|>print collector
https://data.rkd.nl/artists/13612,"Brusselmans, Jan<|>Brusselmans, Jean",1884-06-13,1953-01-09,Brussels,Dilbeek,designer<|>draftsperson<|>graphic artist<|>lithographer<|>painter<|>watercolorist
https://data.rkd.nl/artists/293422,"Jaekel, Josef<|>Jaekel, Joseph<|>Jaekel, Willi",1907-04-23,1985-06-19,Wallmenroth,Müngersdorf,architectural sculptor<|>sculptor<|>teacher
https://data.rkd.nl/artists/373053,"Laarman, P.F.<|>Laarman, Petrus Franciscus",1842-12-28,1914-12-02,Amsterdam (city),Velp (Gelderland),architect
https://data.rkd.nl/artists/76899,"Tessin, Nicodemus (II)",1654-05-23,1728-04-10,Nyköping,Stockholm (city),architect<|>author<|>court artist<|>draftsperson<|>painter
https://data.rkd.nl/artists/121110,"Saal, Dick<|>Saal, Dirk Jan",1920-10-08,1998-08-15,Alkmaar (place),Alkmaar (place),architect
https://data.rkd.nl/artists/118724,"Paganelli, Domenico<|>Paganelli, Stefano",1545,1624-02-20,Faenza,Faenza,architect<|>draftsperson
https://data.rkd.nl/artists/1684,"André, Francis",1906-07,1972-04,Mons (Belgium),Brussels,designer<|>draftsperson<|>illustrator<|>manufacturer of gouaches<|>painter<|>sculptor<|>watercolorist
https://data.rkd.nl/artists/73779,"Sohl, Will",1906-06-17,1969,Ludwigshafen am Rhein (city)<|>Mannheim,Heidelberg,designer<|>lithographer<|>painter<|>watercolorist
https://data.rkd.nl/artists/3185,"Baanders, Martina<|>Baanders, Tine",1890-08-04,1971-11-24,Amsterdam (city),Maarssen,academy lecturer<|>bookbinder<|>decorative artist<|>designer<|>diesinker<|>draftsperson<|>graphic designer<|>illustrator<|>lithographer<|>textile artist<|>typographer
https://data.rkd.nl/artists/7864,"Beulakker, Seije Taeke",1909-04-11,1980-03-15,Groningen (city),Almelo (place),ceramicist<|>conservator (restorer)<|>designer<|>draftsperson<|>painter<|>pastelist<|>pen draftsperson<|>porcelain painter<|>watercolorist
https://data.rkd.nl/artists/54948,"Meijer, Jan de (1878-1950)<|>Meijer, Johan Bernard Adriaan de<|>Meyer, Jan de (1878-1950)",1878-06-06,1950-12-30,Amsterdam (city),Amsterdam (city),architect<|>draftsperson<|>furniture designer<|>glass designer<|>jeweler (craftsperson)<|>restoration architect<|>sculptor
https://data.rkd.nl/artists/232484,"Stassen, Franz",1869-02-12,1949,Hanau (Germany),"Berlin (city, Germany)",designer<|>graphic artist<|>illustrator<|>painter<|>watercolorist
https://data.rkd.nl/artists/33449,"Gravestein, Agathe Johanna<|>Wegerif, Agathe<|>Wegerif-Gravestein, Agathe",1867-02-24,1944-12-16,"Vlissingen (city, Zeeland)","Laren (plaats, North Holland)",decorative artist<|>designer<|>director of academy<|>fashion designer<|>painter<|>textile artist
https://data.rkd.nl/artists/17225,"Clerk, John (2nd Baronet)<|>Clerk, Sir John (2nd Baronet of Penicuik)",1679-02-08,1755-10-04,"Edinburgh (city, Scotland)",Penicuik,antiquary<|>architect<|>art collector<|>draftsperson<|>politician
https://data.rkd.nl/artists/107666,"Baanders, Herman<|>Baanders, Herman Ambrosius Jan",1876-02-13,1953-05-27,Amsterdam (city),Amsterdam (city),architect<|>textile artist
https://data.rkd.nl/artists/225663,"Liebenauer, Ernst",1884-07-11,1970-05-20,Vienna (city),Vienna (city),designer<|>illustrator<|>painter
https://data.rkd.nl/artists/515647,"Bultynck, Hendrik",1728,1791,Brugge,Brugge,architect<|>architectural draftsperson
https://data.rkd.nl/artists/322845,"Da Trezo, Jacopo<|>Da Trezzo, Jacopo<|>Da Trezzo, Jacopo de oudere",1514/1519,1589-09-23,Milan,"Madrid (city, Spain)",architect<|>jeweler (craftsperson)<|>medalist<|>sculptor
https://data.rkd.nl/artists/213163,"Poggenbeek, F.W.M.",1860,1922,Amsterdam (city),Bussum,architect
https://data.rkd.nl/artists/298589,"Kling, Anton",1881-11-26,1963-09-21,Vienna (city),Karlsruhe (city),designer<|>painter
https://data.rkd.nl/artists/460713,"Fountaine, Andrew",1676,1753-09-04,Salle (England),Narford Hall,architect<|>art collector<|>art scholar
https://data.rkd.nl/artists/27299,"Fangor, Voy<|>Fangor, Wojciech",1922,2015-10-25,Warsaw,Warsaw,designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/46124,"Kouwen, Philip<|>Kouwen, Philippus",1922-06-18,2002-12-17,Rotterdam (city),Warnsveld,academy lecturer<|>decorative painter<|>designer<|>draftsperson<|>etcher<|>graphic artist<|>lithographer<|>painter<|>watercolorist
https://data.rkd.nl/artists/91023,"Lambooij, Jacobus Hendrikus<|>Lambooij, Koos",1921-10-06,1988-04-02,Helmond (place),Helmond (place),architect<|>sculptor
https://data.rkd.nl/artists/78078,"Trachsel, Albert",1863-12-23,1929-01-26,Nidau,Geneva (city),architect<|>illustrator<|>painter
https://data.rkd.nl/artists/77040,"Thibault, Jean Thomas<|>Thibaut, Jean Thomas",1757-11-20,1826-06-27,Montier-en-Der,Paris (city),architect<|>draftsperson<|>painter<|>watercolorist
https://data.rkd.nl/artists/65081,"Pougny, Jean<|>Pougny, Jean Albert<|>Pougny, Jean Ivan<|>Puni, Ivan Albertovich<|>Puni, Iwan Albertowitsch<|>Puni, Zhan",1892-02-20,1956-12-28,Repino,Paris (city),academy lecturer<|>assemblage artist<|>collagist<|>designer<|>draftsperson<|>exhibition curator<|>graphic artist<|>illustrator<|>manufacturer of gouaches<|>painter<|>pastelist<|>professor<|>scenographer<|>sculptor<|>watercolorist
https://data.rkd.nl/artists/11762,"Boij, Willam<|>Boy, Villem<|>Boy, Willem<|>Boyen, Guillaume<|>Boyens, Willem",1520,1592-04-19/1592-11-29,Mechelen (Antwerp),Stockholm (city),architect<|>art agent<|>court painter<|>court sculptor<|>fortress engineer<|>garden designer<|>medalist<|>painter<|>sculptor
https://data.rkd.nl/artists/326921,"Schottlander, Bernard",1924,1999,Mainz (city),Oxfordshire (county),designer<|>sculptor<|>teacher
https://data.rkd.nl/artists/69643,"Sammicheli, Michele<|>San Michiel, Michele da<|>Sanmichele, Michele<|>Sanmicheli, Michele",1484/1487,1559-08/1559-09,"Verona (city, Italy)","Verona (city, Italy)",architect<|>art theorist<|>author<|>engineer
https://data.rkd.nl/artists/228974,"Bugatti, Rembrandt<|>Bugatti, Rembrandt-Angelo",1885-10-16,1916-01-08,Milan,Paris (city),furniture designer<|>graphic artist<|>painter<|>sculptor
https://data.rkd.nl/artists/123203,"LeWitt, Sol",1928-09-09,2007-04-08,Hartford (Connecticut),New York City,architect<|>collagist<|>conceptual artist<|>draftsperson<|>graphic artist<|>painter<|>photographer<|>sculptor<|>wall painter
https://data.rkd.nl/artists/310314,"Behrens, Hermann",1865-07-10,1909,Bremen (city),Dresden (city),designer<|>illustrator<|>lithographer<|>painter
https://data.rkd.nl/artists/32104,"Glazoenov, Il'ja Sergejevitsj<|>Glazoenov, Ilja Sergejevitsj<|>Glazounov, Ilya Sergueivitch<|>Glazunov, Ilija Sergeevich<|>Glazunov, Ilija Sergevic<|>Glazunov, Ilya<|>Glazunov, Ilya Sergeivitch",1930-06-10,2017-07-09,Sint-Petersburg (city),Moscow (city),academy lecturer<|>designer<|>draftsperson<|>graphic artist<|>illustrator<|>painter
