s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/213693,"Beckerath, Wilhelm von<|>Beckerath, Willi von<|>Beckerath, Willy von",1868-09-29,1938-05-10,Krefeld,Irschenhausen,glass painter<|>sculptor<|>academy lecturer<|>watercolorist<|>conservator (restorer)<|>painter<|>lithographer<|>wall painter<|>decorative artist<|>interior designer<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/434014,"Meischke, Rudolph<|>Meischke, Ruud",1923-05-13,2010-12-23,Rotterdam,Doorn,restoration architect<|>architect<|>professor
https://data.rkd.nl/artists/78972,"Valadier, Giuseppe<|>Valladier, Giuseppe",1762-04-14,1839-02-01,Rome,Rome,draftsperson<|>architect<|>jeweler (craftsperson)
https://data.rkd.nl/artists/213486,"Bauer, Carl Ferdinand<|>Bauer, Carl Franz",1879-07-15,1954-08-16,Vienna,Vienna,designer<|>watercolorist<|>painter<|>illustrator<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/92068,"Lansdorp, Nico<|>Lansdorp, Nicolaas",1885-04-04,1968-01-16,Amsterdam,Haarlem,draftsperson<|>architect
https://data.rkd.nl/artists/342459,"Blümel, Otto",1881-10-21,1973-10-27,Augsburg,Garmisch-Partenkirchen,painter<|>graphic artist<|>interior designer
https://data.rkd.nl/artists/61805,"Alcázar, Luis Paret y<|>Paret y Alcázar, Luis<|>Paret, Luis<|>Parez y Alcázar, Luis<|>Saturnino, Luis Pablo",,1799-02-14,Madrid,Madrid,designer<|>engraver (printmaker)<|>architect<|>miniaturist painter<|>painter<|>court painter<|>draftsperson
https://data.rkd.nl/artists/239901,"Fehn, Sverre",1924-08-14,2009-02-23,Kongsberg,Oslo,architect
https://data.rkd.nl/artists/54283,"Bedoli, Girolamo<|>Bedoli, Girolamo Mazzola<|>Bedollo, Girolamo<|>Bedolo, Girolamo<|>Mazzola Bedoli, Girolamo<|>Mazzola-Bedoli, Girolamo<|>Mazzola-Bedollo, Girolamo<|>Mazzola-Bedolo, Girolamo<|>Mazzolino-Bedoli, Girolamo<|>Mazzuola-Bedoli, Girolamo",1500-11-08,1569-11-08,Parma,Parma,designer<|>engraver (printmaker)<|>architect<|>painter<|>etcher<|>draftsperson
https://data.rkd.nl/artists/108476,"Riele, Wolter te<|>Riele, Wolterus Antonius Maria te",1867-09-08,1937-02-13,Deventer,Utrecht,restoration architect<|>architect<|>architectural draftsperson
https://data.rkd.nl/artists/68355,"Rossem, Ru van<|>Rossem, Rudolf Harold van<|>Rossum, Rudolf Harold van",1924-03-19,2007-10-18,Amsterdam,Tilburg,sculptor<|>designer<|>engraver (printmaker)<|>pen draftsperson<|>painter<|>lithographer<|>etcher<|>graphic artist<|>draftsperson<|>mosaicist
https://data.rkd.nl/artists/16902,"Cipriani, Giovanni Battista",1727-11-08,,Florence,London,designer<|>draftsperson<|>etcher<|>painter
https://data.rkd.nl/artists/23354,"De Ciano, Gasparo<|>Di Ziani, Gasparo<|>Dicciani, Gasparo<|>Dicianus, Gasparo<|>Diziani, Gaspare Antonio Paolo<|>Diziani, Gasparo<|>Diziano, Gasparo<|>Tician, Gasparo",,1767-08-17,Belluno,Venice,designer<|>engraver (printmaker)<|>conservator (restorer)<|>painter<|>set painter<|>fresco painter<|>draftsperson<|>decorative painter of interiors
https://data.rkd.nl/artists/98925,"Bonnard, Jacques Charles",1765-06-30,1818-10-29,Paris,Bordeaux,draftsperson<|>architect<|>etcher<|>painter
https://data.rkd.nl/artists/7090,"Bergen, Fritz",1857-11-05,1941-01-09,Dessau,Munich,designer<|>painter<|>illustrator<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/62753,"Jean de Paris<|>Johannes Parisiensis<|>Pereal, Jean<|>Perreal, Jean<|>Perreal, Jehan",,,Paris,Lyon<|>Paris,draftsperson<|>architect<|>miniaturist painter<|>painter
https://data.rkd.nl/artists/28949,"Francia, Giacomo<|>Francia, Jacopo<|>Raibolini, Giacomo<|>Raibolini, Giacomo di Francesco<|>Raibolini, Jacopo",1486-11-08,1557-01-03,Zola Predosa,Bologna,sculptor<|>designer<|>engraver (printmaker)<|>painter<|>jeweler (craftsperson)
https://data.rkd.nl/artists/438507,"Kratz, F.<|>Kratz, Paul",1884-05-01,1958-11-08,Koblenz,Frankfurt am Main,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/79495,"Vasi, Giuseppe",1710-08-28,1782-04-16,Corleone,Rome,engraver (printmaker)<|>architect<|>painter<|>etcher<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/61796,"Aubert<|>Parent, Aubert<|>Parent, Aubert-Joseph<|>Parent, Henri Joseph Aubert<|>Parent, Henri-Joseph-Aubert",1753-12-13,1835-11-27,Cambrai,Valenciennes,draftsperson<|>architect<|>miniaturist painter<|>sculptor
https://data.rkd.nl/artists/227516,"Hanrath, Johan Wilhelm",1867-12-24,1932-07-02,Amsterdam,Hilversum,architect
https://data.rkd.nl/artists/91755,"Hart, Abraham van der",,1820-02-01,Amsterdam,Amsterdam,draftsperson<|>architect<|>architectural draftsperson
https://data.rkd.nl/artists/345205,"Ehmcke, Friedrich Helmut<|>Ehmcke, Fritz Hellmut<|>Ehmcke, Fritz Helmuth",1878-10-16,1965-02-03,Inowroclaw,Widdersberg,architect<|>illustrator<|>graphic artist<|>decorative artist<|>interior designer
https://data.rkd.nl/artists/10832,"Borrebach, Hans<|>Borrebach, Henri Carl Johan Elisa",1903-05-05,1991-02-15,The Hague,The Hague,graphic designer<|>photographer<|>designer<|>pen draftsperson<|>architect<|>painter<|>illustrator<|>comic book artist<|>author
https://data.rkd.nl/artists/310578,"Steen, Jan Carel Herman van den",1938-10-20,2004-05-09,The Hague,Wijk bij Duurstede,architect
https://data.rkd.nl/artists/463030,"Nielsen, Christian Vilhelm",1833-08-26,1910-04-26,Copenhagen,Copenhagen,draftsperson<|>architect<|>watercolorist<|>painter
https://data.rkd.nl/artists/23089,"Dijkstra, Johan<|>Dijkstra, Johannes",1896-12-23,1978-02-21,Groningen,Groningen,glass painter<|>art critic<|>sculptor<|>designer<|>woodcutter (printmaker)<|>watercolorist<|>wall painter<|>painter<|>lithographer<|>etcher<|>illustrator<|>graphic artist<|>monumental artist<|>mosaicist
https://data.rkd.nl/artists/27907,"Fidus<|>Höppener, Hugo Reinhold Karl Johann",1868-10-08,1948-02-23,Lübeck,Berlin,sculptor<|>architect<|>watercolorist<|>painter<|>pastelist<|>illustrator<|>graphic artist<|>draftsperson<|>publisher
https://data.rkd.nl/artists/241794,"Szpakowski, Waclaw",1883-11-08,1973-11-08,Warsaw,Wrocław,draftsperson<|>architect
https://data.rkd.nl/artists/1884,"Angiolini, Gaetano",1748-11-08,1816-11-08,Piacenza,Rome,draftsperson<|>architect<|>painter
https://data.rkd.nl/artists/69550,"Sandberg, Wil<|>Sandberg, Willem<|>Sandberg, Willem Jacob Henri Berend (jonkheer)",1897-10-24,1984-04-08,Amersfoort,Amsterdam,typographer<|>graphic designer<|>designer<|>wall painter<|>curator<|>graphic artist<|>museum director<|>noble<|>author
https://data.rkd.nl/artists/344295,"Baudet-Charlemagne, Adolphe Joseph<|>Bode Sharleman<|>Charlemagne, Adol'f Iosifovic<|>Charlemagne, Adolf Iosifovich<|>Charlemagne, Adolf Jossifowitsch<|>Sharleman, Adolf Iosfovich",1826-12-20,1901-02-09,Sint-Petersburg,Sint-Petersburg,academy lecturer<|>designer<|>watercolorist<|>wall painter<|>painter<|>professor<|>set painter<|>court painter<|>illustrator<|>graphic artist<|>draftsperson<|>iconographer (painter)<|>manufacturer of gouaches
https://data.rkd.nl/artists/19506,"Cuypers, Joseph<|>Cuypers, Joseph Theodorus Johannes",1861-06-10,1949-01-26,Roermond,Meerssen,sculptor<|>academy lecturer<|>architect<|>illustrator<|>restoration architect
https://data.rkd.nl/artists/109717,"Truijen, Emile<|>Truijen, Emile G.K.F.<|>Truyen, Emile",1928-02-13,2003-10-22,Surabaya,Leiden,architect<|>furniture designer<|>industrial designer
https://data.rkd.nl/artists/226132,"Mendelsohn, Erich",,1953-09-05,Olsztyn,San Francisco,draftsperson<|>architect<|>photographer
https://data.rkd.nl/artists/41691,"Jans, Jan (1893-1963)",1893-10-01,1963-02-23,Stad-Almelo,Almelo,director of academy<|>draftsperson<|>architect
https://data.rkd.nl/artists/20169,"David, Lodovico<|>David, Lodovico Antonio<|>David, Ludovico<|>Davide, Giacomo Lodovico",1648-06-13,1709-07-06,Lugano,Rome,architect<|>art theorist<|>print artist
https://data.rkd.nl/artists/217246,"Engels, Robert",1866-03-09,1926-05-24,Solingen,Munich,academy lecturer<|>designer<|>wall painter<|>painter<|>set painter<|>illustrator<|>graphic artist<|>draftsperson
https://data.rkd.nl/artists/73672,"Sneyers, Léon",1877-11-08,1949-11-08,Brussels,Ukkel,architect<|>photographer
https://data.rkd.nl/artists/33009,"Goggion, Jean<|>Gougeon, Jean<|>Gougon, Jean<|>Goujon, Jean<|>Gouyon, Jean<|>Gozzon, Jean",1510-11-08,,Normandy,Bologna,sculptor<|>engraver (printmaker)<|>architect<|>cutter of classical ornaments<|>miniaturist painter<|>painter<|>illustrator<|>draftsperson
https://data.rkd.nl/artists/496522,"Chippendale, Thomas (1749-1822)",1749-04-23,1822-12-22,London,London,draftsperson<|>furniture designer
https://data.rkd.nl/artists/442278,"Goble, Paul",1933-09-27,2017-01-05,Haslemere,Rapid City,draftsperson<|>illustrator<|>furniture designer<|>author
https://data.rkd.nl/artists/17829,"Colona, Miguel<|>Colonna, Angelo Michele<|>Colonna, Michelangelo<|>Colonna, Michele",1604-09-21,1687-03-11,Rovenna,Bologna,designer<|>painter<|>fresco painter<|>draftsperson<|>decorative painter of interiors
https://data.rkd.nl/artists/68467,"Rothaug, Leopold",1868-10-28,1959-04-16,Vienna,Vienna,designer<|>painter
https://data.rkd.nl/artists/31953,"Giraud, Eugène<|>Giraud, Pierre-François-Eugène",1806-08-09,1881-12-28,Paris,Paris,designer<|>pastelist<|>lithographer<|>painter<|>graphic artist
https://data.rkd.nl/artists/260171,"Sansoni, Guglielmo<|>Tato",1896-12-29,,Bologna,Rome,photographer<|>sculptor<|>designer<|>scenographer<|>painter
https://data.rkd.nl/artists/345154,"Kagan, Anna A. Nathanson<|>Kagan, Anna Aleksandrovna<|>Kagan, Hanna Abelevna<|>Kogan, Anna Aleksandrovna<|>Nathanson, Hanna A.",1902-11-08,1974-11-08,Vitebsk,Sint-Petersburg,designer<|>painter<|>graphic artist<|>ceramic designer<|>manufacturer of gouaches
https://data.rkd.nl/artists/352162,"Verechtchaguine, Vassili Petrovitch<|>Verescagin, Vasilij Petrovic<|>Vereshchagin, Vasili Petrovich<|>Veretshchagin, Vassili Petrovitch<|>Wereschtschagin, Wassilij Petrowitsch",1835-01-13,1909-10-22,Perm,Sint-Petersburg,academy lecturer<|>designer<|>scenographer<|>watercolorist<|>wall painter<|>painter<|>fresco painter<|>draftsperson<|>iconographer (painter)
https://data.rkd.nl/artists/27826,"Ferstel, Heinrich Freiherr von<|>Ferstl, Heinrich Johann Freiherr von",1828-07-07,1883-07-14,Vienna,Vienna,director of academy<|>academy lecturer<|>architect<|>draftsperson<|>author
https://data.rkd.nl/artists/50897,"Lorch, Melchior<|>Lorck, Melchior<|>Lorichs, Melchior<|>Lorick, Melchior",,,Flensburg,Copenhagen<|>Hamburg,woodcarver<|>engraver (printmaker)<|>architect<|>goldsmith<|>painter<|>court painter<|>draftsperson
https://data.rkd.nl/artists/19991,"Dankert, Jac. Th.<|>Dankert, Jacob<|>Dankert, Jacob Th.",1922-04-03,1985-05-08,Gytsjerk,Leeuwarderadeel,designer<|>painter
https://data.rkd.nl/artists/515765,"Waghemakere, Dominicus de",1460-11-08,1542-11-08,Antwerp,Antwerp,architect
https://data.rkd.nl/artists/90558,"Noorwits, Pieter Aaronsz.<|>Noorwits, Pieter Aaronszoon<|>Noorwits, Pieter Adriaensz.<|>Noorwits, Pieter Arentssz.<|>Noorwitsz., Pieter Aaronssz.<|>Noorwitsz., Pieter Adriaensz.<|>Noorwitsz., Pieter Arentssz.<|>Norwits, Pieter Aaronssz.<|>Norwits, Pieter Adriaensz.<|>Norwits, Pieter Arentssz.",1612-11-08,,'s-Gravenzande,The Hague,draftsperson<|>architect
https://data.rkd.nl/artists/29851,"Gaast, Koen van der<|>Gaast, Koenraad van der",1923-08-10,1993-02-07,Utrecht,Utrecht,architect
https://data.rkd.nl/artists/38106,"Heuff, Herman<|>Heuff, Herman Davinus<|>Heuff, Hermanus Davinus",1875-07-09,1945-07-01,The Hague,Heemstede,graphic designer<|>sculptor<|>designer<|>watercolorist<|>painter<|>ceramicist<|>lithographer<|>etcher<|>graphic artist<|>draftsperson<|>author
https://data.rkd.nl/artists/206295,"Papenhoven, Alexander van<|>Van Papenhoven, Alexander",1668-07-14,1759-02-15,Antwerp,Antwerp,guildmaster<|>architect<|>sculptor
https://data.rkd.nl/artists/343513,"Klotz, Gustave",1810-11-29,1880-01-24,Strasbourg,Strasbourg,master builder<|>architect
https://data.rkd.nl/artists/50330,"Amico di Sandro<|>Lippi, Filippino<|>Lippi, Filippo",1457-11-08,1504-11-08,Prato,Florence,designer<|>fresco painter<|>painter
https://data.rkd.nl/artists/92956,"Vinckboons, Joost<|>Vinckboons, Justus<|>Vinckeboons, Joost<|>Vinckeboons, Justus<|>Vingboons, Justus",,,Amsterdam,Amsterdam,draftsperson<|>architect<|>print artist
https://data.rkd.nl/artists/22982,"Dijke, Krijn Marinus van<|>Dijke, Krijn van<|>Dyke, Krijn van",1910-09-13,1980-10-31,Rotterdam,Rotterdam,graphic designer<|>sculptor<|>pen draftsperson<|>architect<|>watercolorist<|>wall painter<|>painter<|>ceramicist<|>draftsperson<|>monumental artist
https://data.rkd.nl/artists/344254,"Maréchal, Jean-Pierre",1805-11-08,1860-11-08,Luik,Luik,architect
https://data.rkd.nl/artists/2745,"Asprucci, Mario",1764-12-10,1804-05-07,Rome,Rome,draftsperson<|>architect
https://data.rkd.nl/artists/118294,"Maderna, Carlo<|>Maderni, Carlo<|>Maderno, Carlo",1556-11-08,1629-01-30,Capolago,Rome,architect
https://data.rkd.nl/artists/59136,"Nepo, Ernst",1895-10-17,1971-08-26,Dubá,Innsbruck,glass painter<|>designer<|>painter<|>fresco painter<|>graphic artist
https://data.rkd.nl/artists/56502,"Moerkerk, Herman<|>Moerkerk, Hermanus Antonius Josephus Maria<|>Wladkine, Alecei<|>Wladkine, Alexei",1879-03-02,1949-08-23,Den Bosch,Haarlem,art critic<|>designer<|>engraver (printmaker)<|>director<|>painter<|>set painter<|>illustrator<|>draftsperson<|>author
https://data.rkd.nl/artists/75039,"Stenberg, Vladimir Augustovitch<|>Stenberg, Vladimir Augustowitsch<|>Stenberg, Vladimir Avgustovich",1899-04-04,1982-05-02,Moscow,Moscow,photographer<|>sculptor<|>designer<|>scenographer<|>architect<|>painter<|>graphic artist<|>assemblage artist<|>draftsperson
https://data.rkd.nl/artists/113228,"Garnier, Charles<|>Garnier, Jean Louis Charles",1825-11-06,1898-08-03,Paris,Paris,architect<|>author<|>painter
https://data.rkd.nl/artists/66372,"Retera, Wilhelminus Marinus (II)<|>Retera, Willem<|>Retera, Wim",1890-02-27,1955-12-23,The Hague,The Hague,sculptor<|>academy lecturer<|>architect<|>publicist<|>painter<|>wallpaper painter<|>etcher<|>interior decorator<|>textile designer<|>draftsperson<|>furniture designer
https://data.rkd.nl/artists/56556,"De la Gutierra, Antonio Mohedano<|>Gutierra, Antonio Mohedano de la<|>La Gutierra, Antonio Mohedano de<|>Mohedano de la Gujerra, Antonio<|>Mohedano de la Gutierra, Antonio<|>Mohedano, Antonio",,,Lucena,Lucena,fresco painter<|>architect<|>wall painter<|>painter
https://data.rkd.nl/artists/430092,"Biard, Pierre (I)<|>Biard, Pierre-Noël<|>Biart, Pierre",1559-11-08,1609-09-17,Paris,Paris,engraver (printmaker)<|>draftsperson<|>architect<|>sculptor
https://data.rkd.nl/artists/353307,"Lohse, Ernst Christian",1944-02-14,1994-10-23,Copenhagen,Copenhagen,draftsperson<|>architect
https://data.rkd.nl/artists/9988,"Bohrdt, Hans<|>Bohrdt, Johannes",1857-02-11,1945-12-19,Berlin,Berlin,designer<|>draftsperson<|>illustrator<|>painter
https://data.rkd.nl/artists/362627,"Kustodiev, K.B.<|>Kustodiev, Kirill Borisovic<|>Kustodiev, Kyril Borisovich<|>Kustodijeff, Kirill<|>Kustopdiev, Kyril Borissovitch",1903-11-08,1971-11-08,Russia,Russia,designer<|>draftsperson<|>painter
https://data.rkd.nl/artists/84810,"Wils, Henri<|>Wils, Henricus Franciscus",1892-11-28,1967-04-19,Antwerp,Rotterdam,designer<|>woodcutter (printmaker)<|>graphic artist
https://data.rkd.nl/artists/112,"Abate, Niccolò dell'<|>Abate, Nicolò dell'<|>Abbate, Niccolo dell'<|>Abbate, Nicolò dell'<|>Abbati, Nicolas Messer Nicolo<|>Labbé, Nicolas (1509/12-1571)<|>Messer Niccolò",,1571-11-08,Modena,Fontainebleau,designer<|>fresco painter<|>sculptor<|>painter
https://data.rkd.nl/artists/102658,"Moreau, Charles (1762-1810)<|>Moreau, Jean-Charles-Alexandre<|>Moreau-Desproux, P. L.",1762-11-08,1810-11-08,Neufchâteau,Paris,architect<|>painter
https://data.rkd.nl/artists/108327,"Prent, Jan Rudolph",1881-05-14,1952-10-09,Amsterdam,The Hague,designer<|>draftsperson<|>architect
https://data.rkd.nl/artists/489283,"Colmo, Giovanni",1867-05-13,1947-01-24,Turin,Turin,engineer<|>architect<|>painter
https://data.rkd.nl/artists/324860,"Sapone, Natale",1921-01-01,2002-01-06,Reggio di Calabria,Frauenfeld,designer<|>sculptor<|>painter
https://data.rkd.nl/artists/416265,"Medd, David Leslie",1917-11-05,2009-04-07,Lancashire,Welwyn,architect
https://data.rkd.nl/artists/100063,"Guêpière, Philippe de la<|>Guêpière, Pierre-Louis-Philippe de la<|>La Guêpière, Philippe de",1715-11-08,1773-10-30,Sceaux,Paris,engraver (printmaker)<|>architect<|>author
https://data.rkd.nl/artists/88439,"Boks, Ineke<|>Deenik, Ineke<|>Deenik-Boks, Ineke<|>Deenik-Boks, Lammerdina Hendrika",1919-05-24,1994-08-31,Dordrecht,Amsterdam,interior designer
https://data.rkd.nl/artists/63014,"Petrini, Antonio",,1701-04-07,Trentino,Würzburg,draftsperson<|>architect
https://data.rkd.nl/artists/454480,"Eastlake, Charles Locke (1833-1906)",1833-11-08,1906-11-08,Plymouth,Bayswater,architect<|>art historian<|>curator
https://data.rkd.nl/artists/261642,"Gilardi, Piero",1942-08-03,2023-03-05,Turin,Turin,performance artist<|>sculptor<|>designer<|>installation artist<|>painter<|>art theorist
https://data.rkd.nl/artists/220638,"Beyrer, Eduard<|>Beyrer, Eduard (junior)<|>Beyrer, Eduard-Maximilian",1866-10-24,1934-07-07,Munich,Munich,architectural sculptor<|>sculptor
https://data.rkd.nl/artists/441243,"Norwerth, Edgar Aleksander",1884-04-07,1950-09-19,Geneva,Warsaw,architect
https://data.rkd.nl/artists/67587,"Roelandt, Lodewijck<|>Roelandt, Louis<|>Roelandt, Louis Joseph Adriaan",1786-01-03,1864-04-05,Nieuwpoort,Gent,painter<|>architect<|>architectural draftsperson
https://data.rkd.nl/artists/310864,"Mascarelli, Mario<|>Maskareli, Mario Miroslav",1918-10-20,1996-08-26,Cetinje,Risan,painter<|>graphic artist<|>interior designer
https://data.rkd.nl/artists/30274,"Garneray, Auguste<|>Garneray, Auguste Simon<|>Garnerey, Auguste<|>Garnerey, Auguste-Simon",,1824-03-08,Paris,Paris,designer<|>miniaturist painter<|>watercolorist<|>painter<|>lithographer<|>draftsperson
https://data.rkd.nl/artists/226431,"Sambin, Hugues<|>Sambin, Huguet",,,Gray,Dijon,architect<|>sculptor<|>print artist
https://data.rkd.nl/artists/318465,"Ortner, Rudolf",1912-11-08,1997-11-11,Nuremberg,Munich,architect<|>photographer<|>professor<|>painter
https://data.rkd.nl/artists/27376,"Fassbender, Joseph",1903-04-14,1974-01-05,Cologne,Cologne,academy lecturer<|>designer<|>watercolorist<|>wall painter<|>painter<|>graphic artist<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/500133,"May, Hugh",,1684-02-21,Mid Lavant,Mid Lavant,architect<|>garden designer
https://data.rkd.nl/artists/69552,"Sandby, Paul",,1809-11-09,Nottingham,London,print artist<|>designer<|>watercolorist<|>painter<|>print collector<|>etcher<|>interior decorator<|>drawing collector<|>manufacturer of gouaches<|>cartographer
https://data.rkd.nl/artists/64926,"Procaccini, Andrea",1671-01-14,1743-06-17,Rome,San Ildefonso,engraver (printmaker)<|>draftsperson<|>architect<|>painter
https://data.rkd.nl/artists/108348,"Pieterszen, Willem Cornelius van der Wayen<|>Waeyen Pietersen, W.C. van der<|>Waijen Pieterszen, Willem Cornelius van der<|>Wayen Pieterszen, Willem Cornelius van der",1819-01-14,1874-05-17,Middelburg,The Hague,architect
https://data.rkd.nl/artists/301884,"Kupsch, Felix",1885-11-08,1969-11-08,Berlin,Berlin,architectural sculptor<|>sculptor<|>professor
https://data.rkd.nl/artists/67816,"Roller, Alfred",1864-10-02,1935-06-22,Brno,Vienna,designer<|>graphic artist<|>painter
https://data.rkd.nl/artists/92245,"Linssen, Lambertus Jacobus",1915-07-29,1971-05-11,Utrecht,Leerdam,sculptor<|>designer<|>pen draftsperson<|>architect<|>watercolorist<|>glass designer<|>painter<|>pastelist<|>etcher<|>draftsperson
https://data.rkd.nl/artists/367221,"Kelley, Alton",1940-06-17,2008-06-01,Maine,Petaluma,designer<|>draftsperson
https://data.rkd.nl/artists/500408,"Scholten, Jobst von",1647-11-08,1721-11-07,Amsterdam,Copenhagen,fortress engineer<|>architect<|>military personnel
https://data.rkd.nl/artists/38416,"Hilhorst, Gerardus Pieter Lambertus",1886-03-19,1957-02-07,Hillegersberg,Zeist,art teacher<|>designer<|>woodcutter (printmaker)<|>graphic artist<|>textile artist<|>draftsperson
https://data.rkd.nl/artists/86449,"Zingg, Jules<|>Zingg, Jules Émile<|>Zingg, Jules-Emilie",1882-08-25,1942-05-04,Montbéliard,Paris,woodcarver<|>designer<|>watercolorist<|>painter<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/42880,"Jordaens, Jacob (I)<|>Jordaens, Jacques",1593-05-19,1678-10-18,Antwerp,Antwerp,designer<|>print artist<|>draftsperson<|>painter
https://data.rkd.nl/artists/19057,"Cremonini, Giovanni Battista<|>il Zamboni",1550-11-08,1610-11-08,Cento,Bologna,designer<|>fresco painter
https://data.rkd.nl/artists/43433,"Kandinsky, Vasili Vasileevich<|>Kandinsky, Wassily Wassiljewitsch<|>Kandynski, Vasilij Vasilijevitch",1866-12-04,1944-12-13,Moscow,Neuilly-sur-Seine,sculptor<|>designer<|>engraver (printmaker)<|>watercolorist<|>painter<|>illustrator<|>author
https://data.rkd.nl/artists/213515,"Bauernfeind, Gustav<|>Bauernfeind, Gustav Adolf<|>Bauernfeind, Gustave<|>Bauernfeld, Gustav<|>Baurnfeind, Gustav",1848-09-04,1904-12-24,Sulz,Jeruzalem,illustrator<|>architect<|>watercolorist<|>painter
https://data.rkd.nl/artists/27798,"Ferri, Augusto<|>Ferri, Augusto Antonio",1829-11-08,1895-11-08,Bologna,Pesaro,designer<|>set painter<|>painter
https://data.rkd.nl/artists/344000,"Cels, Emmanuel<|>Cels, Emmanuel Antoine Joseph",1821-07-07,1894-04-24,Doornik,Sint-Joost-ten-Node,architect
https://data.rkd.nl/artists/444243,"Geelkercken, Isaac van",,,Amsterdam,Arnhem,fortress engineer<|>architect<|>surveyor<|>cartographer
https://data.rkd.nl/artists/82222,"Vroom, Hendrick<|>Vroom, Hendrick Cornelisz.<|>Vroom, Hendrik<|>Vroom, Hendrik Cornelisz.",,,Haarlem,Haarlem,print artist<|>designer<|>painter<|>member of family of artists<|>court painter<|>draftsperson
https://data.rkd.nl/artists/51364,"Lunteren, Johannes Petrus Hendricus van<|>Lunteren, Joop van",1882-09-19,1958-03-11,Vrijenban,The Hague,sculptor<|>architectural sculptor<|>monumental artist
https://data.rkd.nl/artists/355241,"Pieper, Vincenz",1903-11-08,1981-11-08,Münster,Münster,designer<|>painter
https://data.rkd.nl/artists/266650,"Cinger, Oleg Aleksandrovic<|>Zinger, Oleg Aleksandrovich",1909-02-21,1998-01-09,Moscow,Nîmes,designer<|>painter<|>illustrator<|>graphic artist<|>porcelain painter<|>manufacturer of gouaches
https://data.rkd.nl/artists/49563,"Lersey, Roger<|>Lersy, Roger",1920-04-02,2004-11-08,Paris,Seine-Maritime,designer<|>graphic artist<|>sculptor<|>painter
https://data.rkd.nl/artists/433827,"Denecke, Friedel<|>Denecke, Johann Friedrich",1930-11-08,1992-02-28,Neuss,Düren,teacher<|>architectural sculptor<|>sculptor
https://data.rkd.nl/artists/16419,"Charlemont, Hugo<|>Charlemont, Hugo Franz Josef",1850-03-18,1939-03-18,Jemnice,Vienna,sculptor<|>academy lecturer<|>designer<|>engraver (printmaker)<|>watercolorist<|>wall painter<|>painter<|>etcher<|>illustrator<|>interior decorator<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/48179,"Laske, Oskar",1874-01-08,1951-11-30,Chernivtsi,Vienna,engraver (printmaker)<|>architect<|>painter
https://data.rkd.nl/artists/215930,"Brunner, Hans Alexander",1895-11-07,1968-11-24,Vienna,Vienna,designer<|>fresco painter<|>graphic artist<|>painter
https://data.rkd.nl/artists/62411,"Peiner, Werner",1897-07-20,1984-08-19,Düsseldorf,Leichlingen,designer<|>painter
https://data.rkd.nl/artists/237874,"Kasbergen, Arie Anthonie",1934-11-04,2001-11-14,Krimpen aan de Lek,Rotterdam,architect
https://data.rkd.nl/artists/78908,"Váchal, Josef",1884-09-23,1969-05-10,Milavče,Studeňany,typographer<|>woodcarver<|>photographer<|>designer<|>watercolorist<|>painter<|>illustrator<|>graphic artist<|>draftsperson<|>author
https://data.rkd.nl/artists/262778,"Tetar van Elven, Hermanus Martinus",1827-01-17,1899-07-18,Vilvoorde,The Hague,engraver (printmaker)<|>architect
https://data.rkd.nl/artists/2480,"Arms, John Taylor<|>Taylor Arms, John",1887-04-19,1952-10-13,Washington,Fairfield,engraver (printmaker)<|>illustrator<|>architect
https://data.rkd.nl/artists/230467,"Schidlo-Riedl, Johanna",1923-08-20,1972-11-08,Branná,Vienna,designer<|>tapestry artist<|>painter
https://data.rkd.nl/artists/69468,"Salvi, Niccolò<|>Salvi, Nicola",1697-08-06,1751-02-08,Rome,Rome,architect<|>sculptor
https://data.rkd.nl/artists/17646,"Colenbrander, Theo<|>Colenbrander, Theodoor<|>Colenbrander, Theodoor Christiaan Adriaan",1841-10-31,1930-05-28,Doesburg,Laag-Keppel,plateel potter<|>designer<|>illuminator<|>architect<|>ceramicist<|>manufacturer<|>entrepreneur<|>decorative artist<|>draftsperson
https://data.rkd.nl/artists/128936,"Agostino Ducci<|>Agostino d'Antonio di Duccio<|>Agostino di Duccio<|>Agostino di Guccio<|>Augustinus de Florentia<|>Duccio, Agostino di",1418-11-08,1481-11-08,Florence,Perugia,architect<|>sculptor
https://data.rkd.nl/artists/451305,"Vivenel, Antoine",1799-11-08,1862-11-08,Compiègne,Paris,architect<|>book collector<|>print collector<|>entrepreneur<|>drawing collector
https://data.rkd.nl/artists/13612,"Brusselmans, Jan<|>Brusselmans, Jean",1884-06-13,1953-01-09,Brussels,Dilbeek,designer<|>watercolorist<|>painter<|>lithographer<|>graphic artist<|>draftsperson
