s,name,birthdate,deathdate,birthPlace,deathPlace,occupation
https://collectiedata.hetnieuweinstituut.nl/id/people/10448,Boerée  Chatariné Heripsimé Marie<|>Boerée  Chatariné Heripsimé Marie,1898-11-08,1995-11-08,Naarden,Ugstgeest,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10467,Bottoni  Piero<|>Bottoni  Piero,1903-07-11,1973-04-09,Milan,Milan,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10470,Boullée  Étienne Louis<|>Boullée  Étienne Louis,1728-02-12,1799-02-06,Paris,Paris,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10511,Chareau  Pierre<|>Chareau  Pierre,1883-08-04,1950-08-24,Bordeaux,New York,architect<|>industrial designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10532,Saarinen  Eero<|>Saarinen  Eero,1910-08-20,1961-09-01,Kirkkonummi,Ann Arbor,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/105374,Lohse  R P <|>Lohse  R P ,1902-09-13,1988-09-16,Zurich,Zurich,artist
https://collectiedata.hetnieuweinstituut.nl/id/people/10555,Scarpa  Carlo<|>Scarpa  Carlo,1906-06-02,1978-11-28,Venice,Sendai,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10559,Bijnen  Josephus Wilhelmus Cornelius Joannes<|>Bijnen  Josephus Wilhelmus Cornelius Joannes,1916-09-29,1993-11-08,Eindhoven,Nijmegen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10560,Camman  Johannes Christophorus Otto<|>Camman  Johannes Christophorus Otto,1873-08-14,1952-06-10,Amsterdam,Bussum,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10580,Bodegraven  Willem Franciscus van<|>Bodegraven  Willem Franciscus van,1903-11-23,1992-09-28,Rotterdam,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10593,Wall  Marinus Emmerikus van der<|>Wall  Marinus Emmerikus van der,1883-10-08,1976-11-19,Brouwershaven,Leusden,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10596,Wamelen  Ary Henri van<|>Wamelen  Ary Henri van,1885-07-07,1962-07-08,The Hague,Amersfoort,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10600,Wart  Peter van der<|>Wart  Peter van der,1901-07-12,1985-03-02,Amersfoort,Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10604,Weele  Adriaan van der<|>Weele  Adriaan van der,1898-07-20,1948-04-08,Colijnsplaat,Groningen (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10607,Weger  Franciscus Cornelis de<|>Weger  Franciscus Cornelis de,1913-04-13,2005-09-26,Rotterdam,House on Heath,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10608,Weiss  Johannes Wilhelmus<|>Weiss  Johannes Wilhelmus,1899-01-29,1973-09-22,Westervoort,Westervoort,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10609,Welschen  Franciscus Hendricus<|>Welschen  Franciscus Hendricus,1884-11-28,1961-08-30,Rotterdam,Rotterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/106187,Boosten  Alphons<|>Boosten  Alphons,1893-01-20,1951-01-02,Maastricht,Maastricht,architect<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10619,Deleuze  Gilles<|>Deleuze  Gilles,1925-01-18,1995-11-04,Paris,Paris,philosopher
https://collectiedata.hetnieuweinstituut.nl/id/people/10624,Derrida  Jacques<|>Derrida  Jacques,1930-07-15,2004-10-08,El-Biar,Paris,philosopher
https://collectiedata.hetnieuweinstituut.nl/id/people/10645,Domenig  Gunther<|>Domenig  Gunther,1934-07-06,2012-06-15,Klagenfurt,Graz,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10696,Erdmannsdorff  Friedrich Wilhelm von<|>Erdmannsdorff  Friedrich Wilhelm von,1736-11-08,1800-11-08,Dresden,Dessau,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10701,Erskine  Ralph<|>Erskine  Ralph,1914-02-24,2005-03-16,Mill Hill (Sweden),Drottningholm,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/107254,Berg  B O  van den<|>Berg  B O  van den,1919-09-25,2009-03-18,Schiedam,Maarssen,architect<|>interior designer<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10759,Friedman  Yona<|>Friedman  Yona,1923-06-05,2020-02-20,Budapest,Paris,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10778,Garnier  Antoine  Tony <|>Garnier  Antoine  Tony ,1869-08-13,1948-01-19,Lyon,Roquefort-la-Bédoule,architect<|>draughtsman
https://collectiedata.hetnieuweinstituut.nl/id/people/10784,Gaudí i Cornet  Antoni<|>Gaudí i Cornet  Antoni,1852-06-25,1926-06-10,Giant,Barcelona,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10791,Graves  Michael<|>Graves  Michael,1934-07-09,2015-03-12,"Indianapolis, IN",Princeton,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10797,Gregotti  Vittorio<|>Gregotti  Vittorio,1927-08-10,2020-03-15,Novara,Milan,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10833,Hagenbeek  Hans L <|>Hagenbeek  Hans L ,1942-04-11,2021-05-02,Nijmegen,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10864,Hennebique  François Benjamin Joseph<|>Hennebique  François Benjamin Joseph,1842-04-25,1921-03-07,Neuville-Saint-Vaast,Paris,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10876,Hezenmans  Lambert<|>Hezenmans  Lambert,1841-10-16,1909-04-28,Den Bosch,Den Bosch,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10885,Hoffmann  Josef Franz Maria<|>Hoffmann  Josef Franz Maria,1870-12-15,1956-05-07,Pirnitz,Vienna,architect<|>interior designer<|>draughtsman<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10887,Hofmann  Hans<|>Hofmann  Hans,1897-04-08,1957-12-25,Zurich,Zurich,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10892,Hollein  Hans<|>Hollein  Hans,1934-03-30,2014-04-24,Vienna,Vienna,architect<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10894,Holzbauer  Wilhelm<|>Holzbauer  Wilhelm,1930-09-03,2019-06-15,Salzburg,Vienna,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10904,Horta  Victor<|>Horta  Victor,1861-01-06,1947-09-08,Ghent,Etterbeek,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10942,Klein  Aart<|>Klein  Aart,1909-08-02,2001-10-31,Amsterdam,Amsterdam,photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/10948,Konijnenburg  Johannes Jacobus<|>Konijnenburg  Johannes Jacobus,1921-06-04,1985-09-08,Rotterdam,Spain,designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10953,Lebeau  Joris Johannes Christiaan<|>Lebeau  Joris Johannes Christiaan,1878-05-26,1945-04-02,Amsterdam,Dachau,architect<|>draughtsman<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10958,Roy  Louis G  Le<|>Roy  Louis G  Le,1924-10-31,2012-07-15,Amsterdam,Oranjewoud,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10975,Molkenboer  Theo  kunstenaar <|>Molkenboer  Theo  artist ,1871-02-23,1920-01-12,Leeuwarden,Lugano,artists
https://collectiedata.hetnieuweinstituut.nl/id/people/10977,Tauber  Hendrikus<|>Tauber  Hendrikus,1896-10-13,1949-12-26,Oudkarspel,Oudorp,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/109771,Alphen  Oscar van<|>Alphen  Oscar van,1923-09-08,2010-11-21,Alphen aan den Rijn,Amsterdam,photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/10980,Mulder  Bertus<|>Mulder  Bertus,1929-01-29,2024-05-20,Dedemsvaart,Utrecht (city),architect<|>consultant
https://collectiedata.hetnieuweinstituut.nl/id/people/10983,Nassuth  Georg Siegfried<|>Nassuth  Georg Siegfried,1922-07-20,2005-04-05,Pekalongan,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/10991,Oorthuys  Cas<|>Oorthuys  Cas,1908-11-01,1975-07-22,Leiden,Amsterdam,photographer<|>artist<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/10995,Paauw  Salomon van der<|>Paauw  Salomon van der,1794-06-10,1869-03-20,Haarlem,Leiden,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11002,Polak Daniels  Catharina<|>Polak Daniels  Catharina,1904-06-11,1989-11-16,The Hague,The Hague,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11016,Rietbergen  Johannes<|>Rietbergen  Johannes,1836-05-24,1896-04-11,Leiden,Hilversum,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11017,Rietveld  Wim<|>Rietveld  Wim,1924-06-18,1985-12-25,Utrecht (city),Badhoevedorp,architect<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/110201,Bromberg  P <|>Bromberg  P ,1893-07-12,1949-05-11,Amsterdam,Amsterdam,architect<|>interior designer<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/11034,Sandberg  Willem Jacob Henri Berend  jonkheer <|>Sandberg  Willem Jacob Henri Berend  squire ,1897-10-24,1984-04-09,Amersfoort,Amsterdam,artists
https://collectiedata.hetnieuweinstituut.nl/id/people/11054,Spies  Hans<|>Spies  Hans,1905-09-12,1973-04-17,Andernach,Haarlemmermeer,photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/11067,Wolters  F <|>Wolters  F ,1977-03-12,1959-04-06,Ravestein,Eindhoven,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11073,Lohse  Richard Paul<|>Lohse  Richard Paul,1902-09-13,1988-09-16,Zurich,Zurich,artist
https://collectiedata.hetnieuweinstituut.nl/id/people/11075,Loos  Adolf<|>Loos  Adolf,1870-12-10,1933-08-23,Brno,Vienna,architect<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/11093,Aulenti  Gaetana<|>Aulenti  Gaetana,1927-12-04,2012-10-31,Palazzuolo della Stella,Milan,designer
https://collectiedata.hetnieuweinstituut.nl/id/people/110982,Fuller  B <|>Fuller  B ,1895-07-12,1983-07-01,Milton,Los Angeles,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11121,Barragán  Luis<|>Barragán  Luis,1902-03-09,1988-11-22,Guadalajara,Mexico City,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11172,Citroen  Roelof Paul<|>Lemon  Roelof Paul,1896-12-15,1983-03-13,Berlin,Wassenaar,artists
https://collectiedata.hetnieuweinstituut.nl/id/people/11197,Correa  Charles<|>Correa  Charles,1930-09-01,2015-06-16,Hyderabad,Mumbai,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11207,Crepain  Jo<|>Crepain  Jo,1950-10-21,2008-12-20,Bruges,Antwerp,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11210,Scamozzi  Vincenzo<|>Scamozzi  Vincenzo,1548-09-02,1616-08-07,Vicenza,Venice,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11212,Scharoun  Hans Henry Bernhard<|>Scharoun  Hans Henry Bernhard,1893-09-20,1972-11-25,Bremen,West Berlin,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11220,Knuttel  Willem Pieter Cornelis<|>Knuttel  Willem Pieter Cornelis,1886-06-10,1974-11-15,Leiden,Velp (Gld),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11229,Kooken  Lodewijk Josephus Petrus<|>Kooken  Louis Josephus Petrus,1867-03-26,1940-06-03,Eindhoven,Eindhoven,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11231,Koster  Ariean Pieter<|>Koster  Ariean Pieter,1889-09-09,1957-10-15,Amsterdam,Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11232,Koster  Pieter Jacobus<|>Koster  Pieter Jacobus,1892-03-22,1961-02-27,Amsterdam,Bergen (North Holland),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11234,Kraaijvanger  Everhardus Hubertus Antonius  Evert <|>Kraaijvanger  Everhardus Hubertus Antonius  Evert ,1899-07-14,1978-02-09,Rotterdam,Rotterdam,architect<|>politician
https://collectiedata.hetnieuweinstituut.nl/id/people/11237,Kramm  Christiaan<|>Kramm  Christiaan,1797-04-18,1875-05-24,Utrecht (city),Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/112390,Kloot Meijburg  Herman van der<|>Kloot Meijburg  Herman van der,1875-10-21,1961-04-19,Oudshoorn,The Hague,architect<|>architectural historian<|>draughtsman
https://collectiedata.hetnieuweinstituut.nl/id/people/11240,Fontein  Willem Frederik<|>Fountain  Willem Frederik,1891-09-12,1963-07-16,Leiden,Heerlen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11253,Bultman  Frederik Wilhelm<|>Bultman  Frederik Wilhelm,1901-10-23,1950-05-26,Harderwijk,Harderwijk,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11268,Comforter  Stephanus Johannes Hermanus  BHzn  <|>Trooster  Stephanus Johannes Hermanus   BHzn  ,1849-12-22,1910-11-26,Zwolle,Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11269,Bosboom  Jan Willem  sr    1831 1876 <|>Bosboom  Jan Willem  sr    1831 1876  ,1831-03-19,1876-02-09,Zwolle,Zwolle,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11285,Lunteren  Hugo van<|>Lunteren  Hugo van,1933-10-26,1985-05-20,Rotterdam,Sweden,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/113280,Liefland  W B  van<|>Liefland  W B  van,1857-10-11,1919-07-27,Leiden,The Hague,architectural firm
https://collectiedata.hetnieuweinstituut.nl/id/people/113304,Nes  K C  van<|>Nes  K C  van,1876-04-23,1952-08-20,Boskoop,Almelo,garden and landscape architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11420,Bilsen  F P <|>Bilsen  F P ,1863-11-08,1933-11-08,Breda,Breda,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11424,Stahlie  Arie<|>Stahlie  Arie,1887-11-08,1934-08-11,Schiedam,Schiedam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11425,Hudig  Dirk<|>Hudig  Dirk,1872-09-16,1934-09-18,Rotterdam,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11426,Dongen  Joh  A  van<|>Dongen  Joh  A  van,1866-02-24,1934-12-12,Breda,Breda,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11431,Kloes  Jacobus Alida van der<|>Kloes  Jacobus Alida van der,1845-06-03,1935-01-13,Doesburg,Delft,architect<|>professor
https://collectiedata.hetnieuweinstituut.nl/id/people/11433,Kool  Albert<|>Cabbage  Albert,1877-07-13,1937-07-03,Leeuwarden,Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11447,Geenen  Gerard Marie<|>Geenen  Gerard Marie,1931-09-26,2011-08-18,Eindhoven,Eindhoven,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11451,Gelderen  Jacques van<|>Gelderen  Jacques van,1888-02-24,1944-11-08,Schiedam,Auschwitz,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11460,Giudici  Carel Johannes Franciscus<|>Giudici  Carel Johannes Franciscus,1746-11-08,1819-11-08,Dulciaghi,Rotterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11461,Glastra van Loon  Feico Pieter<|>Glastra van Loon  Feico Pieter,1922-11-23,2013-01-12,Jakarta,Amstelveen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11465,Goudeau  Johan Petrus Martinus<|>Goudeau  Johan Petrus Martinus,1926-06-06,2020-02-07,Amsterdam,Wassenaar,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11517,Jacobsen  Arne<|>Jacobsen  Arne,1902-02-11,1971-03-24,Copenhagen,Copenhagen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/115330,Roode  Hermanus Samuel de<|>Roode  Hermanus Samuel de,1877-08-31,1927-06-13,Hoogkarspel,Uccle,engineer
https://collectiedata.hetnieuweinstituut.nl/id/people/11534,Jencks  Charles Alexander<|>Jencks  Charles Alexander,1939-06-21,2019-10-13,Baltimore,London,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/115379,Hylckama Vlieg  L H E  van<|>Hylckama Fly  L H E  van,1870-01-03,1954-07-03,Nieuwleusen,The Hague,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11555,Kahn  Louis Isadore<|>Kahn  Louis Isadore,1901-02-20,1974-03-17,Saraama,New York,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11590,Kleihues  Josef Paul<|>Kleihues  Josef Paul,1933-06-11,2004-06-11,Rheine,Berlin,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11632,Kurokawa  Kisho<|>Kurokawa  Kisho,1934-04-08,2007-10-12,Kanie,Kawadachō,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11712,Meyer  Clemens Joseph Marie<|>Meyer  Clemens Joseph Marie,1912-03-12,2008-07-27,Krommenie,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11718,van der Rohe  Ludwig Mies<|>van der Rohe  Ludwig Mies,1886-03-27,1969-08-17,Aachen,Chicago,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11753,Tange  Kenzo<|>Tange  Kenzo,1913-09-04,2005-03-22,Osaka,Tokyo,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11755,Tatlin  Vladimir Yevgrafovich<|>Tatlin  Vladimir Yevgrafovich,1885-11-08,1953-11-08,Kharkov,Moscow,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11757,Taut  Bruno<|>Taut  Bruno,1880-05-04,1938-12-23,Kaliningrad,Istanbul,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11766,Terragni  Giuseppe<|>Terragni  Giuseppe,1904-04-18,1943-07-19,Meda,Como,architect<|>photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/11769,Morris  William<|>Morris  William,1834-03-24,1896-10-03,Walthamstow,London,architect<|>interior designer<|>poet<|>art theoretician<|>painter
https://collectiedata.hetnieuweinstituut.nl/id/people/11788,Mumford  Lewis<|>Mumford  Lewis,1895-10-19,1990-01-26,Flushing,New York,urban<|>philosopher
https://collectiedata.hetnieuweinstituut.nl/id/people/11807,Nervi  Pier Luigi<|>Nervi  Pier Luigi,1891-06-21,1979-01-09,Sondrio,Rome,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11810,Neutra  Richard<|>Neutra  Richard,1892-04-08,1970-04-16,Vienna,Wuppertal,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11816,Niemeyer Soares Filho  Oscar Ribeiro<|>Niemeyer Soares Filho  Oscar Ribeiro,1907-12-15,2012-12-05,Rio de Janeiro,Rio de Janeiro,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11817,Niermans  Edouard Jean<|>Niermans  Edouard Jean,1859-05-30,1928-10-19,Enschede,Aude,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11844,Otto  Frei Paul<|>Otto  Frei Paul,1925-05-31,2015-03-09,Siegmar,Leonberg,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11851,Palladio  Andrea<|>Palladio  Andrea,1508-11-08,1580-08-19,Padua,Vicenza,architect<|>art theoretician
https://collectiedata.hetnieuweinstituut.nl/id/people/11878,Pelli  César<|>Pelli  César,1926-10-12,2019-07-19,Tucuman,New Haven,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11901,Picasso  Pablo<|>Picasso  Pablo,1881-10-25,1973-04-08,Málaga,Mougins,graphic artist<|>draughtsman<|>photographer<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/119109,Erasmus  Desiderius<|>Erasmus  Desiderius,1467-11-08,1536-07-12,Rotterdam,Basel,painter
https://collectiedata.hetnieuweinstituut.nl/id/people/11923,Pollini  Gino<|>Pollini  Gino,1903-01-19,1991-01-25,Rovereto,Milan,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/119244,Schendel  Arthur van<|>Schendel  Arthur van,1874-03-15,1946-09-11,Batavia,Amsterdam,author
https://collectiedata.hetnieuweinstituut.nl/id/people/11927,Ponti  Gio<|>Ponti  Gio,1891-11-18,1979-09-16,Milan,Milan,architect<|>interior designer<|>industrial designer
https://collectiedata.hetnieuweinstituut.nl/id/people/119399,Mulder  Albert Fokko<|>Mulder  Albert Fokko,1931-04-26,2002-06-30,Amsterdam,Leiden,urban
https://collectiedata.hetnieuweinstituut.nl/id/people/11942,Pouillon  Fernand<|>Pouillon  Fernand,1912-05-14,1986-07-24,Cancon,Aveyron,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11946,Price  Cedric<|>Price  Cedric,1934-09-11,2003-09-10,Stone,London,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/119855,Evers  H J <|>Evers  H J ,1855-11-24,1929-11-21,Ellecom,Wassenaar,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/11993,Reus  Johannes Adrianus de<|>Reus  Johannes Adrianus de,1909-11-08,2004-11-08,Hees,Oss,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12065,Schinkel  Karl Friedrich<|>Schinkel  Karl Friedrich,1781-03-13,1841-10-09,Neuruppin,Berlin,architect<|>furniture designer<|>designer
https://collectiedata.hetnieuweinstituut.nl/id/people/12095,Semper  Gottfried<|>Semper  Gottfried,1803-11-29,1879-05-15,Hamburg,Rome,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12120,Šípek  Bořek<|>Šípek  Bořek,1949-06-14,2016-02-13,Prague,Prague,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12125,Sluijmer  Joh   sr  <|>Sluijmer  Joh   sr  ,1894-09-11,1979-04-06,Enschede,Enschede,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12136,Soleri  Paolo<|>Soleri  Paolo,1919-06-21,2013-04-09,Turin,Scottsdale,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12149,Sottsass  Ettore  jr  <|>Sottsass  Ettore  Jr  ,1917-09-14,2007-12-31,Innsbruck,Milan,architect<|>industrial designer<|>photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/12154,Speer  Berthold Konrad Hermann Albert<|>Speer  Berthold Konrad Hermann Albert,1905-03-19,1981-09-01,Mannheim,London,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12157,Steiger  Rudolf<|>Steiger  Rudolf,1900-10-04,1982-06-24,Zurich,Zurich,urban<|>planner
https://collectiedata.hetnieuweinstituut.nl/id/people/12172,Steiner  Rudolf<|>Steiner  Rudolf,1861-02-25,1925-03-30,Donji Kraljevec,Dornach,architect<|>draughtsman
https://collectiedata.hetnieuweinstituut.nl/id/people/121908,Salomonson  H W <|>Salomonson  H W ,1910-09-10,1994-05-05,Amsterdam,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12191,Sullivan  Louis Henri<|>Sullivan  Louis Henri,1856-09-03,1924-04-14,Boston,Chicago,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/121934,Mondriaan  Piet<|>Mondrian  Piet,1872-03-07,1944-02-01,Amersfoort,New York,artists
https://collectiedata.hetnieuweinstituut.nl/id/people/122081,Roosenburg  Dirk Paris<|>Roosenburg  Dirk Paris,1912-08-26,1980-10-01,The Hague,Bad Wiessee,architect<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/12210,Tersteeg  Dirk Frederik<|>Tersteeg  Dirk Frederik,1876-02-17,1942-12-05,Amsterdam,Naarden,architect<|>garden and landscape architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12212,Tessenow  Heinrich<|>Tessenow  Heinrich,1876-04-07,1950-11-01,Rostock,Berlin,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12213,Testa  Clorindo<|>Testa  Clorindo,1923-12-10,2013-04-11,Benevento,Buenos Aires,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/122140,Gaast  K G  van der<|>Gaast  K G  van der,1923-08-10,1993-02-07,Utrecht (city),Utrecht (city),architect
https://collectiedata.hetnieuweinstituut.nl/id/people/122175,Heijdenrijk  L J <|>Heijdenrijk  L J ,1932-06-12,1999-02-19,Den Helder,Amersfoort,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/122282,Brouwer  W <|>Brewer  W ,1899-05-01,1967-07-29,Oudewetering,Alphen aan den Rijn,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12237,Ungers  Oswald Mathias<|>Ungers  Oswald Mathias,1926-07-12,2007-09-30,Kaisersesch,Cologne,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12240,Utzon  Jørn Oberg<|>Utzon  Jørn Oberg,1918-04-09,2008-11-29,Copenhagen,Ålborg,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12248,Vandenhove  Charles<|>Vandenhove  Charles,1927-07-03,2019-01-22,Teuven,Liege,architect<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/12259,Van De Velde  Henry Clemens<|>Van De Velde  Henry Clemens,1863-04-03,1957-10-25,Antwerp,Oberägeri,architect<|>interior designer<|>draughtsman<|>designer<|>furniture designer
https://collectiedata.hetnieuweinstituut.nl/id/people/12262,Venturi  Robert Charles<|>Venturi  Robert Charles,1925-06-25,2018-09-18,Philadelphia,Philadelphia,architect<|>photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/12297,Wagner  Otto Koloman<|>Wagner  Otto Koloman,1841-07-13,1918-04-11,Penzing,Vienna,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/122972,Bhalotra  A <|>Bhalotra  A ,1943-03-08,2022-04-05,Gujral,Rotterdam,architect<|>urban
https://collectiedata.hetnieuweinstituut.nl/id/people/12343,Woods  Lebbeus<|>Woods  Lebbeus,1940-05-31,2012-10-30,Michigan,New York,architect<|>draughtsman
https://collectiedata.hetnieuweinstituut.nl/id/people/123647,Zoetmulder  Steef<|>Zoetmulder  Steef,1911-09-10,2004-09-04,Schiedam,Rotterdam,photographer
https://collectiedata.hetnieuweinstituut.nl/id/people/12389,Bronkhorst  Gozewinus van<|>Bronkhorst  Gozewinus van,1877-05-04,1961-02-24,Doesburg,Amersfoort,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12391,Brouwer  Lambert A <|>Brewer  Lambert A ,1844-02-02,1890-05-03,Amsterdam,Nijmegen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12392,Brouwer  Dick<|>Brewer  Dick,1899-11-23,1941-11-17,Alkmaar,Overveen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12393,Brouwer  Johan  1884 1966 <|>Brewer  Johan  1884 1966 ,1884-11-27,1966-01-11,Amsterdam,Amsterdam,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12394,Brouwer  Wolbartus<|>Brewer  Wolbartus,1899-05-01,1967-07-29,Oudewetering,Alphen aan den Rijn,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12397,Brusse  Hendrik Jan<|>Brusse  Hendrik Jan,1907-09-04,1944-12-29,Rotterdam,Gross-Rosen,architect
https://collectiedata.hetnieuweinstituut.nl/id/people/12401,Bulder  Henderikus Bernardus<|>Bulder  Henderikus Bernardus,1890-02-10,1955-01-04,Hoogezand,Groningen (city),architect
