s,name,birthdate,deathdate,birthplace,deathplace,occupation
https://data.rkd.nl/artists/377794,"Dubreuil, Pierre (1872-1944)",1872-11-08,1944-11-08,Lille,Grenoble,photographer
https://data.rkd.nl/artists/118760,"Hazelhoff, Annelies<|>Hazelhoff-Scholtz, Annelies<|>Scholtz, Annelies",1933-10-09,1998-04-24,Amsterdam,Sarasota,photographer
https://data.rkd.nl/artists/466027,"Weinberg, Bertus",1879-08-25,1943-02-05,Groningen,Auschwitz,merchant<|>photographer
https://data.rkd.nl/artists/318160,"Buchta, Richard<|>Puchta, Richard",1845-01-19,1894-07-29,Radłów,Vienna,watercolorist<|>painter<|>author<|>miniaturist painter<|>photographer
https://data.rkd.nl/artists/385211,"Pulitzer, Joseph<|>Pulitzer, József",1847-04-10,1911-10-29,Makó,Charleston,military personnel<|>photographer<|>publisher
https://data.rkd.nl/artists/109705,"Veelenturf, Cor<|>Veelenturf, Cornelis Johannes",1923-07-18,2002-07-19,Bodegraven,Gouda,painter<|>graphic artist<|>designer<|>draftsperson
https://data.rkd.nl/artists/48257,"Lau, Louise P.<|>Lau, Louise Petronella<|>Wenckebach-Lau, Louise<|>Wenkebach, Louise",1893-07-08,1967-10-24,Schiedam,Laren,painter<|>tapestry artist<|>academy lecturer<|>decorative artist<|>designer
https://data.rkd.nl/artists/64705,"Preetorius, Emil",1883-06-21,1973-01-27,Mainz,Munich,illustrator<|>designer<|>draftsperson
https://data.rkd.nl/artists/378481,"Davanne, Louis-Alphonse",1824-11-08,1912-11-08,Paris,Saint-Cloud,inventor<|>photographer
https://data.rkd.nl/artists/401380,"Bevierre, Olivier",1869-11-08,1950-11-08,Charleroi,Ukkel,photographer
https://data.rkd.nl/artists/464043,"Koekebacker, Christiaan Frederik Wilhelm",1878-03-15,1945-01-22,Delft,Dachau,photographer
https://data.rkd.nl/artists/374393,"Ziegler, Mathias Robert<|>Ziegler, Robert",,1931-09-12,Cologne,The Hague,painter<|>photographer
https://data.rkd.nl/artists/462751,"Ebbenhorst, Jan<|>Ebbenhorst, Johannes",1812-12-08,1883-01-11,Soest,Soest,photographer<|>coach painter
https://data.rkd.nl/artists/22288,"Dethomas, Maxime<|>Dethomas, Maxime Pierre",1867-10-13,1929-01-21,Garges-lès-Gonesse,Paris,painter<|>lithographer<|>graphic artist<|>illustrator<|>designer<|>draftsperson<|>pastelist
https://data.rkd.nl/artists/16219,"Chabot, Willem<|>Chabot, Wim",1907-05-13,1977-06-24,Rotterdam,Rotterdam,painter<|>graphic artist<|>designer<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/95702,"Pestel, Vera Efimovna<|>Pestel, Vera Efremovna<|>Pestel, Wera Jefimowna",1887-05-13,1952-11-18,Moscow,Moscow,painter<|>monumental artist<|>academy lecturer<|>scenographer<|>graphic artist<|>designer<|>draftsperson
https://data.rkd.nl/artists/417882,"Mögle, Gustaaf Adolf",1863-12-12,1914-03-26,Birkach,The Hague,photographer
https://data.rkd.nl/artists/374778,"Kramer, Johannes Gerardus",1845-12-10,1903-12-04,Groningen,Groningen,photographer
https://data.rkd.nl/artists/12858,"Broere, Marinus Adrianus<|>Broere, Robert",1921-10-30,1986-05-29,Sliedrecht,Oud-Beijerland,photographer<|>graphic designer
https://data.rkd.nl/artists/227021,"Häeffner, Margarethe<|>Häffner, Margarethe<|>Moll, Marg<|>Moll, Margarete<|>Moll, Margarethe<|>Moll-Häffner, Margarethe",1884-08-02,1977-03-15,Mulhouse,Munich,sculptor<|>painter<|>lithographer<|>designer
https://data.rkd.nl/artists/28534,"Fontana, Girolamo (1665)",,1701-09-27,Rancate,Frascati,engineer<|>set painter<|>architect
https://data.rkd.nl/artists/417612,"Hochart, P.A.<|>Hochart, Pieter Andries",1829-10-29,1872-06-27,Goes,IJzendijke,photographer<|>pharmacist
https://data.rkd.nl/artists/465640,"Stam, Johannes Andries Willem Hendrik",1860-10-17,1931-02-26,The Hague,The Hague,photographer
https://data.rkd.nl/artists/480636,"Uber, Carl Leonhardt<|>Uber, Carl von",1768-02-18,1834-08-15,Stuttgart,Stuttgart,architect
https://data.rkd.nl/artists/9807,"Boermeester, Louis",1908-01-12,1992-11-02,Amsterdam,Ede,watercolorist<|>designer<|>pastelist<|>draftsperson<|>glass painter
https://data.rkd.nl/artists/28238,"Flashar, Bruno Max<|>Flashar, Max",1855-07-03,1915-06-08,Berlin,Munich,watercolorist<|>painter<|>illustrator<|>designer<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/400667,"Jiménez Espinosa, Agustín<|>Jiménez, Agustín",1901-11-08,1974-11-08,Mexico City,Mexico City,photographer
https://data.rkd.nl/artists/74592,"Stalpaert, Daniël<|>Stalpert, Daniël Pietersz.",1615-11-08,,Amsterdam,Amsterdam,draftsperson<|>town carpenter<|>print artist<|>architect
https://data.rkd.nl/artists/336968,"Gildemeister, Eberhard",1897-07-19,1978-06-03,Bremen,Bremen,architect
https://data.rkd.nl/artists/418524,"Schaarwächter, Julius Cornelius",1847-11-08,1904-11-08,Amsterdam,Berlin,supplier to a royal household<|>photographer
https://data.rkd.nl/artists/417147,"Sasse, Arend Martin",1802-08-07,1894-10-20,Norden,Groningen,architectural draftsperson<|>art teacher
https://data.rkd.nl/artists/417492,"Melle, J.J. van<|>Melle, Jannis Jacobus van",1829-10-16,1911-09-04,Breskens,Bergen op Zoom,photographer
https://data.rkd.nl/artists/465106,"Pieterman, Cornelis Adrianus",1833-07-19,1902-03-09,Rotterdam,Rotterdam,photographer
https://data.rkd.nl/artists/383279,"Henry, Prospère (1848-1902)<|>Prospère",1848-11-08,1902-11-08,Nancy,Pralognan-la-Vanoise,photographer
https://data.rkd.nl/artists/465748,"Taconis, Sytse Wybrens",1861-08-02,1904-08-26,Joure,Utrecht,photographer
https://data.rkd.nl/artists/466007,"Weber, Franz Heinrich",1895-05-03,1968-10-02,Germany,Amsterdam,photographer<|>leatherworker
https://data.rkd.nl/artists/228048,"Wagenfeld, Wilhelm",1900-11-08,1990-11-08,Bremen,Stuttgart,industrial designer
https://data.rkd.nl/artists/336823,"Nebel, Carlos",1805-03-18,1855-06-04,Altona,Paris,draftsperson<|>architect
https://data.rkd.nl/artists/5997,"Behrens, Peter",1868-04-14,1940-02-27,Borgfelde,Berlin,painter<|>jewelry designer<|>academy lecturer<|>furniture designer<|>industrial designer<|>decorative artist<|>typographer<|>architect<|>director of academy<|>graphic artist<|>illustrator<|>draftsperson<|>garden designer
https://data.rkd.nl/artists/25816,"Bern. F. Eilers kunst- en reproductie fotograaf<|>Eilers kunst- en reproductie fotograaf, Bern. F.<|>Eilers, Bernard<|>Eilers, Bernardus Fredericus Aloysius",1878-04-24,1951-04-26,Amsterdam,Amsterdam,painter<|>lithographer<|>etcher<|>zincograph<|>pastelist<|>draftsperson<|>photographer
https://data.rkd.nl/artists/388830,"Luxardo, Elio",1908-11-08,1969-11-08,Sorocaba,Sperlonga,photographer
https://data.rkd.nl/artists/417653,"Werner, L.R.<|>Werner, Louis Robert<|>Werner, Robert Louis",1834-12-27,1896-07-27,Germany,Amsterdam,photographer
https://data.rkd.nl/artists/395337,"Meyer, Gerda (1913-1993)<|>Meyer, Margaret (1913-1993)",1913-10-02,1993-11-08,Koronowo,Montreal,photographer
https://data.rkd.nl/artists/4624,"Barraud, William (1810-1850)",1810-11-08,1850-10-08,London,Kensington,painter<|>photographer
https://data.rkd.nl/artists/4730,"Bartezaghi, Luigi<|>Bartezago, Luigi<|>Bartezati, Luigi<|>Bartezato, Luigi<|>Bartezatti, Luigi<|>Bartezzati, Luigi",1820-11-08,1905-11-08,Milan,Milan,painter<|>lithographer<|>photographer<|>designer
https://data.rkd.nl/artists/551,"Adzak, Roy<|>Adzak, Wright Royston",1927-11-08,1987-01-30,Reading,Paris,painter<|>sculptor<|>assemblage artist<|>graphic artist<|>modeler<|>photographer
https://data.rkd.nl/artists/110132,"Waterreus, Lambertus Johannes",1918-10-29,1968-08-08,The Hague,Voorburg,illustrator<|>designer<|>draftsperson
https://data.rkd.nl/artists/464357,"Kurvers, Petrus Lodovicus",1896-01-24,1968-01-29,Rotterdam,The Hague,photographer
https://data.rkd.nl/artists/252818,"Franzoni, Filippo",1857-10-08,1911-03-17,Locarno,Mendrisio,painter<|>photographer
https://data.rkd.nl/artists/33881,"Grimmon, A.A.M.<|>Grimmon, Ad",1883-09-28,1953-06-01,Amsterdam,Amsterdam,furniture designer<|>interior designer<|>designer<|>architect
https://data.rkd.nl/artists/64212,"Ponsonelli, Giacomo Antonio<|>Ponzanelli, Giacomo Antonio",,1735-11-08,Massa,Genoa,draftsperson<|>sculptor<|>architect
https://data.rkd.nl/artists/463500,"Hofma, Anne",1875-12-08,1935-07-14,Pietersbierum,Hilversum,merchant<|>photographer
https://data.rkd.nl/artists/310314,"Behrens, Hermann",1865-07-10,1909-11-08,Bremen,Dresden,painter<|>lithographer<|>illustrator<|>designer
https://data.rkd.nl/artists/391471,"Valenta, Eduard",1857-11-08,1937-11-08,Vienna,Vienna,photographer
https://data.rkd.nl/artists/255832,"Nieukerken, Johannes Jacobus van",1854-02-22,1913-10-05,Middelburg,The Hague,draftsperson<|>architect
https://data.rkd.nl/artists/385930,"Wittick, Ben<|>Wittick, George Benjamin",1845-01-01,1903-08-30,Huntingdon,Fort Wingate,photographer
https://data.rkd.nl/artists/80071,"Verberkmoes, Hendrikus Petrus Jacoba<|>Verberkmoes, Henk",1923-07-01,2003-01-20,Bergen op Zoom,Waalre,designer<|>ceramicist
https://data.rkd.nl/artists/418168,"Visser van Weeren<|>Visser van Weeren, Adrianus Martinus<|>Visser, A. M.",1857-11-18,1936-11-07,Zoeterwoude-Dorp,The Hague,painter<|>lithographer<|>photographer<|>draftsperson
https://data.rkd.nl/artists/93903,"Ransij, Jean<|>Ransy, Jean",1910-03-11,1991-11-08,Baulers,Jumet,painter<|>designer
https://data.rkd.nl/artists/15225,"Cappiello, Leonetto<|>Cappiello, Leonetto Adriano Ugo<|>Cappiello, León",1875-04-09,1942-02-03,Livorno,Cannes,painter<|>graphic artist<|>illustrator<|>designer<|>draftsperson<|>fresco painter
https://data.rkd.nl/artists/12105,"Brangwyn, Frank<|>Brangwyn, Frank (Sir)<|>Brangwyn, Frank William",1867-05-13,1956-06-11,Brugge,Ditchling,painter<|>etcher<|>war artist<|>architect<|>designer
https://data.rkd.nl/artists/58439,"Munch, Jacob<|>Munch, Jacob Edvard",,1839-06-10,Oslo,Oslo,watercolorist<|>painter<|>architect<|>engineer<|>silhouette artist<|>draftsperson<|>art teacher
https://data.rkd.nl/artists/362418,"Rooke, Noel",1881-12-30,1953-10-07,London,London,painter<|>academy lecturer<|>illustrator<|>designer<|>draftsperson<|>engraver (printmaker)
https://data.rkd.nl/artists/457837,"Kiek, Louis Israel",1838-07-06,1894-07-14,Gouda,Amsterdam,photographer
https://data.rkd.nl/artists/463818,"Jong, Cornelis Arie de",1881-03-22,1947-05-06,Groningen,Groningen,printer (person)<|>plate factory<|>photographer
https://data.rkd.nl/artists/464856,"Misset, Hendrik",1864-08-16,1936-05-14,Amsterdam,Zierikzee,photographer
https://data.rkd.nl/artists/388564,"Lemaire, Eugène",1874-11-08,1948-11-08,Vireux-Molhain,Charleroi,photographer
https://data.rkd.nl/artists/88881,"Langen, Hendrikus Johannes Franciscus van",1874-02-24,1964-10-22,Grave,Haarlem,painter<|>designer<|>draftsperson
https://data.rkd.nl/artists/362835,"Macdarrah, Frederick William<|>McDarrah, Fred",1926-11-05,2007-11-06,Brooklyn,Greenwich Village,photographer
https://data.rkd.nl/artists/310834,"Mascherini, Marcello",1906-09-14,1983-02-19,Udine,Padua,painter<|>lithographer<|>sculptor<|>scenographer<|>designer<|>fashion designer
https://data.rkd.nl/artists/85362,"Wolf, Rudi<|>Wolf, Rudi (1919-1989)<|>Wolf, Rudolf (1919-1989)",1919-12-01,1989-10-07,Amsterdam,Amstelveen,furniture designer<|>sculptor<|>industrial designer<|>architect
https://data.rkd.nl/artists/42191,"Jennings, Humphrey",1907-11-08,1950-09-08,Walberswick,Poros,painter<|>photographer
https://data.rkd.nl/artists/239531,"Mofekenq, Santu<|>Mofokeng, Santu",1956-11-08,2020-01-26,Johannesburg,Johannesburg,photographer
https://data.rkd.nl/artists/391201,"Rittlinger, Herbert",1909-11-08,1978-11-08,Leipzig,Chiemgau,photographer
https://data.rkd.nl/artists/11103,"Bosma, Johan<|>Bosma, Johannes",1879-03-14,1960-09-21,Skarsterlân,Amstelveen,chaser<|>sculptor<|>designer<|>draftsperson
https://data.rkd.nl/artists/463590,"Horst, Johannes Cornelis van der",1839-05-26,1918-07-09,Brielle,The Hague,photographer
https://data.rkd.nl/artists/344948,"Kortlang, Johannes",1888-02-14,1945-03-08,Velp,Apeldoorn,architect
https://data.rkd.nl/artists/315362,"Garamond, Jacques Lucien<|>Garamond, Jacques Nathan<|>Nathan, Jacques<|>Nathan, Jacques Lucien<|>Nathan-Garamond, Jacques Lucien",1910-03-26,2001-02-25,Paris,Paris,graphic artist<|>designer
https://data.rkd.nl/artists/91892,"Waereld, Eduard Fred van den<|>Waereld, Eduard Frederik van de",1857-10-18,1941-04-03,Amsterdam,The Hague,lithographer<|>photographer<|>draftsperson<|>etcher
https://data.rkd.nl/artists/72120,"Severini, Gino",1883-04-07,,Cortona,Meudon,painter<|>lithographer<|>sculptor<|>set painter<|>etcher<|>art theorist<|>designer<|>draftsperson<|>glass artist<|>fresco painter
https://data.rkd.nl/artists/402200,"Hoeg, Marie<|>Høeg, Marie Karoline Ludvikke",,1949-02-22,Langesund,Oslo,photographer
https://data.rkd.nl/artists/239596,"Cahun, Claude<|>Schwob, Lucy",1894-10-25,1954-12-08,Nantes,Saint Hélier,painter<|>photographer
https://data.rkd.nl/artists/435295,"Digneffe, Bartholomé<|>Digneffe, Barthélémy",1724-10-06,1784-06-14,Luik,Luik,architect
https://data.rkd.nl/artists/351780,"Berggren, Guillaume<|>Berggren, Guillaume Wilhelm",1835-03-20,1920-11-08,Stockholm,Istanbul,photographer
https://data.rkd.nl/artists/255175,"Bredow, Rudolf",1909-11-02,1973-11-01,Berlin,Bremen,watercolorist<|>painter<|>designer<|>draftsperson
https://data.rkd.nl/artists/465641,"Standaert, Pieter Franciscus",1828-08-14,1899-08-09,Oostburg,Terneuzen,jewelry merchant<|>watchmaker<|>photographer
https://data.rkd.nl/artists/24674,"Duiker, Jan<|>Duiker, Johannes",1890-01-03,1935-02-23,The Hague,Amsterdam,interior architect<|>architect
https://data.rkd.nl/artists/450346,"Mauban, André",1870-11-08,,Paris,Paris,art scholar<|>print collector<|>drawing collector<|>architect<|>book collector
https://data.rkd.nl/artists/119592,"Lafour, Lucien",1942-11-08,2024-05-13,Amsterdam,Amstelveen,architect
https://data.rkd.nl/artists/376007,"Herz, Sophia",1852-04-04,1940-10-04,Rastatt,Amsterdam,photographer<|>art dealer (person)
https://data.rkd.nl/artists/463095,"Frénay, Atelier<|>Frénay, Eugène François Alexandre",1881-12-13,1964-06-21,The Hague,The Hague,bookseller<|>photographer
https://data.rkd.nl/artists/417815,"Heijenberg, Willem Carel",1835-12-25,,Enschede,Utrecht,photographer
https://data.rkd.nl/artists/377663,"Smith, Henry Holmes (1909-1986)",1909-10-23,1986-03-24,Bloomington,Marin County,photographer
https://data.rkd.nl/artists/8047,"Bianco, Baccio del<|>Bianco, Bartolommeo del",1604-10-04,,Florence,Madrid,draftsperson<|>fashion designer<|>designer<|>architect
https://data.rkd.nl/artists/64085,"Polet, Johan",1894-08-17,1971-02-11,Amsterdam,Amsterdam,sculptor<|>monumental artist<|>woodcutter (printmaker)<|>teacher<|>architectural sculptor<|>draftsperson
https://data.rkd.nl/artists/262804,"Erfurth, Hugo",1874-10-14,1948-02-14,Halle,Gaienhofen,photographer
https://data.rkd.nl/artists/36984,"Heideloff, Carl Alexander von<|>Heydeloff, Carl Alexander von",1789-02-02,1865-09-28,Stuttgart,Hassfurt,painter<|>sculptor<|>etcher<|>conservator (restorer)<|>architect<|>designer
https://data.rkd.nl/artists/63085,"Peirotte, Alexis<|>Peyrot, Alexis<|>Peyrotte, Alexis",1699-09-28,1769-02-15,Mazan,Paris,painter<|>designer<|>manufacturer of gouaches
https://data.rkd.nl/artists/403642,"Roud, Gustave",1897-04-20,1976-11-10,Saint-Légier - La Chiésaz,Moudon,photographer
https://data.rkd.nl/artists/384612,"Lachert, Bohdan",1900-06-13,1987-01-08,Moscow,Warsaw,photographer<|>architect
https://data.rkd.nl/artists/70647,"Schlüter, Andreas<|>Šljuter, Andrij",,1714-11-08,Gdańsk<|>Hamburg,Sint-Petersburg,draftsperson<|>sculptor<|>architect
https://data.rkd.nl/artists/417501,"Tonger, Johann Nicolaus<|>Tonger, Nicola",1846-10-30,1917-01-24,Cologne,Cologne,photo studio (organization)<|>photographer
https://data.rkd.nl/artists/421397,"Samplonius, K.<|>Semplonius, K.R.<|>Semplonius, Koop Remmerts<|>Simplonius, Koop Remmerts",1847-12-28,1915-01-05,Echten,Amsterdam,photographer<|>draftsperson
https://data.rkd.nl/artists/28698,"Forte, Gaetano",1790-11-08,1871-11-08,Salerno,Naples,painter<|>architect
https://data.rkd.nl/artists/45639,"Koningh, Arie Ketting de",1815-08-03,1867-03-21,Dordrecht,Amersfoort,painter<|>lithographer<|>etcher<|>pen draftsperson<|>draftsperson<|>photographer
https://data.rkd.nl/artists/251854,"Jürgenssen, Birgit",1949-04-10,2003-09-25,Vienna,Vienna,new media artist<|>photographer
https://data.rkd.nl/artists/51437,"Lutyens, Edwin<|>Lutyens, Edwin Henry Landseer (Sir)<|>Lutyens, Ned",1869-03-29,1944-01-01,London,London,caricaturist<|>painter<|>architect<|>interior decorator<|>draftsperson
https://data.rkd.nl/artists/344474,"Egele, Arvids<|>Egle, Arvid Indrikovich",1905-04-03,1977-11-20,Lielsesava,Riga,watercolorist<|>painter<|>academy lecturer<|>illustrator<|>designer
https://data.rkd.nl/artists/9594,"Boehle, Fritz<|>Boehle, Fritz Friedrich<|>Boehle, Karl Friedrich<|>Böhle, Fritz",1873-02-07,1916-10-20,Emmendingen,Frankfurt am Main,painter<|>lithographer<|>sculptor<|>etcher<|>graphic artist<|>designer<|>draftsperson
https://data.rkd.nl/artists/24940,"Dupont, Pieter",1870-07-05,1911-02-07,Amsterdam,Hilversum,watercolorist<|>painter<|>graphic artist<|>designer<|>draftsperson<|>pastelist<|>art teacher<|>professor
https://data.rkd.nl/artists/256458,"Sudek, Josef",1896-03-17,1976-09-15,Bohemen,Prague,photographer
https://data.rkd.nl/artists/412578,"Hansen, Georg<|>Hansen, Georg Emil",1833-12-05,1891-12-21,Næstved,Frederiksberg,supplier to a royal household<|>photographer
https://data.rkd.nl/artists/336966,"Engel, Morris",1918-04-08,2005-03-05,Brooklyn,New York City,cinematographer<|>photographer
https://data.rkd.nl/artists/389113,"Rhijn, Bob van<|>Rhijn, J. van<|>Rhijn, Johannes van",1910-06-12,1976-02-12,Rotterdam,Rotterdam,photographer<|>camera operator
https://data.rkd.nl/artists/458142,"Meulen, Cornelis van der (fotograaf)<|>Meulen, Corns. van der (fotograaf)",1896-01-18,1967-02-08,Wormerveer,Beverwijk,photographer
https://data.rkd.nl/artists/48700,"Leck, Bart Antony van der<|>Leck, Bart van der",1876-11-26,1958-11-13,Utrecht,Blaricum,watercolorist<|>painter<|>lithographer<|>monumental artist<|>textile artist<|>ceramicist<|>collagist<|>interior decorator<|>graphic artist<|>illustrator<|>designer<|>draftsperson<|>glass painter
https://data.rkd.nl/artists/402650,"Ibelings, Ibo Jan",1880-04-25,1943-08-14,Groningen,Amersfoort,engineer<|>photographer
https://data.rkd.nl/artists/232342,"Uglow, Alan",1941-07-19,2011-01-20,Luton,New York City,painter<|>sculptor<|>installation artist<|>musician<|>printer (person)<|>photographer
https://data.rkd.nl/artists/110266,"Willemsz, Melle",1887-10-23,1981-04-26,Amsterdam,Rhenen,watercolorist<|>jeweler (craftsperson)<|>painter<|>etcher<|>wall painter<|>pen draftsperson<|>decorative artist<|>architect<|>illustrator<|>designer<|>draftsperson<|>glass artist
https://data.rkd.nl/artists/102888,"Stang, Rudolf<|>Stang, Rudolf (professor)",1831-11-26,1927-01-02,Düsseldorf,Boppard,painter<|>etcher<|>designer<|>draftsperson<|>engraver (printmaker)<|>professor
https://data.rkd.nl/artists/408866,"Márquez, Luis",1899-11-08,1978-11-08,Mexico,Mexico,photographer
https://data.rkd.nl/artists/72056,"Sert Badia, Josep Maria<|>Sert y Badia, José María<|>Sert, Josep Maria<|>Sert, José María",,1945-11-27,Barcelona,Paris,painter<|>illustrator<|>photographer
https://data.rkd.nl/artists/467101,"Westman, Carl",1866-02-20,1936-01-23,Uppsala,Stockholm,draftsperson<|>painter<|>architect
https://data.rkd.nl/artists/21475,"Deineka, Alexander Alexandrovitsch<|>Deinika, Alexander<|>Dejneka, Aleksandr Aleksandrovich<|>Dejneka, Aleksandr Aleksandrovitsj<|>Dejneka, Alexander Alexandrovitch<|>Deyneka, Aleksandr Aleksandrovich",,,Kursk,Moscow,watercolorist<|>painter<|>sculptor<|>monumental artist<|>academy lecturer<|>scenographer<|>wall painter<|>director of academy<|>manufacturer of gouaches<|>ceiling painter<|>graphic artist<|>designer<|>draftsperson<|>illustrator<|>mosaicist<|>fresco painter<|>photographer
https://data.rkd.nl/artists/109602,"Vahrenkamp, Carl",1872-03-07,1943-07-22,Iserlohn,Voorburg,faience painter<|>lithographer<|>architect
https://data.rkd.nl/artists/320326,"Regnault, Victor",1810-11-08,1878-11-08,Aachen,Paris,photographer
https://data.rkd.nl/artists/85076,"Wissing, Benno<|>Wissing, Bernard Hendrik",1923-05-26,2008-01-07,Oosterbeek,Bristol,graphic designer<|>academy lecturer<|>architect<|>graphic artist<|>designer
https://data.rkd.nl/artists/516675,"Pulinx, Hendrik (II)",1724-05-04,1787-08-24,Brugge,Brugge,sculptor<|>architect
https://data.rkd.nl/artists/18276,"Corbellini, Luigi",1901-08-11,1968-05-09,Piacenza,New York City,watercolorist<|>sculptor<|>painter<|>designer<|>draftsperson<|>manufacturer of gouaches
https://data.rkd.nl/artists/447984,"Bam (Rotterdam)<|>Bamberger, Hartog",1896-01-23,1958-11-05,Groningen,Rotterdam,photographer
https://data.rkd.nl/artists/22900,"Dijk, Jan van (1944-2006)",1944-07-05,2016-08-10,Rotterdam,Utrecht,sculptor<|>translator<|>photography lecturer<|>photo historian<|>inventor<|>author<|>photographer
https://data.rkd.nl/artists/224928,"Dingjan, Alexander Jean Alphonsus Antonius<|>Dingjan, Lex",1893-12-11,1966-01-31,Leiden,The Hague,photographer
https://data.rkd.nl/artists/386024,"Pisani, Vettor",1938-11-08,2011-08-22,Bari,Rome,painter<|>sculptor<|>performance artist<|>conceptual artist<|>photographer
https://data.rkd.nl/artists/418612,"Rijshouwer, F.H.<|>Rijshouwer, Franciscus Huibertus",1861-08-07,1945-02-04,Zoeterwoude-Dorp,Mülheim an der Ruhr,photographer
https://data.rkd.nl/artists/256413,"Biseo, Giovanni<|>Biseo, Giovanni Battista",1815-01-08,1865-10-08,Brescia,Rome,decorative painter of interiors<|>painter<|>designer<|>watercolorist
https://data.rkd.nl/artists/44244,"Khnopff, Fernand<|>Khnopff, Fernand-Edmond Jean Marie",1858-09-12,1921-11-12,Grembergen,Brussels,watercolorist<|>painter<|>lithographer<|>sculptor<|>etcher<|>illustrator<|>draftsperson<|>pastelist<|>photographer
https://data.rkd.nl/artists/222162,"Bing, Ilse",1899-03-23,1998-03-10,Frankfurt am Main,New York City,art historian<|>poet<|>collagist<|>draftsperson<|>photographer
https://data.rkd.nl/artists/10983,"Bosboom, Jan",1916-08-09,1986-10-16,Utrecht,Groningen,pen draftsperson<|>painter<|>architect
https://data.rkd.nl/artists/224299,"Boje, Walter",1905-11-16,1992-11-08,Berlin,Leverkusen,author<|>photographer
https://data.rkd.nl/artists/417523,"List, J.C. van der<|>List, Johannes Cornelis van der",1857-07-13,1935-04-22,Gouda,Zeist,photographer<|>carpenter<|>draftsperson
https://data.rkd.nl/artists/132043,"Millet, Jean-François (1814-1875)",1814-10-04,1875-01-20,Gruchy,Barbizon,painter<|>graphic artist<|>pastelist<|>draftsperson<|>photographer
https://data.rkd.nl/artists/91755,"Hart, Abraham van der",,1820-02-01,Amsterdam,Amsterdam,draftsperson<|>architectural draftsperson<|>architect
https://data.rkd.nl/artists/254581,"Conti, Primo<|>Conti, Umberto<|>Conti, Umberto Primo",1900-10-16,1988-11-13,Florence,Fiesole,painter<|>sculptor<|>cinematographer<|>poet<|>designer<|>draftsperson<|>art critic
https://data.rkd.nl/artists/341722,"Atzwanger, Hugo",1883-02-19,1960-06-12,Feldkirch,Bolzano,painter<|>graphic artist<|>photographer<|>draftsperson
https://data.rkd.nl/artists/376044,"Kertész, Andor<|>Kertész, André",1894-07-02,1985-09-27,Budapest,New York City,photographer
https://data.rkd.nl/artists/15370,"Carlevarijs, Luca<|>Carlevaris, Luca<|>Il Casanobrio<|>Luca da Ca'Zenobio",1663-01-20,,Udine,Venice,draftsperson<|>painter<|>architect<|>etcher
https://data.rkd.nl/artists/110325,"Zaaijer, Maria Elisabeth de",1894-04-29,1969-11-03,The Hague,Warnsveld,painter<|>decorative artist<|>graphic artist<|>photographer
https://data.rkd.nl/artists/76376,"Tadema, Auke Anne",1913-04-11,1989-10-19,Leeuwarden,Heemstede,draftsperson<|>photographer<|>illustrator<|>comic book artist
https://data.rkd.nl/artists/83769,"Wessels, Fred<|>Wessels, Frederik Gustaaf Jan<|>Wessels, Mark (Fred) (1937-)",1937-04-03,2020-01-12,Hilversum,Bali,collagist<|>painter<|>designer
https://data.rkd.nl/artists/11173,"Bosse, Abraham",,1676-02-14,Tours,Paris,painter<|>etcher<|>art theorist<|>illustrator<|>designer<|>draftsperson<|>engraver (printmaker)
https://data.rkd.nl/artists/426509,"Lochner, Andreas",1824-02-05,1855-02-13,Mainburg,Munich,painter<|>designer
https://data.rkd.nl/artists/347887,"Gildemeister, Karl",1820-10-11,1869-02-08,Bremen,Bremen,painter<|>lithographer<|>architect
https://data.rkd.nl/artists/418126,"Holz, Hermann",1821-05-20,1883-10-16,Bremen,Munich,painter<|>photographer
https://data.rkd.nl/artists/8989,"Bleijs, Adrianus Cyriacus<|>Bleys, Adrianus Cyriacus",1842-03-29,1912-01-12,Hoorn,Kerkdriel,painter<|>architect
https://data.rkd.nl/artists/217073,"Beck, Horst<|>Beck, Horst J.",1909-06-14,2006-11-08,Munich,Überlingen,painter<|>graphic artist<|>designer<|>draftsperson
https://data.rkd.nl/artists/417505,"Beurden, Adriaan van<|>Beurden, Adrianus van",1843-03-25,1915-11-14,Tilburg,Tilburg,supplier to a royal household<|>photographer
https://data.rkd.nl/artists/4354,"Barbiers, Pieter (I)<|>Barbiers, Pieter (de Oude)<|>Barbiers, Pieter Anthonisz.",,1780-09-07,Amsterdam,Amsterdam,painter<|>decorative painter of objects<|>wallpaper painter<|>decorative painter of interiors<|>designer<|>draftsperson<|>print artist
https://data.rkd.nl/artists/10986,"Bosboom, Simon<|>Bosboom, Symon",1614-11-08,,Emden,Amsterdam,art theorist<|>draftsperson<|>court artist<|>architect
https://data.rkd.nl/artists/251839,"Chargesheimer<|>Hargesheimer, Carl Heinz<|>Hargesheimer, Karl Heinz",1924-05-19,,Cologne,Cologne,set painter<|>sculptor<|>graphic artist<|>photographer
https://data.rkd.nl/artists/463128,"Gelder, Eduard Johannes Wilhelm Hendrik van",1852-03-27,1927-12-27,Amsterdam,Amsterdam,photographer
https://data.rkd.nl/artists/392016,"Boomsma, Han<|>Boomsma, Johannes",1901-03-22,1981-09-25,Middelharnis,Middelharnis,photographer
