s,name,birthdate,deathdate,birthPlace,deathPlace,occupation
http://www.wikidata.org/entity/Q1983618,Theodor Sanders,1847-11-27,1927-06-24,Theodor Sanders,,architect
http://www.wikidata.org/entity/Q1989387,Justus Vingboons,1620-01-01,1698-01-01,Justus Vingboons,Amsterdam,architect
http://www.wikidata.org/entity/Q2008745,Auke Komter,1904-05-16,1982-10-24,Auke Komter,,architect
http://www.wikidata.org/entity/Q2011368,Albert Breunissen Troost,1832-07-09,1900-07-21,Albert Breunissen Troost,Sneek,architect
http://www.wikidata.org/entity/Q2013365,Bert Brouwer,1844-02-02,1891-05-03,Bert Brouwer,Nijmegen,architect
http://www.wikidata.org/entity/Q2017476,Lau Peters,1900-02-17,1969-08-26,Lau Peters,Amsterdam,architect
http://www.wikidata.org/entity/Q2018688,Jan Snellebrand,1891-11-03,1963-08-03,Jan Snellebrand,Amsterdam,architect
http://www.wikidata.org/entity/Q2018911,Jan Leliman,1828-06-26,1910-12-01,Jan Leliman,Amsterdam,architect
http://www.wikidata.org/entity/Q2050971,Elias Bouman,1636-01-01,1686-03-18,Elias Bouman,Amsterdam,architect
http://www.wikidata.org/entity/Q2051725,Jan Jacob Weve,1852-03-11,1942-09-18,Jan Jacob Weve,Nijmegen,architect
http://www.wikidata.org/entity/Q2061088,Jan Hemelrijk,1918-05-28,2005-03-16,Jan Hemelrijk,,photographer
http://www.wikidata.org/entity/Q2062116,Wim Mager,1940-09-26,2008-03-23,Wim Mager,Silvolde,photographer
http://www.wikidata.org/entity/Q2073063,Jac. van den Bosch,1868-01-02<|>1868-10-19,1948-03-05<|>1948-08-27,Jac. van den Bosch,Haarlem,architect
http://www.wikidata.org/entity/Q2073991,Isaac Gosschalk,1838-04-18,1907-10-10,Isaac Gosschalk,City of Brussels,architect
http://www.wikidata.org/entity/Q2080011,Cornelis Vermeijs,1828-10-13,1889-07-31,Cornelis Vermeijs,,architect
http://www.wikidata.org/entity/Q2080897,Stan Storimans,1969-01-01<|>1969-01-08,2008-01-01<|>2008-08-12,Stan Storimans,Gori,photographer
http://www.wikidata.org/entity/Q2083286,Aart Klein,1909-08-02,2001-10-31,Aart Klein,Amsterdam,photographer
http://www.wikidata.org/entity/Q2084349,Kees Ivens,1871-02-24,1941-08-29,Kees Ivens,Nijmegen,photographer
http://www.wikidata.org/entity/Q2087139,Gerarda Rueter,1904-07-02,1993-11-23,Gerarda Rueter,Amsterdam,photographer
http://www.wikidata.org/entity/Q2100921,Jan Loman,1918-02-28,2006-11-12,Jan Loman,Beetsterzwaag,photographer
http://www.wikidata.org/entity/Q2108911,Dolf van Gendt,1835-04-18,1900-04-28,Dolf van Gendt,Amsterdam,architect
http://www.wikidata.org/entity/Q2111900,Albert Jan Feberwee,1896-01-27,1977-03-06,Albert Jan Feberwee,Arnhem,architect
http://www.wikidata.org/entity/Q2112533,Eugène Brands,1913-01-15,2002-01-15,Eugène Brands,Amsterdam,photographer
http://www.wikidata.org/entity/Q2115194,Koen Limperg,1908-07-19,1943-07-01,Koen Limperg,Bloemendaal,architect
http://www.wikidata.org/entity/Q2170979,Auke Bruinsma,1749-01-01,1819-01-01,Auke Bruinsma,Sneek,architect
http://www.wikidata.org/entity/Q2214653,Jan de Kok,1891-07-22,1976-12-10,Jan de Kok,Voorburg,architect
http://www.wikidata.org/entity/Q2217197,Jan Springer,1850-01-27,1915-05-28,Jan Springer,The Hague,architect
http://www.wikidata.org/entity/Q2217426,Jonas Ingenohl,1855-11-12,1925-08-03,Jonas Ingenohl,Utrecht,architect
http://www.wikidata.org/entity/Q2219125,Wolter te Riele,1867-08-08,1937-02-13,Wolter te Riele,Utrecht,architect
http://www.wikidata.org/entity/Q2228384,Jordanus Roodenburgh,1885-07-23,1972-02-04,Jordanus Roodenburgh,Amsterdam,architect
http://www.wikidata.org/entity/Q2244591,Willem Koekkoek,1839-01-03,1895-01-29,Willem Koekkoek,Amstelveen<|>Amsterdam,architect
http://www.wikidata.org/entity/Q2246228,Jacob van den Ban,1860-12-28,1943-08-27,Jacob van den Ban,,architect
http://www.wikidata.org/entity/Q2251148,Petrus Herman Scheltema,1856-02-02,1923-08-13,Petrus Herman Scheltema,Voorburg,architect
http://www.wikidata.org/entity/Q2253937,Pit van Loo,1905-04-18,1991-06-25,Pit van Loo,Haren,architect
http://www.wikidata.org/entity/Q2277902,Anthonie Oudijk,1811-09-08,1868-12-11,Anthonie Oudijk,Gouda,architect
http://www.wikidata.org/entity/Q2279600,Jacob Frederik Klinkhamer,1854-06-21,1928-12-12,Jacob Frederik Klinkhamer,The Hague,architect
http://www.wikidata.org/entity/Q2285605,Cees Rienks de Boer,1881-08-03,1966-01-04,Cees Rienks de Boer,Beetsterzwaag,architect
http://www.wikidata.org/entity/Q2293604,Karel Sijmons,1908-12-28,1989-12-15,Karel Sijmons,Amsterdam,architect
http://www.wikidata.org/entity/Q2294319,Theo Molkenboer,1796-11-06,1863-12-11,Theo Molkenboer,Leiden,architect
http://www.wikidata.org/entity/Q2300202,Manuel van Loggem,1916-03-08,1998-04-08,Manuel van Loggem,Amsterdam,photographer
http://www.wikidata.org/entity/Q2300427,Arnoldus van Veggel,1809-01-01,1876-12-02,Arnoldus van Veggel,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2302636,Sophia Goudstikker,1865-01-15,1924-03-20,Sophia Goudstikker,Munich,photographer
http://www.wikidata.org/entity/Q2303308,A.J. Sanders,1869-02-09,1909-04-18,A.J. Sanders,Groningen,architect
http://www.wikidata.org/entity/Q2303605,Cor van Weele,1918-02-07,1989-10-14,Cor van Weele,Amsterdam,photographer
http://www.wikidata.org/entity/Q2310968,Nicolaas Molenaar jr.,1892-06-27,1973-05-22,Nicolaas Molenaar jr.,,architect
http://www.wikidata.org/entity/Q2320936,Nicolaas Molenaar,1850-07-30,1930-12-30,Nicolaas Molenaar,The Hague,architect
http://www.wikidata.org/entity/Q2324848,Gerhardus Knuttel,1880-12-08,1961-02-22,Gerhardus Knuttel,Rijswijk,architect
http://www.wikidata.org/entity/Q2326447,Gerrit Versteeg,1872-08-02,1938-01-01,Gerrit Versteeg,Arnhem,architect
http://www.wikidata.org/entity/Q2344624,Arthur Staal,1907-07-03,1993-12-05,Arthur Staal,Amsterdam,architect
http://www.wikidata.org/entity/Q2347515,Herman van der Kloot Meijburg,1875-10-21,1961-04-19,Herman van der Kloot Meijburg,The Hague,architect
http://www.wikidata.org/entity/Q2352216,Cornelis Jacobus Brill,1853-03-07,1929-05-15,Cornelis Jacobus Brill,Winschoten,architect
http://www.wikidata.org/entity/Q2354332,Johan Franciscus Scheepers,1818-01-24,1886-03-04,Johan Franciscus Scheepers,Groningen,architect
http://www.wikidata.org/entity/Q2358032,Alaert du Hamel,1449-01-01,1509-01-01,Alaert du Hamel,Antwerp,architect
http://www.wikidata.org/entity/Q2359508,Kees de Bever,1897-03-26,1965-01-09,Kees de Bever,Eindhoven,architect
http://www.wikidata.org/entity/Q2363980,Nicolaas Petrus de Koo,1881-08-04,1960-12-01,Nicolaas Petrus de Koo,Laren,architect
http://www.wikidata.org/entity/Q2375384,Jules Kayser,1879-10-02,1963-10-20,Jules Kayser,,architect
http://www.wikidata.org/entity/Q2376348,Albert Hendrik van Rood,1885-05-22,1947-09-20,Albert Hendrik van Rood,Wassenaar,architect
http://www.wikidata.org/entity/Q2381464,Thomas Romein,1811-12-16,1881-02-24,Thomas Romein,Leeuwarden,architect
http://www.wikidata.org/entity/Q2387934,Christianus Petrus Wilhelmus Dessing,1844-02-17,1913-09-27,Christianus Petrus Wilhelmus Dessing,Gouda,architect
http://www.wikidata.org/entity/Q2400506,Dirk Brouwer,1899-11-23,1941-11-17,Dirk Brouwer,Overveen,architect
http://www.wikidata.org/entity/Q2400932,Henk van Steenis,1908-03-06,1965-02-06,Henk van Steenis,,architect
http://www.wikidata.org/entity/Q2411618,Jan Gratama,1877-08-17,1947-12-12,Jan Gratama,Amsterdam,architect
http://www.wikidata.org/entity/Q2413051,Bernardus Joannes Koldewey,1895-05-29,1958-08-01,Bernardus Joannes Koldewey,Voorburg,architect
http://www.wikidata.org/entity/Q2433205,Jan Frederik Staal,1879-02-28,1940-04-08,Jan Frederik Staal,Amsterdam,architect
http://www.wikidata.org/entity/Q2706012,Jos Tonnaer,1852-03-07,1929-03-20,Jos Tonnaer,Sassenheim,architect
http://www.wikidata.org/entity/Q2715240,Willem Albert Scholten,1819-10-06,1892-05-01,Willem Albert Scholten,Groningen,architect
http://www.wikidata.org/entity/Q2716434,Wim Knuttel,1886-06-10,1974-11-15,Wim Knuttel,,architect
http://www.wikidata.org/entity/Q2720465,Jos Deltrap,1909-05-21,1973-09-12,Jos Deltrap,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2737697,Jan Leupen,1901-04-15,1985-04-28,Jan Leupen,,architect
http://www.wikidata.org/entity/Q2742817,Dick Greiner,1891-11-06,1964-11-11,Dick Greiner,Amsterdam,architect
http://www.wikidata.org/entity/Q2745552,Jop van Epen,1880-03-14,1960-12-28,Jop van Epen,Hilversum,architect
http://www.wikidata.org/entity/Q2747033,T.P. Wilschut,1905-03-05,1961-12-03,T.P. Wilschut,,architect
http://www.wikidata.org/entity/Q2750834,Saco Rienk DeBoer,1883-09-07,1974-08-01,Saco Rienk DeBoer,Denver,architect
http://www.wikidata.org/entity/Q2763886,Sanne Sannes,1937-03-19,1967-03-23,Sanne Sannes,Bergen,photographer
http://www.wikidata.org/entity/Q2775749,Willem de Famars Testas,1834-08-30,1896-03-24,Willem de Famars Testas,Arnhem,photographer
http://www.wikidata.org/entity/Q2778600,Otto van Tussenbroek,1882-02-05,1957-04-06,Otto van Tussenbroek,Blaricum,photographer
http://www.wikidata.org/entity/Q2785844,Bonne Kazemier,1875-05-26,1967-07-19,Bonne Kazemier,Groningen,architect
http://www.wikidata.org/entity/Q2787699,Herman Jan van den Brink,1816-05-14,1883-05-17,Herman Jan van den Brink,,architect
http://www.wikidata.org/entity/Q2795327,Hendrik Vorstermans,1860-04-29,1934-05-26,Hendrik Vorstermans,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2797035,Henri Seelen,1863-12-05,1940-12-14,Henri Seelen,,architect
http://www.wikidata.org/entity/Q2855465,A.Th. van Elmpt,1866-07-12,1953-12-25,A.Th. van Elmpt,Groningen,architect
http://www.wikidata.org/entity/Q2955396,Charles Karsten,1904-01-19,1979-06-14,Charles Karsten,Amsterdam,architect
http://www.wikidata.org/entity/Q3050980,Jacobus van Gils,1865-02-14,1919-10-14,Jacobus van Gils,Rotterdam,architect
http://www.wikidata.org/entity/Q3117818,Johannes Godfried van Beusekom,1825-09-14,1881-11-15,Johannes Godfried van Beusekom,Groningen,architect
http://www.wikidata.org/entity/Q3148595,Jean van Groenendael,1863-01-01,1919-01-01,Jean van Groenendael,,architect
http://www.wikidata.org/entity/Q3153936,Willem Kromhout,1864-05-10,1940-06-21,Willem Kromhout,Voorburg,architect
http://www.wikidata.org/entity/Q3161800,Jan Van Asperen,1876-10-12,1962-04-16,Jan Van Asperen,Antwerp,architect
http://www.wikidata.org/entity/Q3164304,Gerrit Beltman,1843-12-05,1915-02-05,Gerrit Beltman,,architect
http://www.wikidata.org/entity/Q3388019,Pieter Nicolaas van Kampen,1878-06-30,1937-07-03,Pieter Nicolaas van Kampen,Leiden,photographer
http://www.wikidata.org/entity/Q3505599,Johannes Frederik Hulk,1829-01-09,1911-06-12<|>1911-07-12<|>1913-01-01<|>1913-06-12,Johannes Frederik Hulk,Haarlem<|>Amsterdam,photographer
http://www.wikidata.org/entity/Q21228265,Estella den Boer,1912-05-24,2010-05-28,Estella den Boer,Baarn,designer
http://www.wikidata.org/entity/Q21978379,Wim van Woerkom,1905-03-08,1998-02-08,Wim van Woerkom,Nijmegen,designer
http://www.wikidata.org/entity/Q21993343,Dirk Verstraten,1892-12-29,1946-03-09,Dirk Verstraten,Hilversum,designer
http://www.wikidata.org/entity/Q24067663,Simon Posthuma,1939-02-01,2020-02-28,Simon Posthuma,Amsterdam,designer
http://www.wikidata.org/entity/Q24073721,Geert Grauss,1882-07-09,1929-10-01,Geert Grauss,The Hague,designer
http://www.wikidata.org/entity/Q27830475,Henk Asperslagh,1906-06-20,1964-06-18,Henk Asperslagh,Voorburg,designer
http://www.wikidata.org/entity/Q27927771,Frits Geuer,1878-01-19,1961-01-01,Frits Geuer,Coroico,designer
http://www.wikidata.org/entity/Q28849198,Susanna Cornelia Henriette de Vries,1867-05-29,1942-01-25,Susanna Cornelia Henriette de Vries,Amsterdam,designer
http://www.wikidata.org/entity/Q28934566,Meine Huisenga,1876-10-01,1946-08-31,Meine Huisenga,Tiel,designer
http://www.wikidata.org/entity/Q29552420,Jan Groenestein,1919-10-04,1971-11-27,Jan Groenestein,Amsterdam,designer
http://www.wikidata.org/entity/Q29553648,Nel Verschuuren,1943-01-01,2016-01-01,Nel Verschuuren,,designer
http://www.wikidata.org/entity/Q29559450,Peter Ruting,1938-11-05,2015-02-12,Peter Ruting,Laren,designer<|>photographer
http://www.wikidata.org/entity/Q29560050,Piet Franz,1922-09-20,1991-06-21,Piet Franz,The Hague,designer
http://www.wikidata.org/entity/Q29574836,Bert Brante,1908-03-10,1991-01-24,Bert Brante,,designer
http://www.wikidata.org/entity/Q29574872,Hendrik Teunissen van Manen,1918-08-16,2001-01-03,Hendrik Teunissen van Manen,Groß Fredenwalde,designer
http://www.wikidata.org/entity/Q29575290,Will van Sambeek,1935-08-21,2022-11-03,Will van Sambeek,Amsterdam,designer
http://www.wikidata.org/entity/Q41026476,Willem Karel Rees,1880-07-01,1962-10-22,Willem Karel Rees,Haarlem,designer
http://www.wikidata.org/entity/Q41262025,Jacoba Bosscha,1858-11-06,1924-05-20,Jacoba Bosscha,The Hague,designer
http://www.wikidata.org/entity/Q41320839,Johannes Retel,1870-10-25,1956-11-15,Johannes Retel,Almelo,designer
http://www.wikidata.org/entity/Q41325912,Jean Paul Vroom,1922-01-22,2006-01-01,Jean Paul Vroom,,designer<|>photographer
http://www.wikidata.org/entity/Q41327706,Agnes van den Brandeler,1918-10-18,2002-03-15,Agnes van den Brandeler,Hengelo,designer
http://www.wikidata.org/entity/Q41328923,Ru van Rossem,1924-03-19,2007-10-18,Ru van Rossem,Tilburg,designer
http://www.wikidata.org/entity/Q53679393,Frans van der Burgt,1915-12-20,1985-12-01,Frans van der Burgt,'s-Hertogenbosch,designer
http://www.wikidata.org/entity/Q54504535,Chris Wegerif,1859-10-06,1920-09-27,Chris Wegerif,Amsterdam,designer<|>architect
http://www.wikidata.org/entity/Q1826109,Allert Warners,1914-01-03,1980-06-18,Allert Warners,Amsterdam,architect
http://www.wikidata.org/entity/Q1832427,Theo Bosch,1940-02-24,1994-04-06,Theo Bosch,Amsterdam,architect
http://www.wikidata.org/entity/Q1834274,Nicolaas Kamperdijk,1815-03-03,1887-02-08,Nicolaas Kamperdijk,Voorburg,architect
http://www.wikidata.org/entity/Q1965917,Mart van Schijndel,1943-06-21,1999-09-30,Mart van Schijndel,Utrecht,architect
http://www.wikidata.org/entity/Q1973542,Meindert Gerben Eelkema,1883-06-01,1930-05-18,Meindert Gerben Eelkema,Groningen,architect
http://www.wikidata.org/entity/Q1974426,Johan Mutters,1858-10-15<|>1858-11-05,1930-12-14,Johan Mutters,Wassenaar,architect
http://www.wikidata.org/entity/Q1977144,Gerard Holt,1904-06-16,1988-02-14,Gerard Holt,Haarlem,architect
http://www.wikidata.org/entity/Q1979343,Berend Tobia Boeyinga,1886-03-27,1969-11-06,Berend Tobia Boeyinga,Amsterdam,architect
http://www.wikidata.org/entity/Q1990875,Hindrik Hoekzema,1853-08-13,1923-03-21,Hindrik Hoekzema,Groningen,architect
http://www.wikidata.org/entity/Q1995281,Peter Bekkers,1859-03-22,1918-01-16,Peter Bekkers,Amsterdam,architect
http://www.wikidata.org/entity/Q2001666,Joseph Franssen,1893-04-15,1968-07-04,Joseph Franssen,Roermond,architect
http://www.wikidata.org/entity/Q2063078,Adriaan Willem Weissman,1858-03-04,1923-09-13,Adriaan Willem Weissman,Haarlem,architect
http://www.wikidata.org/entity/Q2063804,Sytze Wierda,1839-02-28,1911-12-10,Sytze Wierda,Sea Point,architect
http://www.wikidata.org/entity/Q2066238,Lucas Christiaan Dumont,1865-12-07,1935-06-22,Lucas Christiaan Dumont,Haarlem,architect
http://www.wikidata.org/entity/Q2066496,Tjeerd Venstra,1889-03-23,1977-05-14,Tjeerd Venstra,Dokkum,architect
http://www.wikidata.org/entity/Q2082569,Willem Bogtman,1882-02-07,1955-09-24,Willem Bogtman,Haarlem,architect
http://www.wikidata.org/entity/Q2086513,Philip de Chiese,1629-12-01,1673-01-01,Philip de Chiese,Berlin,architect
http://www.wikidata.org/entity/Q2086606,Philipp Brandin,1535-01-01,1594-01-01,Philipp Brandin,Nykøbing Falster,architect
http://www.wikidata.org/entity/Q2086704,Willem Danielsz van Tetrode,1500-01-01<|>1505-01-01,1580-01-01,Willem Danielsz van Tetrode,Arnsberg,architect
http://www.wikidata.org/entity/Q2093785,Johannus Frederikus Adrianus Göbel,1900-09-15,1967-07-09,Johannus Frederikus Adrianus Göbel,Arnhem,architect
http://www.wikidata.org/entity/Q2098851,Jan Neisingh,1880-05-18,1969-12-21,Jan Neisingh,,architect
http://www.wikidata.org/entity/Q2105052,Flip Hamers,1882-07-02,1966-01-01,Flip Hamers,Bussum,architect
http://www.wikidata.org/entity/Q2107333,Gerardus Buskens,1853-08-07,1933-07-15,Gerardus Buskens,Nijmegen,architect
http://www.wikidata.org/entity/Q2125603,Jos Klijnen,1887-01-07,1973-01-10,Jos Klijnen,,architect
http://www.wikidata.org/entity/Q2126236,Hermanus Kroes,1864-10-21,1952-03-06,Hermanus Kroes,Amersfoort,architect
http://www.wikidata.org/entity/Q2131942,Herman Hendrik Baanders,1849-08-22,1905-03-31,Herman Hendrik Baanders,Amsterdam,architect
http://www.wikidata.org/entity/Q2136223,Frits van Gendt,1831-01-01,1900-12-06,Frits van Gendt,The Hague,architect
http://www.wikidata.org/entity/Q2136479,Gerlof Salm,1831-10-05,1897-04-05,Gerlof Salm,Amsterdam,architect
http://www.wikidata.org/entity/Q2147797,Johan Metzelaar,1818-07-21,1897-01-22,Johan Metzelaar,Scheveningen,architect
http://www.wikidata.org/entity/Q2148347,Cor Vrendenberg,1911-12-07,1994-10-30,Cor Vrendenberg,Zwolle,architect
http://www.wikidata.org/entity/Q2255113,Klaas Prummel,1884-10-14,1970-10-25,Klaas Prummel,Musselkanaal,architect
http://www.wikidata.org/entity/Q2258655,Jo van den Broek,1898-10-04,1978-09-06,Jo van den Broek,The Hague,architect
http://www.wikidata.org/entity/Q2265026,Piet van Genk,1844-03-22,1919-06-23,Piet van Genk,Leur,architect
http://www.wikidata.org/entity/Q2270835,Wim Quist,1930-10-27,2022-07-09,Wim Quist,Amsterdam,architect
http://www.wikidata.org/entity/Q2396998,Jos Margry,1888-02-07,1982-03-20,Jos Margry,Rotterdam,architect
http://www.wikidata.org/entity/Q2399468,Co Brandes,1884-12-02<|>1884-12-27,1955-12-13,Co Brandes,The Hague,architect
http://www.wikidata.org/entity/Q2415490,Taeke Boonstra,1850-10-07,1932-03-12,Taeke Boonstra,Assen,architect
http://www.wikidata.org/entity/Q2416848,Hendrik Ovink,1836-10-06,1924-10-09,Hendrik Ovink,Doetinchem,architect
http://www.wikidata.org/entity/Q2417607,Evert Margry,1841-12-28,1891-08-08,Evert Margry,Rotterdam,architect
http://www.wikidata.org/entity/Q2429368,Bernard Buurman,1883-11-16,1951-06-18,Bernard Buurman,Leiden,architect
http://www.wikidata.org/entity/Q2429404,Temme Reitsema,1856-02-05,1941-02-15,Temme Reitsema,Leens,architect
http://www.wikidata.org/entity/Q2435807,Cor Roffelsen,1889-06-05,1958-03-17,Cor Roffelsen,Helmond,architect
http://www.wikidata.org/entity/Q2435945,Dirk Wouda,1880-04-05,1961-06-11,Dirk Wouda,Leeuwarden,architect
http://www.wikidata.org/entity/Q2442360,Gerrit Jan Vos,1863-09-26,1948-03-29,Gerrit Jan Vos,Heiloo,architect
http://www.wikidata.org/entity/Q2445172,Jan Hoogstad,1930-06-29,2018-10-03,Jan Hoogstad,Rotterdam,architect
http://www.wikidata.org/entity/Q2448752,Philips Vingboons,1607-01-01,1678-10-02,Philips Vingboons,Amsterdam,architect
http://www.wikidata.org/entity/Q2460204,Herman van Wissen,1910-12-27,2000-04-23,Herman van Wissen,Groningen,architect
http://www.wikidata.org/entity/Q2460434,Henk Wouda,1885-05-10,1946-10-25,Henk Wouda,Wassenaar,architect
http://www.wikidata.org/entity/Q2462938,Balthazar Gerbier,1592-02-23,1663-01-01,Balthazar Gerbier,Hamstead Marshall,architect
http://www.wikidata.org/entity/Q2464652,Cornelis Outshoorn,1810-08-16,1875-04-23,Cornelis Outshoorn,Amsterdam,architect
http://www.wikidata.org/entity/Q2465853,Willem van der Heide,1840-04-06,1928-01-01,Willem van der Heide,,architect
http://www.wikidata.org/entity/Q2470529,Gerhardus Hoekzema,1875-04-18,1935-03-18,Gerhardus Hoekzema,Groningen,architect
http://www.wikidata.org/entity/Q2471681,Klaas Stoffels,1857-11-12,1921-07-27,Klaas Stoffels,The Hague,architect
http://www.wikidata.org/entity/Q2472810,Adriaan Pieter Wesselman van Helmond,1908-05-30,1969-11-08,Adriaan Pieter Wesselman van Helmond,Helmond,architect
http://www.wikidata.org/entity/Q2480955,Arnoldus Teunis Kraan,1877-12-03,1939-12-25,Arnoldus Teunis Kraan,Oegstgeest,architect
http://www.wikidata.org/entity/Q2484772,Willem Leliman,1878-08-26,1921-04-07,Willem Leliman,Baarn,architect
http://www.wikidata.org/entity/Q2486665,Hendrik Willem Valk,1886-11-18,1973-07-29,Hendrik Willem Valk,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2488964,Paul de Jongh,1869-01-17,1924-02-02,Paul de Jongh,Amsterdam,architect
http://www.wikidata.org/entity/Q2530558,Berend Reinders,1825-01-04,1890-01-08,Berend Reinders,The Hague,architect
http://www.wikidata.org/entity/Q2531274,George van Heukelom,1870-03-29,1952-02-17,George van Heukelom,Utrecht,architect
http://www.wikidata.org/entity/Q2534811,Jan Kuijt,1884-06-27,1944-02-09,Jan Kuijt,Amsterdam,architect
http://www.wikidata.org/entity/Q2538186,Jan Stuivinga,1881-10-26,1962-06-04,Jan Stuivinga,Zeist,architect
http://www.wikidata.org/entity/Q2552750,Pierre Cuypers jr.,1891-07-11,1982-04-03,Pierre Cuypers jr.,Amsterdam,architect
http://www.wikidata.org/entity/Q2553641,Gerard Wijnen,1930-04-02,2020-01-11,Gerard Wijnen,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2570404,Mart J. Stam,1886-01-06,1957-04-04,Mart J. Stam,Rotterdam,architect
http://www.wikidata.org/entity/Q2570869,Willem Cornelis Metzelaar,1849-01-01,1918-08-18,Willem Cornelis Metzelaar,The Hague,architect
http://www.wikidata.org/entity/Q2571615,Lambertus Nicolaas Holsboer,1880-12-13,1970-01-14,Lambertus Nicolaas Holsboer,Utrecht,architect
http://www.wikidata.org/entity/Q2610946,Nico van der Laan,1908-04-17<|>1908-08-25,1986-09-18,Nico van der Laan,'s-Hertogenbosch,architect
http://www.wikidata.org/entity/Q2623270,Bert Johan Ouëndag,1861-12-01,1932-09-21,Bert Johan Ouëndag,Amsterdam,architect
http://www.wikidata.org/entity/Q2623315,Cornelis Kruyswijk,1884-12-14,1935-01-10,Cornelis Kruyswijk,Amsterdam,architect
http://www.wikidata.org/entity/Q2624719,Theo Stuivinga,1880-07-05,1959-05-19,Theo Stuivinga,Utrecht,architect
http://www.wikidata.org/entity/Q2632490,Henri Rots,1898-06-02,1944-10-28,Henri Rots,Westerbork Transit Camp,architect
http://www.wikidata.org/entity/Q2658931,Coen Bekink,1922-09-03,1996-02-05,Coen Bekink,Nijmegen,architect
http://www.wikidata.org/entity/Q2662462,Hendrik Jan Nederhorst,1847-08-09,1913-11-14,Hendrik Jan Nederhorst,Amsterdam,architect
http://www.wikidata.org/entity/Q2678249,Wilhelmus Jacobus van Vogelpoel,1837-05-11,1903-01-01,Wilhelmus Jacobus van Vogelpoel,Utrecht,architect
http://www.wikidata.org/entity/Q2679359,Margaret Staal-Kropholler,1891-06-27,1966-11-15,Margaret Staal-Kropholler,Amsterdam,architect
http://www.wikidata.org/entity/Q2680247,H.M. Koldewey,1924-05-31,1988-12-03,H.M. Koldewey,Amersfoort,architect
http://www.wikidata.org/entity/Q2681013,Harmen van Bol'es,1689-01-01,1764-01-01,Harmen van Bol'es,Saint Petersburg,architect
http://www.wikidata.org/entity/Q2682321,Caspar Franssen,1860-06-06,1932-01-02,Caspar Franssen,Roermond,architect
http://www.wikidata.org/entity/Q2683316,Jo Spier,1900-06-26,1978-05-21,Jo Spier,Santa Fe,photographer
http://www.wikidata.org/entity/Q2689514,Carel Balth,1939-11-25,2019-07-10,Carel Balth,Vreeland,photographer
http://www.wikidata.org/entity/Q2702121,IJme Gerardus Bijvoets,1837-09-02,1901-01-01,IJme Gerardus Bijvoets,,architect
http://www.wikidata.org/entity/Q1841229,Abraham van der Kraan,1892-03-10,1946-06-29,Abraham van der Kraan,Rotterdam,architect
http://www.wikidata.org/entity/Q1866447,Piet Springer,1863-06-10,1902-06-13,Piet Springer,Amsterdam,architect
http://www.wikidata.org/entity/Q1869440,Rinze Hamstra,1895-06-30,1974-04-21,Rinze Hamstra,Zeist,architect
http://www.wikidata.org/entity/Q2030244,Julius Luthmann,1890-01-28,1973-04-30,Julius Luthmann,The Hague,architect
http://www.wikidata.org/entity/Q2032324,Wiek Röling,1936-06-20,2011-07-14,Wiek Röling,Haarlem,architect
http://www.wikidata.org/entity/Q2033004,Ebbing Kiestra,1913-06-19,1999-11-22,Ebbing Kiestra,Heelsum,architect
http://www.wikidata.org/entity/Q2069774,Michiel Brinkman,1873-12-16,1925-02-19,Michiel Brinkman,Rotterdam,architect
http://www.wikidata.org/entity/Q2138982,Adriaan Noordendorp,1780-07-16,1833-11-28,Adriaan Noordendorp,The Hague,architect
http://www.wikidata.org/entity/Q2416895,Adriaan Dortsman,1635-01-01,1682-01-01,Adriaan Dortsman,Amsterdam,architect
http://www.wikidata.org/entity/Q2502784,Foeke Kuipers,1871-08-30,1954-12-17,Foeke Kuipers,Huizen,architect
http://www.wikidata.org/entity/Q2508086,Leonardus de Blinde,1884-01-01,1950-01-01,Leonardus de Blinde,,architect
http://www.wikidata.org/entity/Q2510346,Hans Oud,1919-10-05,1996-08-02,Hans Oud,,architect
http://www.wikidata.org/entity/Q2512717,Isaac van Geelkercken,1615-01-01,1672-01-01,Isaac van Geelkercken,Arnhem,architect
http://www.wikidata.org/entity/Q2559691,Leo Heijdenrijk,1932-06-12,1999-02-19,Leo Heijdenrijk,,architect
http://www.wikidata.org/entity/Q2559738,Willem Maas,1897-04-28,1950-05-06,Willem Maas,Utrecht,architect
http://www.wikidata.org/entity/Q2578109,Lucas Drewes,1870-08-28,1969-05-09,Lucas Drewes,Hattem,architect
http://www.wikidata.org/entity/Q2578767,Jacob van der Veen,1890-04-21,1944-09-06<|>1985-01-01,Jacob van der Veen,,architect
http://www.wikidata.org/entity/Q2580883,Evert van Linge,1895-11-19,1964-12-06,Evert van Linge,Groningen,architect
http://www.wikidata.org/entity/Q2591418,Tonko Tonkens,1889-08-09,1945-09-08,Tonko Tonkens,Ameland,architect
http://www.wikidata.org/entity/Q2599159,Nico Lansdorp,1885-04-04,1968-01-18,Nico Lansdorp,Haarlem,architect
http://www.wikidata.org/entity/Q2611185,Jan Jans,1893-10-01,1963-02-21,Jan Jans,Almelo,architect
